step,day,date_label,profile_time,eta_per_kwh,p_load_forecast_total_kw,p_pv_forecast_total_kw,p_load_actual_total_kw,p_pv_actual_total_kw,baseline_grid_actual_kw,pbat_aggregate_kw,battery_action,grid_forecast_qp_kw,grid_actual_calculated_kw,soc_predicted_pct,soc646_measured_pct,qp_status,qp_objective_day,pbat_646_B_kw,pbat_645_B_kw,pbat_611_C_kw,pbat_652_A_kw,pbat_671_A_kw,pbat_671_B_kw,pbat_671_C_kw,pbat_692_C_kw,pbat_692_B_kw,pbat_692_A_kw,pbat_675_C_kw,pbat_675_B_kw,pbat_675_A_kw,pbat_634_C_kw,pbat_634_B_kw,pbat_634_A_kw
78,2,8-Jan-13,15:00,0.3,2483.374,1253.08,2483.374,1253.08,1230.294,972.905688,Discharge,257.388312,257.388312,93.575957,95.81,optimal,1150.962248,74.61382,46.085006,49.742546,33.64937,116.309778,113.383746,116.309778,48.27953,0.0,0.0,87.049456,26.334289,139.718035,38.038418,32.917862,50.474054
79,2,8-Jan-13,15:30,0.3,2550.682,1185.186,2550.682,1185.186,1365.496,1108.107688,Discharge,257.388312,257.388312,89.410139,92.08,optimal,1150.962248,84.982695,52.489312,56.65513,38.325529,132.473024,129.14037,132.473024,54.988803,0.0,0.0,99.146477,29.993892,159.134262,43.324511,37.492365,57.488294
80,2,8-Jan-13,16:00,0.3,2615.23,1134.09,2615.23,1134.09,1481.14,1223.751688,Discharge,257.388312,257.388312,84.809569,87.87,optimal,1150.962248,93.851633,57.967185,62.567755,42.325246,146.298134,142.617678,146.298134,60.727527,0.0,0.0,109.493572,33.124106,175.741784,47.845931,41.405132,63.48787
81,2,8-Jan-13,16:30,0.3,2676.102,991.514,2676.102,991.514,1684.588,1427.199688,Discharge,257.388312,257.388312,79.444156,83.19,optimal,1150.962248,109.454412,67.604196,72.969608,49.361794,170.620113,166.327783,170.620113,70.823443,0.0,0.0,127.696814,38.630969,204.958752,55.800289,48.288711,74.042691
82,2,8-Jan-13,17:00,0.3,2840.86,774.424,2840.86,774.424,2066.436,1809.047688,Discharge,257.388312,257.388312,72.643225,77.7,optimal,1150.962248,138.738996,85.691733,92.492664,62.568567,216.269611,210.828866,216.269611,89.772291,0.0,0.0,161.862162,48.966704,259.79557,70.729684,61.20838,93.85285
83,2,8-Jan-13,17:30,0.3,2979.258,591.472,2979.258,591.472,2387.786,2130.397688,Discharge,257.388312,257.388312,64.634211,70.77,optimal,1150.962248,163.383883,100.913575,108.922589,73.682928,254.686641,248.27943,254.686641,105.718983,0.0,0.0,190.61453,57.6649,305.94433,83.293744,72.081125,110.524391
84,2,8-Jan-13,18:00,0.3,3124.774,388.886,3124.774,388.886,2735.888,2478.499688,Discharge,257.388312,257.388312,55.316543,62.64,optimal,1150.962248,190.080427,117.402617,126.720285,85.722546,296.301842,288.847708,296.301842,122.993218,0.0,0.0,221.760498,67.08721,355.934918,96.903747,83.859012,128.583818
85,2,8-Jan-13,18:30,0.3,3289.958,272.084,3289.958,272.084,3017.874,2760.485688,Discharge,257.388312,257.388312,44.938777,53.22,optimal,1150.962248,211.706421,130.759848,141.137614,95.475445,330.012951,321.710738,330.012951,136.986508,0.0,0.0,246.990825,74.719913,396.430651,107.928764,93.399892,143.213167
86,2,8-Jan-13,19:00,0.3,3254.864,165.43,3254.864,165.43,3089.434,2832.045688,Discharge,257.388312,257.388312,34.291989,42.8,optimal,1150.962248,217.194481,134.149533,144.796321,97.950452,338.567868,330.050437,338.567868,140.537606,0.0,0.0,253.393562,76.656876,406.707313,110.726598,95.821095,146.925679
87,2,8-Jan-13,19:30,0.3,3290.296,65.964,3290.296,65.964,3224.332,2966.943688,Discharge,257.388312,257.388312,23.138066,32.11,optimal,1150.962248,227.540042,140.539438,151.693361,102.616097,354.694772,345.771633,354.694772,147.231792,0.0,0.0,265.463383,80.30825,426.079883,116.000806,100.385313,153.924146
88,2,8-Jan-13,20:00,0.3,3289.316,13.89,3289.316,13.89,3275.426,3018.037688,Discharge,257.388312,257.388312,11.792059,20.92,optimal,1150.962248,231.458529,142.95968,154.305686,104.383258,360.803002,351.726197,360.803002,149.767284,0.0,0.0,270.034951,81.691246,433.417442,117.998466,102.114057,156.574888
89,2,8-Jan-13,20:30,0.06,3251.492,0.196,3251.492,0.196,3251.296,964.354437,Discharge,2286.941563,2286.941563,8.166667,10.37,optimal,1150.962248,73.958009,45.679947,49.30534,33.353612,115.287485,112.387171,115.287485,47.855183,0.0,0.0,86.284344,26.102827,138.489998,37.704083,32.628534,50.030418
90,2,8-Jan-13,21:00,0.06,3191.914,0.172,3191.914,0.172,3191.742,904.800437,Discharge,2286.941563,2286.941563,4.765161,6.76,optimal,1150.962248,69.39071,42.858968,46.260473,31.29385,108.167872,105.446667,108.167872,44.899871,0.0,0.0,80.955829,24.490839,129.937506,35.375656,30.613549,46.940775
91,2,8-Jan-13,21:30,0.06,2980.566,0.272,2980.566,0.272,2980.294,693.352437,Discharge,2286.941563,2286.941563,2.158573,3.46,optimal,1150.962248,53.174397,32.84301,35.449598,23.980611,82.889502,80.804231,82.889502,34.406963,0.0,0.0,62.036797,18.767434,99.571666,27.108516,23.459293,35.970916
92,2,8-Jan-13,22:00,0.06,2861.296,0.174,2861.296,0.174,2861.122,574.180436,Discharge,2286.941564,2286.941564,0.0,0.91,optimal,1150.962248,44.034891,27.198021,29.356594,19.858872,68.642624,66.915765,68.642624,28.493165,0.0,0.0,51.374039,15.541726,82.457491,22.44916,19.427158,29.788308
93,2,8-Jan-13,22:30,0.03,2487.95,0.234,2487.95,0.234,2487.716,-0.0,Idle,2487.716,2487.716,-0.0,0.0,optimal,1150.962248,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
94,2,8-Jan-13,23:00,0.03,2227.222,0.124,2227.222,0.124,2227.098,-0.0,Idle,2227.098,2227.098,0.0,0.0,optimal,1150.962248,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
95,2,8-Jan-13,23:30,0.03,1848.324,0.16,1848.324,0.16,1848.164,-99.952515,Charge,1948.116515,1948.116515,0.375761,0.03,optimal,1150.962248,-7.665531,-4.734593,-5.110354,-3.457004,-11.94921,-11.648601,-11.94921,-4.96005,-0.0,-0.0,-8.94312,-2.705482,-14.354083,-3.907918,-3.381852,-5.185506
96,2,9-Jan-13,0:00,0.03,1702.788,0.018,1702.788,0.018,1702.77,-245.346624,Charge,1948.116624,1948.116624,1.298117,0.48,optimal,1150.962248,-18.816057,-11.621682,-12.544038,-8.485673,-29.330912,-28.593028,-29.330912,-12.175096,-0.0,-0.0,-21.952066,-6.640961,-35.233989,-9.5925,-8.301202,-12.728509
97,3,9-Jan-13,0:30,0.03,1505.618,0.108,1505.618,0.108,1505.51,349.056069,Discharge,1156.453931,1156.453931,4.129356,1.19,optimal,247.506501,26.769714,16.534235,17.846476,12.072616,41.729259,40.679467,41.729259,17.321579,0.0,0.0,31.231332,9.448134,50.127601,13.647305,11.810168,18.108924
98,3,9-Jan-13,1:00,0.03,1455.584,0.126,1455.584,0.126,1455.458,299.003745,Discharge,1156.454255,1156.454255,3.005281,0.0,optimal,247.506501,22.931114,14.163335,15.28741,10.341483,35.745561,34.846301,35.745561,14.83778,0.0,0.0,26.752967,8.093334,42.939636,11.690372,10.116668,15.512224
99,3,9-Jan-13,1:30,0.03,1345.458,0.144,1345.458,0.144,1345.314,188.859364,Discharge,1156.454636,1156.454636,2.295284,0.0,optimal,247.506501,14.483951,8.94597,9.655967,6.531978,22.577924,22.009926,22.577924,9.371968,0.0,0.0,16.897943,5.111983,27.121909,7.383975,6.389978,9.797967
100,3,9-Jan-13,2:00,0.03,1233.96,0.18,1233.96,0.18,1233.78,77.324929,Discharge,1156.455071,1156.455071,2.004589,0.0,optimal,247.506501,5.930183,3.66276,3.953455,2.674396,9.244108,9.011552,9.244108,3.837177,0.0,0.0,6.918546,2.093006,11.104558,3.02323,2.616257,4.011594
101,3,9-Jan-13,2:30,0.03,1231.682,0.108,1231.682,0.108,1231.574,75.118443,Discharge,1156.455557,1156.455557,1.722188,0.0,optimal,247.506501,5.760963,3.558242,3.840642,2.598082,8.980325,8.754405,8.980325,3.727682,0.0,0.0,6.721124,2.033281,10.787686,2.936962,2.541601,3.897122
102,3,9-Jan-13,3:00,0.03,1217.866,0.382,1217.866,0.382,1217.484,61.027911,Discharge,1156.456089,1156.456089,1.49276,0.0,optimal,247.506501,4.680336,2.890796,3.120224,2.11074,7.295818,7.112275,7.295818,3.028453,0.0,0.0,5.460392,1.651883,8.764159,2.386054,2.064854,3.16611
103,3,9-Jan-13,3:30,0.03,1142.642,0.108,1142.642,0.108,1142.534,-13.922664,Charge,1156.456664,1156.456664,1.545101,0.0,optimal,247.506501,-1.067753,-0.659495,-0.711835,-0.481536,-1.664439,-1.622566,-1.664439,-0.690899,-0.0,-0.0,-1.245712,-0.376854,-1.99942,-0.544345,-0.471068,-0.722304
104,3,9-Jan-13,4:00,0.03,1068.226,0.404,1068.226,0.404,1067.822,-88.635277,Charge,1156.457277,1156.457277,1.878316,0.08,optimal,247.506501,-6.797593,-4.198513,-4.531728,-3.065581,-10.596247,-10.329675,-10.596247,-4.398442,-0.0,-0.0,-7.930525,-2.39915,-12.728826,-3.465439,-2.998938,-4.598372
105,3,9-Jan-13,4:30,0.03,1022.156,0.114,1022.156,0.114,1022.042,-134.415923,Charge,1156.457923,1156.457923,2.383639,0.44,optimal,247.506501,-10.30859,-6.36707,-6.872393,-4.648972,-16.069272,-15.665014,-16.069272,-6.670264,-0.0,-0.0,-12.026688,-3.638326,-19.303339,-5.255359,-4.547907,-6.973458
106,3,9-Jan-13,5:00,0.03,988.068,0.12,988.068,0.12,987.948,-168.510597,Charge,1156.458597,1156.458597,3.017138,0.94,optimal,247.506501,-12.923369,-7.982081,-8.615579,-5.828186,-20.145252,-19.638453,-20.145252,-8.36218,-0.0,-0.0,-15.077264,-4.561189,-24.199642,-6.588384,-5.701486,-8.742279
107,3,9-Jan-13,5:30,0.03,936.502,0.048,936.502,0.048,936.454,-220.005293,Charge,1156.459293,1156.459293,3.844225,1.6,optimal,247.506501,-16.872586,-10.421303,-11.248391,-7.609206,-26.301385,-25.639715,-26.301385,-10.917556,-0.0,-0.0,-19.684684,-5.95503,-31.594745,-8.601711,-7.443788,-11.413808
108,3,9-Jan-13,6:00,0.03,856.426,0.324,856.426,0.324,856.102,-300.358005,Charge,1156.460005,1156.460005,4.973391,2.46,optimal,247.506501,-23.034975,-14.227484,-15.35665,-10.388322,-35.907461,-35.004128,-35.907461,-14.904984,-0.0,-0.0,-26.874137,-8.129991,-43.13412,-11.743321,-10.162489,-15.582483
109,3,9-Jan-13,6:30,0.03,786.948,6.454,786.948,6.454,780.494,-375.966728,Charge,1156.460728,1156.460728,6.3868,3.62,optimal,247.506501,-28.833539,-17.80895,-19.222359,-13.003361,-44.946398,-43.815671,-44.946398,-18.656996,-0.0,-0.0,-33.639128,-10.176543,-53.992214,-14.699451,-12.720679,-19.505041
110,3,9-Jan-13,7:00,0.03,849.116,59.264,849.116,59.264,789.852,-366.609455,Charge,1156.461455,1156.461455,7.765031,5.03,optimal,247.506501,-28.115913,-17.365711,-18.743942,-12.679725,-43.827747,-42.725162,-43.827747,-18.19265,-0.0,-0.0,-32.801899,-9.923263,-52.648425,-14.333603,-12.404079,-19.019588
111,3,9-Jan-13,7:30,0.06,827.288,141.474,827.288,141.474,685.814,232.582928,Discharge,453.231072,453.231072,6.890659,6.18,optimal,247.506501,17.837187,11.017086,11.891458,8.044222,27.805027,27.105529,27.805027,11.541709,0.0,0.0,20.810051,6.295478,33.401007,9.093468,7.869347,12.066332
112,3,9-Jan-13,8:00,0.06,751.676,256.836,751.676,256.836,494.84,41.608581,Discharge,453.231419,453.231419,6.734236,5.37,optimal,247.506501,3.191034,1.970933,2.127356,1.439094,4.974259,4.84912,4.974259,2.064787,0.0,0.0,3.722873,1.126247,5.975368,1.626802,1.407809,2.158641
113,3,9-Jan-13,8:30,0.06,774.422,357.312,774.422,357.312,417.11,-36.121762,Charge,453.231762,453.231762,6.870032,5.26,optimal,247.506501,-2.77024,-1.711031,-1.846827,-1.249324,-4.318316,-4.209679,-4.318316,-1.792509,-0.0,-0.0,-3.231947,-0.977732,-5.187411,-1.412279,-1.222165,-1.873986
114,3,9-Jan-13,9:00,0.06,815.3,485.542,815.3,485.542,329.758,-123.4741,Charge,453.2321,453.2321,7.33422,5.43,optimal,247.506501,-9.469442,-5.848773,-6.312962,-4.270533,-14.761189,-14.389839,-14.761189,-6.127286,-0.0,-0.0,-11.047683,-3.342156,-17.731995,-4.827559,-4.177695,-6.405799
115,3,9-Jan-13,9:30,0.06,812.048,617.354,812.048,617.354,194.694,-258.538432,Charge,453.232432,453.232432,8.306169,5.93,optimal,247.506501,-19.827759,-12.246557,-13.218506,-8.941931,-30.907978,-30.130419,-30.907978,-12.829727,-0.0,-0.0,-23.132386,-6.998033,-37.128451,-10.10827,-8.747541,-13.412896
116,3,9-Jan-13,10:00,0.06,766.926,709.204,766.926,709.204,57.722,-395.510755,Charge,453.232755,453.232755,9.793051,6.96,optimal,247.506501,-30.332404,-18.73472,-20.221602,-13.679319,-47.282865,-46.093359,-47.282865,-19.626849,-0.0,-0.0,-35.387804,-10.705554,-56.798913,-15.463578,-13.381943,-20.518979
117,3,9-Jan-13,10:30,0.06,798.404,795.328,798.404,795.328,3.076,-450.157068,Charge,453.233068,453.233068,11.485371,8.45,optimal,247.506501,-34.523324,-21.32323,-23.015549,-15.569342,-53.81577,-52.461914,-53.81577,-22.338621,-0.0,-0.0,-40.277211,-12.184703,-64.646617,-17.600126,-15.230878,-23.354013
118,3,9-Jan-13,11:00,0.06,797.428,904.484,797.428,904.484,-107.056,-560.28937,Charge,453.23337,453.23337,13.591722,10.21,optimal,247.506501,-42.969561,-26.540023,-28.646374,-19.378429,-66.981962,-65.296881,-66.981962,-27.803833,-0.0,-0.0,-50.131154,-15.165727,-80.462609,-21.906051,-18.957159,-29.067644
119,3,9-Jan-13,11:30,0.06,796.616,971.204,796.616,971.204,-174.588,-627.821659,Charge,453.233659,453.233659,15.951954,12.34,optimal,247.506501,-48.148729,-29.738921,-32.099153,-21.714133,-75.055371,-73.167186,-75.055371,-31.15506,-0.0,-0.0,-56.173517,-16.993669,-90.160855,-24.546411,-21.242086,-32.571199
120,3,9-Jan-13,12:00,0.06,819.762,995.868,819.762,995.868,-176.106,-629.339935,Charge,453.233935,453.233935,18.317894,14.69,optimal,247.506501,-48.265168,-29.810839,-32.176779,-21.766644,-75.236879,-73.344128,-75.236879,-31.230403,-0.0,-0.0,-56.309363,-17.034765,-90.378893,-24.605772,-21.293456,-32.649967
121,3,9-Jan-13,12:30,0.06,854.308,1076.53,854.308,1076.53,-222.222,-675.456194,Charge,453.234194,453.234194,20.857203,17.06,optimal,247.506501,-51.801904,-31.995293,-34.534602,-23.361643,-80.750026,-78.718579,-80.750026,-33.518879,-0.0,-0.0,-60.435554,-18.283025,-97.001604,-26.408814,-22.853781,-35.042464
122,3,9-Jan-13,13:00,0.06,826.406,1136.318,826.406,1136.318,-309.912,-763.146438,Charge,453.234438,453.234438,23.726174,19.65,optimal,247.506501,-58.52702,-36.149042,-39.018013,-26.394538,-91.233296,-88.938119,-91.233296,-37.870425,-0.0,-0.0,-68.281523,-20.656595,-109.594714,-29.837304,-25.820744,-39.591808
123,3,9-Jan-13,13:30,0.06,788.852,1158.078,788.852,1158.078,-369.226,-822.460663,Charge,453.234663,453.234663,26.818132,22.56,optimal,247.506501,-63.075931,-38.958663,-42.05062,-28.446008,-98.324245,-95.850679,-98.324245,-40.813837,-0.0,-0.0,-73.588586,-22.262093,-118.112772,-32.156357,-27.827616,-42.669012
124,3,9-Jan-13,14:00,0.06,778.816,985.614,778.816,985.614,-206.798,-660.03287,Charge,453.23487,453.23487,29.299458,25.59,optimal,247.506501,-50.619062,-31.264715,-33.746041,-22.828205,-78.906185,-76.921124,-78.906185,-32.753511,-0.0,-0.0,-59.055573,-17.865551,-94.786675,-25.805796,-22.331939,-34.242307
125,3,9-Jan-13,14:30,0.3,757.296,1010.638,757.296,1010.638,-253.342,-143.988985,Charge,-109.353015,-109.353015,29.84077,27.89,optimal,247.506501,-11.042764,-6.820531,-7.361843,-4.98007,-17.213721,-16.780671,-17.213721,-7.145318,-0.0,-0.0,-12.883225,-3.897446,-20.678117,-5.629645,-4.871808,-7.470105
126,3,9-Jan-13,15:00,0.3,789.612,1031.416,789.612,1031.416,-241.804,-132.45102,Charge,-109.35298,-109.35298,30.338706,28.43,optimal,247.506501,-10.157898,-6.273996,-6.771932,-4.581013,-15.83437,-15.436021,-15.83437,-6.572757,-0.0,-0.0,-11.850881,-3.58514,-19.021162,-5.178536,-4.481426,-6.871519
127,3,9-Jan-13,15:30,0.3,808.372,944.736,808.372,944.736,-136.364,-27.011055,Charge,-109.352945,-109.352945,30.440252,28.88,optimal,247.506501,-2.071525,-1.279471,-1.381016,-0.934217,-3.229141,-3.147905,-3.229141,-1.340398,-0.0,-0.0,-2.416779,-0.731126,-3.879031,-1.056071,-0.913908,-1.401325
128,3,9-Jan-13,16:00,0.3,833.384,759.524,833.384,759.524,73.86,183.212911,Discharge,-109.352911,-109.352911,29.751481,28.9,optimal,247.506501,14.050915,8.678506,9.367277,6.336687,21.902897,21.351881,21.902897,9.091769,0.0,0.0,16.392734,4.959146,26.311027,7.163212,6.198933,9.505031
129,3,9-Jan-13,16:30,0.3,795.028,649.704,795.028,649.704,145.324,254.676879,Discharge,-109.352879,-109.352879,28.794049,28.18,optimal,247.506501,19.53161,12.063642,13.021073,8.808373,30.446334,29.680388,30.446334,12.638101,0.0,0.0,22.786879,6.893509,36.573898,9.957291,8.616887,13.21256
130,3,9-Jan-13,17:00,0.3,858.284,605.774,858.284,605.774,252.51,361.862847,Discharge,-109.352847,-109.352847,27.433663,27.16,optimal,247.506501,27.751888,17.140872,18.501258,12.515557,43.260295,42.171986,43.260295,17.957104,0.0,0.0,32.377202,9.794784,51.96677,14.148021,12.24348,18.773336
131,3,9-Jan-13,17:30,0.3,879.684,491.478,879.684,491.478,388.206,497.558816,Discharge,-109.352816,-109.352816,25.563141,25.74,optimal,247.506501,38.158646,23.568575,25.439097,17.208801,59.482595,57.986178,59.482595,24.690889,0.0,0.0,44.51842,13.467757,71.453935,19.453427,16.834697,25.813202
132,3,9-Jan-13,18:00,0.3,936.972,292.128,936.972,292.128,644.844,754.196786,Discharge,-109.352786,-109.352786,22.727815,23.78,optimal,247.506501,57.840656,35.725111,38.560437,26.085002,90.163375,87.895114,90.163375,37.426307,0.0,0.0,67.480765,20.414349,108.309463,29.487393,25.517936,39.127502
133,3,9-Jan-13,18:30,0.3,1028.216,126.16,1028.216,126.16,902.056,1011.408757,Discharge,-109.352757,-109.352757,18.925526,20.84,optimal,247.506501,77.566687,47.908836,51.711124,34.981055,120.912776,117.870945,120.912776,50.190209,0.0,0.0,90.494468,27.376478,145.247423,39.543801,34.220597,52.471582
134,3,9-Jan-13,19:00,0.3,1019.526,50.478,1019.526,50.478,969.048,1078.40073,Discharge,-109.35273,-109.35273,14.871388,16.99,optimal,247.506501,82.704417,51.08214,55.136278,37.29807,128.921591,125.678281,128.921591,53.514623,0.0,0.0,96.488486,29.189794,154.868075,42.163036,36.487243,55.947106
135,3,9-Jan-13,19:30,0.3,949.052,12.596,949.052,12.596,936.456,1045.808703,Discharge,-109.352703,-109.352703,10.939776,12.94,optimal,247.506501,80.204878,49.538307,53.469919,36.170827,125.025251,121.879962,125.025251,51.897274,0.0,0.0,93.572358,28.307604,150.187566,40.888761,35.384505,54.256241
136,3,9-Jan-13,20:00,0.3,912.414,0.392,912.414,0.392,912.022,1021.374677,Discharge,-109.352677,-109.352677,7.100022,9.02,optimal,247.506501,78.33099,48.380906,52.22066,35.325741,122.104191,119.032387,122.104191,50.684758,0.0,0.0,91.386155,27.646232,146.678619,39.933446,34.55779,52.988611
137,3,9-Jan-13,20:30,0.06,952.766,0.452,952.766,0.452,952.314,499.077073,Discharge,453.236927,453.236927,5.223792,5.4,optimal,247.506501,38.275084,23.640493,25.516723,17.261312,59.664101,58.163118,59.664101,24.766231,0.0,0.0,44.654264,13.508853,71.671971,19.512788,16.886066,25.891968
138,3,9-Jan-13,21:00,0.06,956.926,0.296,956.926,0.296,956.63,503.392978,Discharge,453.237022,453.237022,3.331338,3.53,optimal,247.506501,38.606078,23.844931,25.737385,17.410584,60.180063,58.666099,60.180063,24.980403,0.0,0.0,45.040424,13.625675,72.291773,19.68153,17.032093,26.115876
139,3,9-Jan-13,21:30,0.06,930.438,0.276,930.438,0.276,930.162,476.924914,Discharge,453.237086,453.237086,1.538387,1.63,optimal,247.506501,36.576196,22.59118,24.384131,16.495147,57.015836,55.581475,57.015836,23.666951,0.0,0.0,42.672229,12.909246,68.490721,18.646688,16.136557,24.742721
140,3,9-Jan-13,22:00,0.06,862.72,0.272,862.72,0.272,862.448,409.210882,Discharge,453.237118,453.237118,0.0,0.0,optimal,247.506501,31.38309,19.383673,20.92206,14.153158,48.920699,47.68999,48.920699,20.306705,0.0,0.0,36.613605,11.076385,58.766375,15.999222,13.845481,21.229737
141,3,9-Jan-13,22:30,0.03,869.446,0.166,869.446,0.166,869.28,-287.173001,Charge,1156.453001,1156.453001,1.079598,0.1,optimal,247.506501,-22.023794,-13.602932,-14.682529,-9.932299,-34.331208,-33.46753,-34.331208,-14.25069,-0.0,-0.0,-25.694426,-7.773104,-41.240634,-11.227817,-9.71638,-14.898449
142,3,9-Jan-13,23:00,0.03,839.256,0.144,839.256,0.144,839.112,-317.341068,Charge,1156.453068,1156.453068,2.272609,1.19,optimal,247.506501,-24.337435,-15.031945,-16.224957,-10.975706,-37.937767,-36.983358,-37.937767,-15.747752,-0.0,-0.0,-28.393675,-8.589683,-45.573041,-12.40732,-10.737104,-16.463559
143,3,9-Jan-13,23:30,0.03,763.136,0.06,763.136,0.06,763.076,-393.377203,Charge,1156.453203,1156.453203,3.751471,2.4,optimal,247.506501,-30.168778,-18.633657,-20.112519,-13.605527,-47.027801,-45.844712,-47.027801,-19.520974,-0.0,-0.0,-35.196908,-10.647804,-56.492516,-15.380161,-13.309755,-20.408291
144,3,10-Jan-13,0:00,0.03,707.032,0.152,707.032,0.152,706.88,-449.573402,Charge,1156.453402,1156.453402,5.441597,3.89,optimal,247.506501,-34.478562,-21.295582,-22.985708,-15.549155,-53.745993,-52.393893,-53.745993,-22.309658,-0.0,-0.0,-40.224989,-12.168904,-64.562797,-17.577306,-15.21113,-23.323733
145,4,10-Jan-13,0:30,0.03,656.018,0.068,656.018,0.068,655.95,-345.604513,Charge,1001.554513,1001.554513,4.332237,5.52,optimal,-127.067842,-26.505008,-16.37074,-17.670005,-11.953239,-41.31663,-40.277218,-41.31663,-17.150299,-0.0,-0.0,-30.922509,-9.354709,-49.631926,-13.512357,-11.693386,-17.929858
146,4,10-Jan-13,1:00,0.03,617.168,0.24,617.168,0.24,616.928,-384.627161,Charge,1001.555161,1001.555161,5.778204,6.85,optimal,-127.067842,-29.497722,-18.219181,-19.665148,-13.302894,-45.981743,-44.82497,-45.981743,-19.086761,-0.0,-0.0,-34.414009,-10.410961,-55.235931,-15.038054,-13.013701,-19.954341
147,4,10-Jan-13,1:30,0.03,542.986,0.18,542.986,0.18,542.806,-458.749924,Charge,1001.555923,1001.555924,7.502828,8.3,optimal,-127.067842,-35.182325,-21.73026,-23.454883,-15.866539,-54.843036,-53.463337,-54.843036,-22.765034,-0.0,-0.0,-41.046046,-12.417291,-65.880628,-17.936087,-15.521614,-23.799808
148,4,10-Jan-13,2:00,0.03,524.002,0.186,524.002,0.186,523.816,-477.740792,Charge,1001.556792,1001.556792,9.298846,10.03,optimal,-127.067842,-36.638768,-22.629827,-24.425845,-16.523366,-57.113373,-55.676558,-57.113373,-23.707438,-0.0,-0.0,-42.745229,-12.93133,-68.607888,-18.678587,-16.164162,-24.785049
149,4,10-Jan-13,2:30,0.03,533.98,0.12,533.98,0.12,533.86,-467.697759,Charge,1001.557759,1001.557759,11.057108,11.84,optimal,-127.067842,-35.86855,-22.154104,-23.912367,-16.176013,-55.91274,-54.50613,-55.91274,-23.209062,-0.0,-0.0,-41.846642,-12.659488,-67.165618,-18.285927,-15.82436,-24.264019
150,4,10-Jan-13,3:00,0.03,491.246,0.06,491.246,0.06,491.186,-510.372815,Charge,1001.558815,1001.558815,12.975803,13.62,optimal,-127.067842,-39.141374,-24.175554,-26.094249,-17.651992,-61.014494,-59.479539,-61.014494,-25.326771,-0.0,-0.0,-45.664936,-13.814603,-73.294141,-19.954426,-17.268253,-26.477988
151,4,10-Jan-13,3:30,0.03,496.276,0.272,496.276,0.272,496.004,-505.555951,Charge,1001.559951,1001.559951,14.876389,15.53,optimal,-127.067842,-38.77196,-23.947387,-25.847973,-17.485394,-60.438644,-58.918175,-60.438644,-25.087739,-0.0,-0.0,-45.233954,-13.684221,-72.602396,-19.766097,-17.105277,-26.228091
152,4,10-Jan-13,4:00,0.03,476.466,0.108,476.466,0.108,476.358,-525.203156,Charge,1001.561156,1001.561156,16.850837,17.45,optimal,-127.067842,-40.278738,-24.878044,-26.852492,-18.164921,-62.787445,-61.207887,-62.787445,-26.062713,-0.0,-0.0,-46.991861,-14.216025,-75.423912,-20.534259,-17.770032,-27.247382
153,4,10-Jan-13,4:30,0.03,478.144,0.156,478.144,0.156,477.988,-523.574419,Charge,1001.562419,1001.562419,18.819162,19.41,optimal,-127.067842,-40.153828,-24.800894,-26.769218,-18.108589,-62.592731,-61.018071,-62.592731,-25.981888,-0.0,-0.0,-46.846132,-14.171939,-75.190011,-20.470579,-17.714924,-27.162883
