step,day,date_label,profile_time,eta_per_kwh,p_load_forecast_total_kw,p_pv_forecast_total_kw,p_load_actual_total_kw,p_pv_actual_total_kw,baseline_grid_actual_kw,pbat_aggregate_kw,battery_action,grid_forecast_qp_kw,grid_actual_calculated_kw,soc_predicted_pct,soc646_measured_pct,qp_status,qp_objective_day,pbat_646_B_kw,pbat_645_B_kw,pbat_611_C_kw,pbat_652_A_kw,pbat_671_A_kw,pbat_671_B_kw,pbat_671_C_kw,pbat_692_C_kw,pbat_692_B_kw,pbat_692_A_kw,pbat_675_C_kw,pbat_675_B_kw,pbat_675_A_kw,pbat_634_C_kw,pbat_634_B_kw,pbat_634_A_kw
78,2,8-Jan-13,15:00,0.3,2483.374,1253.08,2483.374,1253.08,1230.294,413.459759,Discharge,816.834233,816.834241,97.782421,99.15,optimal,-1590.456586,31.708944,19.584936,21.139296,14.300112,49.428648,48.18516,49.428648,20.517552,0.0,0.0,36.993768,11.191392,59.376552,16.165344,13.98924,21.450168
79,2,8-Jan-13,15:30,0.3,2550.682,1185.186,2550.682,1185.186,1365.496,548.659343,Discharge,816.836649,816.836657,95.719792,97.53,optimal,-1590.456586,42.077634,25.989127,28.051756,18.976188,65.591606,63.941502,65.591606,27.226704,0.0,0.0,49.090573,14.85093,78.792432,21.451343,18.563662,28.464282
80,2,8-Jan-13,16:00,0.3,2615.23,1134.09,2615.23,1134.09,1481.14,664.30047,Discharge,816.839522,816.83953,93.222422,95.43,optimal,-1590.456586,50.946352,31.466864,33.964235,22.975806,79.416372,77.418476,79.416372,32.965286,0.0,0.0,59.43741,17.981065,95.399541,25.97265,22.476332,34.463709
81,2,8-Jan-13,16:30,0.3,2676.102,991.514,2676.102,991.514,1684.588,867.745119,Discharge,816.842874,816.842881,89.960222,92.85,optimal,-1590.456586,66.548874,41.103716,44.365916,30.012237,103.73795,101.128191,103.73795,43.061036,0.0,0.0,77.640353,23.487838,124.616028,33.926877,29.359797,45.018356
82,2,8-Jan-13,17:00,0.3,2840.86,774.424,2840.86,774.424,2066.436,1249.589259,Discharge,816.846734,816.846741,85.262518,89.43,optimal,-1590.456586,95.833161,59.19107,63.888774,43.218877,149.386987,145.628823,149.386987,62.009693,0.0,0.0,111.805355,33.823469,179.452292,48.856121,42.279336,64.828315
83,2,8-Jan-13,17:30,0.3,2979.258,591.472,2979.258,591.472,2387.786,1570.934852,Discharge,816.851141,816.851148,79.356748,84.6,optimal,-1590.456586,120.47771,74.412704,80.318474,54.333085,187.80349,183.078874,187.80349,77.956166,0.0,0.0,140.557329,42.521545,225.600419,61.420009,53.151931,81.499628
84,2,8-Jan-13,18:00,0.3,3124.774,388.886,3124.774,388.886,2735.888,1919.031858,Discharge,816.856135,816.856142,72.142342,78.59,optimal,-1590.456586,147.173872,90.901509,98.115915,66.37253,229.418094,223.64657,229.418094,95.230152,0.0,0.0,171.70285,51.943719,275.590289,75.029817,64.929649,99.558796
85,2,8-Jan-13,18:30,0.3,3289.958,272.084,3289.958,272.084,3017.874,2201.012238,Discharge,816.861756,816.861762,63.86786,71.27,optimal,-1590.456586,168.799435,104.258474,112.532957,76.125235,263.128531,256.508945,263.128531,109.223164,0.0,0.0,196.932674,59.576271,316.085216,86.054614,74.470339,114.187853
86,2,8-Jan-13,19:00,0.3,3254.864,165.43,3254.864,165.43,3089.434,2272.565961,Discharge,816.868034,816.868039,55.324379,62.96,optimal,-1590.456586,174.287014,107.647861,116.191342,78.600026,271.682698,264.847913,271.682698,112.77395,0.0,0.0,203.334849,61.513064,326.360976,88.852203,76.89133,117.900039
87,2,8-Jan-13,19:30,0.3,3290.296,65.964,3290.296,65.964,3224.332,2407.45701,Discharge,816.874986,816.87499,46.273789,54.38,optimal,-1590.456586,184.632041,114.037437,123.088028,83.26543,287.80877,280.568298,287.80877,119.467791,0.0,0.0,215.404048,65.16425,345.732548,94.126139,81.455312,124.898146
88,2,8-Jan-13,20:00,0.3,3289.316,13.89,3289.316,13.89,3275.426,2458.54339,Discharge,816.882609,816.88261,37.031145,45.29,optimal,-1590.456586,188.549944,116.457318,125.699963,85.032328,293.916089,286.521974,293.916089,122.002905,0.0,0.0,219.974935,66.547039,353.069013,96.123501,83.183799,127.548492
89,2,8-Jan-13,20:30,0.06,3251.492,0.196,3251.492,0.196,3251.296,251.298334,Discharge,2999.99767,2999.997666,36.086414,36.86,optimal,-1590.456586,19.272504,11.903605,12.848336,8.691521,30.042432,29.286648,30.042432,12.470444,0.0,0.0,22.484588,6.80206,36.088708,9.825198,8.502575,13.037282
90,2,8-Jan-13,21:00,0.06,3191.914,0.172,3191.914,0.172,3191.742,191.747,Discharge,2999.995007,2999.995,35.365561,35.95,optimal,-1590.456586,14.705409,9.082753,9.803606,6.631851,22.923138,22.346455,22.923138,9.515265,0.0,0.0,17.156311,5.190144,27.536599,7.496875,6.48768,9.947777
91,2,8-Jan-13,21:30,0.06,2980.566,0.272,2980.566,0.272,2980.294,-19.698572,Charge,2999.992581,2999.992572,35.439615,35.3,optimal,-1590.456586,-1.510718,-0.93309,-1.007145,-0.681304,-2.354942,-2.295698,-2.354942,-0.977523,-0.0,-0.0,-1.762504,-0.533194,-2.828893,-0.77017,-0.666493,-1.021956
92,2,8-Jan-13,22:00,0.06,2861.296,0.174,2861.296,0.174,2861.122,-138.868436,Charge,2999.990447,2999.990436,35.961677,35.44,optimal,-1590.456586,-10.65006,-6.577979,-7.10004,-4.802968,-16.601565,-16.183915,-16.601565,-6.891216,-0.0,-0.0,-12.425071,-3.758845,-19.94276,-5.429443,-4.698556,-7.204453
93,2,8-Jan-13,22:30,0.03,2487.95,0.234,2487.95,0.234,2487.716,-512.271191,Charge,2999.987205,2999.987191,37.887509,36.12,optimal,-1590.456586,-39.286964,-24.265477,-26.191309,-17.71765,-61.241443,-59.700778,-61.241443,-25.420976,-0.0,-0.0,-45.834791,-13.865987,-73.566765,-20.028648,-17.332484,-26.576475
94,2,8-Jan-13,23:00,0.03,2227.222,0.124,2227.222,0.124,2227.098,-772.887739,Charge,2999.985754,2999.985739,40.793102,38.12,optimal,-1590.456586,-59.274097,-36.610472,-39.516065,-26.731456,-92.397858,-90.073383,-92.397858,-38.353828,-0.0,-0.0,-69.153114,-20.92027,-110.993653,-30.218167,-26.150337,-40.097183
95,2,8-Jan-13,23:30,0.03,1848.324,0.16,1848.324,0.16,1848.164,-1151.820728,Charge,2999.984744,2999.984728,45.123255,41.16,optimal,-1590.456586,-88.335124,-54.559929,-58.890082,-39.837409,-137.698869,-134.234747,-137.698869,-57.158021,-0.0,-0.0,-103.057644,-31.177102,-165.411849,-45.033592,-38.971378,-59.756113
96,2,9-Jan-13,0:00,0.03,1702.788,0.018,1702.788,0.018,1702.77,-1297.214179,Charge,2999.984196,2999.984179,50.0,45.53,optimal,-1590.456586,-99.485599,-61.446987,-66.323732,-44.866054,-155.080492,-151.179096,-155.080492,-64.373034,-0.0,-0.0,-116.066532,-35.112564,-186.29166,-50.718148,-43.890705,-67.299081
97,3,9-Jan-13,0:30,0.03,1505.618,0.108,1505.618,0.108,1505.51,-556.296689,Charge,2061.806689,2061.806689,52.091341,50.11,optimal,-1920.050629,-42.663355,-26.350896,-28.442237,-19.240337,-66.504642,-64.831569,-66.504642,-27.6057,-0.0,-0.0,-49.773914,-15.057655,-79.889224,-21.749946,-18.822068,-28.860505
98,3,9-Jan-13,1:00,0.03,1455.584,0.126,1455.584,0.126,1455.458,-606.371569,Charge,2061.829569,2061.829569,54.370933,52.23,optimal,-1920.050629,-46.503684,-28.722864,-31.002456,-20.97225,-72.491037,-70.667363,-72.491037,-30.090619,-0.0,-0.0,-54.254298,-16.413065,-87.080428,-23.707761,-20.516331,-31.458375
99,3,9-Jan-13,1:30,0.03,1345.458,0.144,1345.458,0.144,1345.314,-716.560518,Charge,2061.874518,2061.874518,57.06477,54.58,optimal,-1920.050629,-54.954265,-33.94234,-36.636177,-24.783296,-85.664002,-83.508933,-85.664002,-35.558642,-0.0,-0.0,-64.11331,-19.395623,-102.904556,-28.0159,-24.244529,-37.174944
100,3,9-Jan-13,2:00,0.03,1233.96,0.18,1233.96,0.18,1233.78,-828.160137,Charge,2061.940137,2061.940137,60.178154,57.32,optimal,-1920.050629,-63.513033,-39.228638,-42.342022,-28.643133,-99.00561,-96.514903,-99.00561,-41.096668,-0.0,-0.0,-74.098539,-22.416365,-118.931268,-32.379193,-28.020456,-42.964699
101,3,9-Jan-13,2:30,0.03,1231.682,0.108,1231.682,0.108,1231.574,-830.450307,Charge,2062.024307,2062.024307,63.300147,60.45,optimal,-1920.050629,-63.68867,-39.33712,-42.459113,-28.722341,-99.279398,-96.781803,-99.279398,-41.210316,-0.0,-0.0,-74.303449,-22.478354,-119.260157,-32.468734,-28.097943,-43.083512
102,3,9-Jan-13,3:00,0.03,1217.866,0.382,1217.866,0.382,1217.484,-844.639321,Charge,2062.123321,2062.123321,66.475483,63.6,optimal,-1920.050629,-64.77685,-40.009231,-43.184567,-29.213089,-100.975678,-98.43541,-100.975678,-41.914432,-0.0,-0.0,-75.572992,-22.862418,-121.297827,-33.023492,-28.578022,-43.819634
