step,day,date_label,profile_time,eta_per_kwh,p_load_forecast_total_kw,p_pv_forecast_total_kw,p_load_actual_total_kw,p_pv_actual_total_kw,baseline_grid_actual_kw,pbat_aggregate_kw,battery_action,grid_forecast_qp_kw,grid_actual_calculated_kw,soc_predicted_pct,soc646_measured_pct,qp_status,qp_objective_day,pbat_646_B_kw,pbat_645_B_kw,pbat_611_C_kw,pbat_652_A_kw,pbat_671_A_kw,pbat_671_B_kw,pbat_671_C_kw,pbat_692_C_kw,pbat_692_B_kw,pbat_692_A_kw,pbat_675_C_kw,pbat_675_B_kw,pbat_675_A_kw,pbat_634_C_kw,pbat_634_B_kw,pbat_634_A_kw
79,2,8-Jan-13,15:30,0.3,2550.682,1185.186,2550.682,1185.186,1365.496,548.648167,Discharge,816.847833,816.847833,95.719833,97.53,optimal,4413.364238,42.076777,25.988597,28.051184,18.975801,65.59027,63.9402,65.59027,27.22615,0.0,0.0,49.089573,14.850627,78.790827,21.450906,18.563284,28.463702
80,2,8-Jan-13,16:00,0.3,2615.23,1134.09,2615.23,1134.09,1481.14,664.292167,Discharge,816.847833,816.847833,93.222494,95.43,optimal,4413.364238,50.945715,31.466471,33.96381,22.975519,79.415379,77.417508,79.415379,32.964874,0.0,0.0,59.436668,17.980841,95.398349,25.972325,22.476051,34.463278
81,2,8-Jan-13,16:30,0.3,2676.102,991.514,2676.102,991.514,1684.588,867.740167,Discharge,816.847833,816.847833,89.960313,92.85,optimal,4413.364238,66.548494,41.103482,44.365663,30.012066,103.737358,101.127613,103.737358,43.06079,0.0,0.0,77.63991,23.487704,124.615317,33.926683,29.35963,45.018099
82,2,8-Jan-13,17:00,0.3,2840.86,774.424,2840.86,774.424,2066.436,1249.588167,Discharge,816.847833,816.847833,85.262613,89.43,optimal,4413.364238,95.833077,59.191018,63.888718,43.218839,149.386856,145.628696,149.386856,62.009638,0.0,0.0,111.805257,33.823439,179.452135,48.856079,42.279299,64.828258
83,2,8-Jan-13,17:30,0.3,2979.258,591.472,2979.258,591.472,2387.786,1570.938167,Discharge,816.847833,816.847833,79.35683,84.6,optimal,4413.364238,120.477965,74.412861,80.318643,54.3332,187.803886,183.07926,187.803886,77.95633,0.0,0.0,140.557625,42.521635,225.600895,61.420139,53.152043,81.4998
84,2,8-Jan-13,18:00,0.3,3124.774,388.886,3124.774,388.886,2735.888,1919.040167,Discharge,816.847833,816.847833,72.142393,78.59,optimal,4413.364238,147.174509,90.901903,98.116339,66.372818,229.419088,223.647538,229.419088,95.230565,0.0,0.0,171.703594,51.943944,275.591483,75.030142,64.92993,99.559227
85,2,8-Jan-13,18:30,0.3,3289.958,272.084,3289.958,272.084,3017.874,2201.026167,Discharge,816.847833,816.847833,63.867859,71.27,optimal,4413.364238,168.800503,104.259134,112.533669,76.125717,263.130196,256.510568,263.130196,109.223855,0.0,0.0,196.93392,59.576648,316.087216,86.055158,74.47081,114.188576
86,2,8-Jan-13,19:00,0.3,3254.864,165.43,3254.864,165.43,3089.434,2272.586167,Discharge,816.847833,816.847833,55.324302,62.96,optimal,4413.364238,174.288563,107.648818,116.192375,78.600725,271.685113,264.850268,271.685113,112.774953,0.0,0.0,203.336657,61.513611,326.363878,88.852993,76.892013,117.901087
87,2,8-Jan-13,19:30,0.3,3290.296,65.964,3290.296,65.964,3224.332,2407.484167,Discharge,816.847833,816.847833,46.27361,54.38,optimal,4413.364238,184.634124,114.038724,123.089416,83.26637,287.812017,280.571463,287.812017,119.469139,0.0,0.0,215.406478,65.164985,345.736448,94.127201,81.456231,124.899555
88,2,8-Jan-13,20:00,0.3,3289.316,13.89,3289.316,13.89,3275.426,2458.578167,Discharge,816.847833,816.847833,37.030835,45.29,optimal,4413.364238,188.552611,116.458966,125.701741,85.033531,293.920247,286.526027,293.920247,122.004631,0.0,0.0,219.978047,66.54798,353.074007,96.124861,83.184976,127.550296
89,2,8-Jan-13,20:30,0.06,3251.492,0.196,3251.492,0.196,3251.296,251.296,Discharge,3000.0,3000.0,36.086113,36.86,optimal,4413.364238,19.272325,11.903495,12.848217,8.691441,30.042153,29.286376,30.042153,12.470328,0.0,0.0,22.484379,6.801997,36.088373,9.825107,8.502496,13.037161
90,2,8-Jan-13,21:00,0.06,3191.914,0.172,3191.914,0.172,3191.742,191.742,Discharge,3000.0,3000.0,35.365278,35.95,optimal,4413.364238,14.705026,9.082516,9.80335,6.631678,22.92254,22.345872,22.92254,9.515017,0.0,0.0,17.155863,5.190009,27.535881,7.49668,6.487511,9.947517
91,2,8-Jan-13,21:30,0.06,2980.566,0.272,2980.566,0.272,2980.294,-19.706,Charge,3000.0,3000.0,35.439361,35.3,optimal,4413.364238,-1.511287,-0.933442,-1.007525,-0.681561,-2.35583,-2.296564,-2.35583,-0.977892,-0.0,-0.0,-1.763168,-0.533395,-2.829959,-0.77046,-0.666744,-1.022341
92,2,8-Jan-13,22:00,0.06,2861.296,0.174,2861.296,0.174,2861.122,-138.878,Charge,3000.0,3000.0,35.961459,35.44,optimal,4413.364238,-10.650794,-6.578432,-7.100529,-4.803299,-16.602708,-16.18503,-16.602708,-6.89169,-0.0,-0.0,-12.425926,-3.759104,-19.944134,-5.429817,-4.69888,-7.204949
93,2,8-Jan-13,22:30,0.03,2487.95,0.234,2487.95,0.234,2487.716,-512.284,Charge,3000.0,3000.0,37.887338,36.11,optimal,4413.364238,-39.287946,-24.266084,-26.191964,-17.718093,-61.242974,-59.702271,-61.242974,-25.421612,-0.0,-0.0,-45.835937,-13.866334,-73.568605,-20.029149,-17.332917,-26.57714
94,2,8-Jan-13,23:00,0.03,2227.222,0.124,2227.222,0.124,2227.098,-772.902,Charge,3000.0,3000.0,40.792985,38.12,optimal,4413.364238,-59.275191,-36.611147,-39.516794,-26.731949,-92.399562,-90.075045,-92.399562,-38.354535,-0.0,-0.0,-69.154389,-20.920656,-110.995701,-30.218725,-26.15082,-40.097923
