step,day,date_label,profile_time,eta_per_kwh,p_load_forecast_total_kw,p_pv_forecast_total_kw,p_load_actual_total_kw,p_pv_actual_total_kw,baseline_grid_actual_kw,pbat_aggregate_kw,battery_action,grid_forecast_qp_kw,grid_actual_calculated_kw,soc_predicted_pct,soc646_measured_pct,qp_status,qp_objective_day,pbat_646_B_kw,pbat_645_B_kw,pbat_611_C_kw,pbat_652_A_kw,pbat_671_A_kw,pbat_671_B_kw,pbat_671_C_kw,pbat_692_C_kw,pbat_692_B_kw,pbat_692_A_kw,pbat_675_C_kw,pbat_675_B_kw,pbat_675_A_kw,pbat_634_C_kw,pbat_634_B_kw,pbat_634_A_kw
77,2,8-Jan-13,14:30,0.3,2376.652,1383.374,2376.652,1383.374,993.278,176.430032,Discharge,816.847968,816.847968,99.336728,99.93,optimal,-2258.739017,13.530724,8.357212,9.020483,6.102091,21.092011,20.561395,21.092011,8.755175,0.0,0.0,15.785845,4.77555,25.336945,6.898016,5.969437,9.153137
78,2,8-Jan-13,15:00,0.3,2483.374,1253.08,2483.374,1253.08,1230.294,413.446075,Discharge,816.847925,816.847925,97.782419,99.15,optimal,-2258.739017,31.707894,19.584288,21.138596,14.299639,49.427012,48.183565,49.427012,20.516873,0.0,0.0,36.992544,11.191022,59.374587,16.164809,13.988777,21.449458
79,2,8-Jan-13,15:30,0.3,2550.682,1185.186,2550.682,1185.186,1365.496,548.648105,Discharge,816.847895,816.847895,95.719832,97.53,optimal,-2258.739017,42.076772,25.988594,28.051181,18.975799,65.590262,63.940193,65.590262,27.226147,0.0,0.0,49.089567,14.850625,78.790818,21.450903,18.563282,28.463699
80,2,8-Jan-13,16:00,0.3,2615.23,1134.09,2615.23,1134.09,1481.14,664.292125,Discharge,816.847875,816.847875,93.222493,95.43,optimal,-2258.739017,50.945712,31.466469,33.963808,22.975517,79.415374,77.417503,79.415374,32.964872,0.0,0.0,59.436664,17.980839,95.398343,25.972324,22.476049,34.463276
81,2,8-Jan-13,16:30,0.3,2676.102,991.514,2676.102,991.514,1684.588,867.740139,Discharge,816.847861,816.847861,89.960312,92.85,optimal,-2258.739017,66.548492,41.10348,44.365661,30.012065,103.737355,101.12761,103.737355,43.060789,0.0,0.0,77.639907,23.487703,124.615313,33.926682,29.359629,45.018097
82,2,8-Jan-13,17:00,0.3,2840.86,774.424,2840.86,774.424,2066.436,1249.588149,Discharge,816.847851,816.847851,85.262613,89.43,optimal,-2258.739017,95.833076,59.191018,63.888717,43.218838,149.386854,145.628694,149.386854,62.009637,0.0,0.0,111.805255,33.823439,179.452133,48.856078,42.279298,64.828257
83,2,8-Jan-13,17:30,0.3,2979.258,591.472,2979.258,591.472,2387.786,1570.938155,Discharge,816.847845,816.847845,79.35683,84.6,optimal,-2258.739017,120.477964,74.41286,80.318643,54.333199,187.803885,183.079259,187.803885,77.956329,0.0,0.0,140.557624,42.521634,225.600893,61.420138,53.152043,81.499799
84,2,8-Jan-13,18:00,0.3,3124.774,388.886,3124.774,388.886,2735.888,1919.040159,Discharge,816.847841,816.847841,72.142393,78.59,optimal,-2258.739017,147.174508,90.901902,98.116339,66.372818,229.419087,223.647537,229.419087,95.230564,0.0,0.0,171.703593,51.943944,275.591482,75.030142,64.92993,99.559226
85,2,8-Jan-13,18:30,0.3,3289.958,272.084,3289.958,272.084,3017.874,2201.026162,Discharge,816.847838,816.847838,63.867859,71.27,optimal,-2258.739017,168.800503,104.259134,112.533668,76.125717,263.130195,256.510568,263.130195,109.223855,0.0,0.0,196.93392,59.576648,316.087216,86.055158,74.47081,114.188575
86,2,8-Jan-13,19:00,0.3,3254.864,165.43,3254.864,165.43,3089.434,2272.586164,Discharge,816.847836,816.847836,55.324302,62.96,optimal,-2258.739017,174.288563,107.648818,116.192375,78.600724,271.685113,264.850267,271.685113,112.774952,0.0,0.0,203.336657,61.51361,326.363878,88.852993,76.892013,117.901087
87,2,8-Jan-13,19:30,0.3,3290.296,65.964,3290.296,65.964,3224.332,2407.484165,Discharge,816.847835,816.847835,46.27361,54.38,optimal,-2258.739017,184.634124,114.038724,123.089416,83.26637,287.812017,280.571463,287.812017,119.469139,0.0,0.0,215.406478,65.164985,345.736448,94.1272,81.456231,124.899554
88,2,8-Jan-13,20:00,0.3,3289.316,13.89,3289.316,13.89,3275.426,2458.578165,Discharge,816.847835,816.847835,37.030835,45.29,optimal,-2258.739017,188.552611,116.458966,125.701741,85.033531,293.920247,286.526027,293.920247,122.004631,0.0,0.0,219.978046,66.54798,353.074007,96.124861,83.184975,127.550296
89,2,8-Jan-13,20:30,0.06,3251.492,0.196,3251.492,0.196,3251.296,251.296,Discharge,3000.0,3000.0,36.086113,36.86,optimal,-2258.739017,19.272325,11.903495,12.848217,8.691441,30.042153,29.286376,30.042153,12.470328,0.0,0.0,22.484379,6.801997,36.088373,9.825107,8.502496,13.037161
90,2,8-Jan-13,21:00,0.06,3191.914,0.172,3191.914,0.172,3191.742,191.742,Discharge,3000.0,3000.0,35.365278,35.95,optimal,-2258.739017,14.705026,9.082516,9.80335,6.631678,22.92254,22.345872,22.92254,9.515017,0.0,0.0,17.155863,5.190009,27.535881,7.49668,6.487511,9.947517
91,2,8-Jan-13,21:30,0.06,2980.566,0.272,2980.566,0.272,2980.294,-19.706,Charge,3000.0,3000.0,35.439361,35.3,optimal,-2258.739017,-1.511287,-0.933442,-1.007525,-0.681561,-2.35583,-2.296564,-2.35583,-0.977892,-0.0,-0.0,-1.763168,-0.533395,-2.829959,-0.77046,-0.666744,-1.022341
92,2,8-Jan-13,22:00,0.06,2861.296,0.174,2861.296,0.174,2861.122,-138.878,Charge,3000.0,3000.0,35.961459,35.44,optimal,-2258.739017,-10.650794,-6.578432,-7.100529,-4.803299,-16.602708,-16.18503,-16.602708,-6.89169,-0.0,-0.0,-12.425926,-3.759104,-19.944134,-5.429817,-4.69888,-7.204949
93,2,8-Jan-13,22:30,0.03,2487.95,0.234,2487.95,0.234,2487.716,-512.284,Charge,3000.0,3000.0,37.887338,36.12,optimal,-2258.739017,-39.287946,-24.266084,-26.191964,-17.718093,-61.242974,-59.702271,-61.242974,-25.421612,-0.0,-0.0,-45.835937,-13.866334,-73.568605,-20.029149,-17.332917,-26.57714
94,2,8-Jan-13,23:00,0.03,2227.222,0.124,2227.222,0.124,2227.098,-772.902,Charge,3000.0,3000.0,40.792985,38.13,optimal,-2258.739017,-59.275191,-36.611147,-39.516794,-26.731949,-92.399562,-90.075045,-92.399562,-38.354535,-0.0,-0.0,-69.154389,-20.920656,-110.995701,-30.218725,-26.15082,-40.097923
95,2,8-Jan-13,23:30,0.03,1848.324,0.16,1848.324,0.16,1848.164,-1151.836,Charge,3000.0,3000.0,45.123195,41.16,optimal,-2258.739017,-88.336295,-54.560653,-58.890863,-39.837937,-137.700695,-134.236526,-137.700695,-57.158779,-0.0,-0.0,-103.059011,-31.177516,-165.414042,-45.034189,-38.971895,-59.756905
96,2,9-Jan-13,0:00,0.03,1702.788,0.018,1702.788,0.018,1702.77,-1297.23,Charge,3000.0,3000.0,50.0,45.53,optimal,-2258.739017,-99.486812,-61.447737,-66.324541,-44.866602,-155.082383,-151.18094,-155.082383,-64.37382,-0.0,-0.0,-116.067947,-35.112992,-186.293932,-50.718767,-43.891241,-67.299902
97,3,9-Jan-13,0:30,0.03,1505.618,0.108,1505.618,0.108,1505.51,-553.224248,Charge,2058.734248,2058.734248,52.07979,50.1,optimal,-3031.725217,-42.427724,-26.205359,-28.28515,-19.134072,-66.137335,-64.473503,-66.137335,-27.453233,-0.0,-0.0,-49.499012,-14.974491,-79.447994,-21.62982,-18.718114,-28.701108
98,3,9-Jan-13,1:00,0.03,1455.584,0.126,1455.584,0.126,1455.458,-603.736692,Charge,2059.194691,2059.194692,54.349477,52.18,optimal,-3031.725217,-46.301611,-28.598054,-30.867741,-20.881119,-72.176041,-70.360291,-72.176041,-29.959866,-0.0,-0.0,-54.018546,-16.341745,-86.702036,-23.604743,-20.427181,-31.321678
99,3,9-Jan-13,1:30,0.03,1345.458,0.144,1345.458,0.144,1345.314,-714.741375,Charge,2060.055375,2060.055375,57.036475,54.48,optimal,-3031.725217,-54.814752,-33.85617,-36.543168,-24.720378,-85.446525,-83.296927,-85.446525,-35.468369,-0.0,-0.0,-63.950544,-19.346383,-102.64331,-27.944776,-24.182979,-37.080568
100,3,9-Jan-13,2:00,0.03,1233.96,0.18,1233.96,0.18,1233.78,-827.42902,Charge,2061.20902,2061.20902,60.14711,57.21,optimal,-3031.725217,-63.456962,-39.194006,-42.304642,-28.617846,-98.918206,-96.429698,-98.918206,-41.060387,-0.0,-0.0,-74.033123,-22.396575,-118.826273,-32.350608,-27.995719,-42.926769
101,3,9-Jan-13,2:30,0.03,1231.682,0.108,1231.682,0.108,1231.574,-830.928319,Charge,2062.502319,2062.502319,63.270901,60.31,optimal,-3031.725217,-63.72533,-39.359762,-42.483553,-28.738874,-99.336543,-96.837511,-99.336543,-41.234037,-0.0,-0.0,-74.346218,-22.491293,-119.328804,-32.487423,-28.114116,-43.108311
102,3,9-Jan-13,3:00,0.03,1217.866,0.382,1217.866,0.382,1217.484,-846.229172,Charge,2063.713172,2063.713172,66.452214,63.45,optimal,-3031.725217,-64.898779,-40.08454,-43.265852,-29.268077,-101.165743,-98.620693,-101.165743,-41.993327,-0.0,-0.0,-75.715242,-22.905451,-121.526144,-33.085652,-28.631814,-43.902115
103,3,9-Jan-13,3:30,0.03,1142.642,0.108,1142.642,0.108,1142.534,-922.093235,Charge,2064.627236,2064.627235,69.91873,66.67,optimal,-3031.725217,-70.716925,-43.678101,-47.144617,-31.891946,-110.235206,-107.461994,-110.235206,-45.75801,-0.0,-0.0,-82.503079,-24.958915,-132.420908,-36.051766,-31.198643,-47.83792
104,3,9-Jan-13,4:00,0.03,1068.226,0.404,1068.226,0.404,1067.822,-997.095458,Charge,2064.917459,2064.917458,73.667209,70.17,optimal,-3031.725217,-76.468975,-47.230837,-50.979317,-34.486008,-119.201637,-116.202854,-119.201637,-49.479925,-0.0,-0.0,-89.213804,-26.98905,-143.191904,-38.984183,-33.736312,-51.729012
105,3,9-Jan-13,4:30,0.03,1022.156,0.114,1022.156,0.114,1022.042,-1042.623723,Charge,2064.665724,2064.665723,77.586847,73.92,optimal,-3031.725217,-79.960616,-49.38744,-53.307078,-36.06067,-124.64449,-121.50878,-124.64449,-51.739222,-0.0,-0.0,-93.287386,-28.221394,-149.730174,-40.764236,-35.276743,-54.091005
106,3,9-Jan-13,5:00,0.03,988.068,0.12,988.068,0.12,987.948,-1076.116092,Charge,2064.064092,2064.064092,81.632396,77.85,optimal,-3031.725217,-82.529204,-50.97392,-55.019469,-37.219053,-128.648465,-125.412026,-128.648465,-53.40125,-0.0,-0.0,-96.284071,-29.127954,-154.53998,-42.073712,-36.409943,-55.828579
107,3,9-Jan-13,5:30,0.03,936.502,0.048,936.502,0.048,936.454,-1126.748512,Charge,2063.202512,2063.202512,85.868293,81.94,optimal,-3031.725217,-86.412292,-53.372298,-57.608195,-38.970249,-134.701514,-131.312797,-134.701514,-55.913836,-0.0,-0.0,-100.814341,-30.498456,-161.811252,-44.053325,-38.12307,-58.455374
108,3,9-Jan-13,6:00,0.03,856.426,0.324,856.426,0.324,856.102,-1206.185562,Charge,2062.287561,2062.287562,90.402825,86.19,optimal,-3031.725217,-92.504457,-57.135106,-61.669638,-41.717696,-144.198124,-140.570498,-144.198124,-59.855825,-0.0,-0.0,-107.921866,-32.648632,-173.21913,-47.159135,-40.81079,-62.576544
109,3,9-Jan-13,6:30,0.03,786.948,6.454,786.948,6.454,780.494,-1281.021734,Charge,2061.515733,2061.515734,95.218696,90.77,optimal,-3031.725217,-98.243772,-60.679977,-65.495848,-44.306015,-153.144704,-149.292007,-153.144704,-63.5695,-0.0,-0.0,-114.617734,-34.674272,-183.966279,-50.08506,-43.342841,-66.459022
110,3,9-Jan-13,7:00,0.03,849.116,59.264,849.116,59.264,789.852,-1271.841656,Charge,2061.693656,2061.693656,100.000056,95.57,optimal,-3031.725217,-97.539736,-60.245131,-65.026491,-43.988508,-152.047236,-148.222148,-152.047236,-63.113947,-0.0,-0.0,-113.796359,-34.425789,-182.647937,-49.72614,-43.032236,-65.982763
111,3,9-Jan-13,7:30,0.06,827.288,141.474,827.288,141.474,685.814,655.110942,Discharge,30.703052,30.703058,97.537233,99.65,optimal,-3031.725217,50.241591,31.031571,33.494394,22.657972,78.317774,76.347516,78.317774,32.509265,0.0,0.0,58.61519,17.732326,94.079842,25.61336,22.165408,33.986959
