Time,Time Varying Load 611.Single phase time-varying load1.P_measured,Time Varying Load 634.Single phase time-varying load with the Master PulseA.P_measured,Time Varying Load 634.Single phase time-varying load with the Master PulseB.P_measured,Time Varying Load 634.Single phase time-varying load with the Master PulseC.P_measured,Time Varying Load 645.Single phase time-varying load645.P_measured,Time Varying Load 646.Single phase time-varying load646.P_measured,Time Varying Load 652.Single phase time-varying load652.P_measured,Time Varying Load 692.Single phase time-varying loadC.P_measured
266.25,1240.2135009765625,4954.90234375,9147.1748046875,-2854.607177734375,5812.51708984375,5739.994140625,5180.37939453125,-8431.9443359375
266.5,1241.65478515625,4960.30615234375,9156.1982421875,-2857.617919921875,5817.9375,5747.75390625,5186.14111328125,-8439.7119140625
266.75,1241.2081298828125,4960.31298828125,9156.185546875,-2857.556396484375,5823.1689453125,5751.51708984375,5185.89794921875,-8439.1513671875
267.0,1242.340576171875,-45.30741500854492,8154.94482421875,-6859.8154296875,10823.126953125,2747.951904296875,7188.20068359375,-4437.69677734375
267.25,1241.794189453125,-44.7190055847168,8154.78515625,-6859.55419921875,10823.1142578125,2749.703857421875,7188.69091796875,-4435.9912109375
267.5,1241.72900390625,-44.7422981262207,8154.818359375,-6859.548828125,10818.9736328125,2751.549560546875,7188.1904296875,-4435.9267578125
267.75,1241.559326171875,-44.73524856567383,8154.822265625,-6859.48388671875,10817.8388671875,2748.5126953125,7186.6083984375,-4437.005859375
268.0,1241.851806640625,-44.725040435791016,8154.81689453125,-6859.56103515625,10817.0537109375,2746.773193359375,7187.66259765625,-4435.75146484375
268.25,1241.5211181640625,-44.702110290527344,8154.80712890625,-6859.61572265625,10824.9248046875,2748.827880859375,7187.2109375,-4433.97314453125
268.5,1241.664794921875,-44.69231414794922,8154.822265625,-6859.52880859375,10830.431640625,2753.3681640625,7189.275390625,-4436.20947265625
268.75,240.76528930664062,-44.73234939575195,7153.6953125,-1855.97607421875,10819.7119140625,3744.51171875,5185.5048828125,-7438.51611328125
269.0,240.7813262939453,-44.7420768737793,7153.70703125,-1855.940185546875,10827.75390625,3748.988525390625,5185.23974609375,-7438.28466796875
269.25,240.67770385742188,-44.69905471801758,7153.67626953125,-1856.011474609375,10826.5009765625,3753.216796875,5186.4189453125,-7438.73583984375
269.5,240.68911743164062,-44.697906494140625,7153.6689453125,-1855.9488525390625,10826.740234375,3746.680908203125,5186.515625,-7439.2744140625
269.75,240.86248779296875,-44.695743560791016,7153.69140625,-1855.9173583984375,10820.453125,3747.5048828125,5184.73583984375,-7437.5869140625
270.0,240.67247009277344,-44.69906997680664,7153.71142578125,-1855.930419921875,10816.009765625,3749.57666015625,5185.74462890625,-7438.55126953125
270.25,240.47140502929688,-44.678749084472656,7146.50537109375,-1853.945556640625,10810.6787109375,3744.8544921875,5180.6669921875,-7431.732421875
270.5,-2761.20703125,4959.4169921875,4151.11767578125,3147.56103515625,6817.90283203125,4749.92919921875,7188.6806640625,-9441.9228515625
270.75,-2761.0400390625,4958.8369140625,4150.6337890625,3147.19287109375,6819.6904296875,4748.71484375,7188.15869140625,-9439.6162109375
271.0,-2761.879150390625,4958.8486328125,4150.62744140625,3147.43359375,6824.27734375,4751.4208984375,7188.19140625,-9440.1650390625
271.25,-2761.700927734375,4958.84033203125,4150.611328125,3147.37939453125,6824.1689453125,4754.33447265625,7187.208984375,-9439.6748046875
271.5,-2761.889404296875,4958.849609375,4150.638671875,3147.416015625,6822.8818359375,4752.71044921875,7188.78173828125,-9440.1201171875
271.75,-2761.7939453125,4958.83447265625,4150.64453125,3147.421875,6815.35888671875,4753.21630859375,7188.3759765625,-9439.87890625
272.0,-2761.89697265625,4958.82763671875,4150.66064453125,3147.387451171875,6816.50927734375,4749.91455078125,7186.966796875,-9439.4755859375
272.25,-2761.711181640625,4958.80078125,4150.64794921875,3147.359619140625,6815.7900390625,4752.84619140625,7187.4248046875,-9437.7685546875
272.5,3242.826171875,1957.481201171875,3148.8974609375,1146.68798828125,7820.38818359375,741.8211059570312,7188.3388671875,-5435.04736328125
272.75,3242.525146484375,1957.83447265625,3148.73486328125,1146.526611328125,7821.6669921875,752.4017944335938,7188.626953125,-5437.28955078125
273.0,3242.283203125,1957.8365478515625,3148.76220703125,1146.625244140625,7820.3896484375,744.9671020507812,7188.173828125,-5436.85107421875
273.25,3243.19677734375,1957.835693359375,3148.77783203125,1146.60693359375,7820.55615234375,751.6709594726562,7187.92333984375,-5437.13427734375
273.5,3243.553466796875,1957.818359375,3148.791748046875,1146.8028564453125,7820.88134765625,751.5828247070312,7187.361328125,-5436.79931640625
273.75,3243.53369140625,1957.785888671875,3148.793212890625,1146.70361328125,7816.74755859375,746.57568359375,7188.8056640625,-5437.083984375
274.0,3243.51953125,1957.7772216796875,3148.780029296875,1146.5540771484375,7813.56103515625,746.4644775390625,7188.42578125,-5436.9189453125
274.25,3243.672607421875,1957.8035888671875,3148.76904296875,1146.7559814453125,7819.5791015625,744.8695068359375,7187.04736328125,-5436.099609375
274.5,-4762.31982421875,7961.18994140625,5149.80078125,5149.42724609375,10820.900390625,3751.12890625,6183.4658203125,-7435.51171875
274.75,-4763.15185546875,7960.62548828125,5150.0791015625,5149.56689453125,10825.6796875,3749.857421875,6187.0224609375,-7438.32861328125
