Time,Time Varying Load 671.Single phase time-varying loadA.P_measured,Time Varying Load 675.Single phase time-varying loadB.P_measured,Time Varying Load 671.Single phase time-varying loadA1.P_measured,Time Varying Load 671.Single phase time-varying loadA2.P_measured,Time Varying Load 675.Single phase time-varying loadA.P_measured,Time Varying Load 675.Single phase time-varying loadC.P_measured
20.75,81000.5078125,16442.962890625,82008.796875,79005.4453125,104320.390625,58028.5625
21.0,80999.84375,16445.603515625,82009.3828125,79007.7421875,104320.0234375,58056.08203125
21.25,80999.7578125,16448.966796875,82009.3671875,79007.578125,104320.6171875,58053.9140625
21.5,84004.734375,19450.576171875,79016.7734375,82034.359375,100329.6328125,57041.4609375
21.75,84003.8203125,19452.75390625,79005.296875,82011.4375,100314.3359375,57054.18359375
22.0,83963.640625,19452.80078125,79005.40625,82011.9765625,100311.2109375,57054.20703125
22.25,83945.03125,19436.2890625,78911.1953125,81903.6484375,100233.4296875,56977.1875
22.5,84003.6171875,19453.02734375,78978.046875,81996.78125,100314.4140625,57054.234375
22.75,84003.1171875,19452.755859375,79005.90625,82012.0859375,100312.9375,57047.625
23.0,84004.921875,19445.875,79004.8984375,82009.65625,100315.890625,57048.2109375
23.25,84004.296875,19448.9453125,79004.4453125,82011.4765625,100314.8125,57051.96484375
23.5,78995.5234375,15453.9296875,84987.3203125,76963.25,104255.875,62057.56640625
23.75,78998.1484375,15447.5,85013.3828125,77004.5546875,104320.4609375,62060.87109375
24.0,78992.8125,15447.62109375,85013.65625,77004.90625,104319.4765625,62061.15625
24.25,78961.1640625,15447.5126953125,85013.5859375,77006.0703125,104268.71875,62061.01171875
24.5,78940.390625,15433.931640625,84910.5234375,76903.3359375,104232.5078125,61975.75
24.75,78997.3125,15447.6591796875,84984.65625,76991.5703125,104319.046875,62060.65234375
25.0,78997.4609375,15447.4208984375,84996.09375,76976.15625,104319.7421875,62061.4609375
25.25,78997.859375,15442.0849609375,85012.890625,77006.828125,104320.3515625,62036.26171875
25.5,80998.90625,16444.466796875,84012.0859375,79009.0703125,102322.3046875,62049.5234375
25.75,80999.8125,16448.845703125,84011.8125,79008.0390625,102317.3515625,62060.9765625
26.0,81000.703125,16448.759765625,84012.1171875,79007.5234375,102318.0,62061.2265625
26.25,80995.34375,16448.771484375,84012.234375,79007.4765625,102316.9296875,62061.296875
26.5,80962.84375,16448.81640625,84012.140625,79008.828125,102267.1171875,62061.015625
26.75,80942.328125,16434.47265625,83910.5,78903.234375,102230.6875,61975.78515625
27.0,80999.953125,16448.91015625,83983.59375,78993.9765625,102316.4140625,62060.71875
27.25,81000.015625,16449.005859375,83996.3515625,78980.3359375,102317.1015625,62060.8984375
27.5,80999.6953125,15444.74609375,83011.453125,79998.96875,103313.4765625,63057.3828125
27.75,80999.2578125,15444.818359375,83010.078125,80006.5,103317.78125,63059.421875
28.0,80999.8671875,15447.5546875,83010.40625,80009.140625,103319.2265625,63061.75390625
28.25,81000.7109375,15447.548828125,83010.6328125,80008.53125,103319.65625,63062.25390625
28.5,80995.5,15447.5322265625,83010.75,80009.1015625,103318.3515625,63062.80078125
28.75,80962.9375,15447.548828125,83010.75,80010.359375,103267.890625,63062.4140625
29.0,80942.328125,15433.9482421875,82910.5859375,79903.2734375,103231.6328125,62975.49609375
29.25,80999.7890625,15447.650390625,82982.4375,80009.25,103317.421875,63061.890625
29.5,82003.0234375,16448.298828125,81000.3359375,82049.4453125,100330.703125,60045.109375
29.75,82001.765625,16442.98828125,81008.7109375,82013.6640625,100315.3046875,60052.48046875
30.0,82002.453125,16445.76953125,81007.6328125,82012.40625,100316.1328125,60033.66015625
30.25,82000.578125,16448.873046875,81007.7265625,82011.4296875,100311.609375,60058.375
30.5,82002.375,16448.873046875,81007.8203125,82012.0078125,100315.6015625,60058.09375
30.75,81997.546875,16448.705078125,81007.828125,82012.765625,100262.5546875,60058.03515625
31.0,81959.21875,16448.7734375,81008.078125,82012.28125,100265.4140625,60057.73046875
31.25,81943.1015625,16434.24609375,80910.5390625,81903.6796875,100233.5625,59976.7734375
31.5,84003.046875,16448.513671875,81980.359375,81000.453125,100320.203125,61058.62109375
31.75,84005.078125,16448.720703125,82008.2421875,81011.4296875,100315.2265625,61059.4453125
32.0,84004.46875,16442.9765625,82010.0546875,81012.140625,100315.109375,61053.78125
32.25,84005.046875,16445.763671875,82009.40625,81010.96875,100316.125,61034.53515625
32.5,84003.8046875,16448.873046875,82009.6171875,81010.84375,100317.0625,61059.55078125
32.75,84004.90625,16448.8125,82009.1015625,81010.5,100315.8046875,61059.140625
33.0,84003.75,16448.77734375,82009.3671875,81010.2578125,100313.8828125,61059.8984375
33.25,84000.28125,16448.734375,82009.4140625,81009.1015625,100314.7890625,61059.66015625
33.5,84943.2890625,18430.1640625,80926.59375,81888.1171875,100224.7109375,57990.2734375
33.75,85005.2890625,18451.46484375,80980.1953125,81996.6796875,100313.875,58056.1953125
34.0,85005.9453125,18451.2109375,80992.5234375,81983.8125,100315.3046875,58055.78125
34.25,85005.7265625,18444.890625,81007.625,82009.7734375,100315.15625,58049.29296875
34.5,85005.5625,18447.908203125,81007.21875,82011.3828125,100314.9921875,58053.234375
34.75,85004.4453125,18451.431640625,81007.7734375,82011.4375,100311.6484375,58055.49609375
35.0,85006.0078125,18451.345703125,81007.7265625,82011.359375,100315.2578125,58055.515625
35.25,85005.1015625,18451.33203125,81007.875,82011.4453125,100314.34375,58055.69140625
35.5,87966.765625,17455.998046875,74036.0703125,86021.40625,99267.15625,56065.13671875
35.75,88010.609375,17449.91796875,73972.359375,86016.984375,99313.015625,56053.1328125
36.0,88009.1171875,17450.119140625,73973.296875,86001.5546875,99312.4140625,56053.31640625
36.25,88009.8515625,17449.7265625,73997.046875,85987.6171875,99313.78125,56052.828125
36.5,88009.7734375,17443.94921875,73998.0546875,86019.0546875,99313.84375,56047.48828125
36.75,88009.390625,17446.642578125,73998.4609375,86017.1171875,99313.4765625,56050.90234375
37.0,88008.3359375,17450.146484375,73998.5390625,86017.1875,99315.8203125,56052.62890625
37.25,88009.8515625,17450.04296875,73998.375,86016.9453125,99313.9765625,56052.6953125
37.5,86002.875,18452.103515625,72983.125,87016.5078125,99310.8125,56038.125
37.75,85965.0546875,18451.439453125,72996.9140625,87018.8046875,99310.0078125,56052.625
38.0,85950.21875,18435.64453125,72911.6796875,86902.9375,99235.25,55977.36328125
38.25,86006.2109375,18451.7265625,72972.2578125,87002.6328125,99313.0078125,56052.953125
38.5,86007.703125,18451.232421875,72996.015625,86988.4296875,99313.6796875,56052.99609375
38.75,86007.625,18444.849609375,72996.5625,87020.75,99314.4765625,56047.50390625
39.0,86006.75,18451.40625,72997.421875,87018.421875,99313.6015625,56051.1328125
39.25,86005.9921875,18451.421875,72996.7578125,87018.2421875,99310.421875,56052.8125
39.5,85006.96875,18453.111328125,73975.9453125,86013.921875,99313.7890625,57034.140625
39.75,85000.3828125,18451.375,73998.3203125,86017.046875,99313.2890625,57054.109375
40.0,84963.8828125,18451.5078125,73998.53125,86017.5625,99309.578125,57054.00390625
40.25,84949.34375,18435.681640625,73910.828125,85903.84375,99235.234375,56977.3984375
40.5,85004.7890625,18451.7265625,73973.2578125,86001.5078125,99313.0625,57054.40625
40.75,85006.3125,18451.412109375,73983.4296875,85987.90625,99313.859375,57054.40234375
41.0,85006.25,18444.943359375,73999.1484375,86019.3359375,99314.484375,57048.515625
41.25,85005.515625,18451.46484375,73998.5703125,86016.5625,99313.8046875,57028.22265625
41.5,83003.5703125,17450.427734375,76990.515625,83005.34375,101309.875,59062.5703125
41.75,83003.3828125,17450.205078125,77002.4375,83013.015625,101316.578125,59056.515625
42.0,82997.765625,17450.0703125,77002.4765625,83012.890625,101315.765625,59057.109375
42.25,82964.40625,17450.017578125,77002.4765625,83013.6796875,101266.21875,59056.6640625
42.5,82947.46875,17435.123046875,76910.796875,82903.8671875,101237.2578125,58976.58203125
42.75,83002.4453125,17450.1328125,76975.984375,82997.9609375,101314.9765625,59057.390625
43.0,83003.671875,17449.984375,76986.9296875,82984.6953125,101316.375,59057.14453125
43.25,83003.15625,17443.931640625,77002.046875,83011.21875,101316.421875,59050.6953125
43.5,40981.26171875,9419.2734375,41793.671875,36899.41796875,49501.02734375,30206.80859375
43.75,40947.26171875,9439.9482421875,41957.29296875,35950.828125,49244.06640625,30019.236328125
44.0,40951.33203125,9440.19140625,41957.44140625,35950.90625,49222.69140625,30018.435546875
44.25,40948.94921875,9440.2548828125,41941.78125,35951.6015625,49243.015625,30018.61328125
44.5,40950.53125,9439.779296875,41955.78125,35950.50390625,49246.00390625,30018.98828125
44.75,40913.7421875,9431.03125,41909.83984375,35907.45703125,49198.23046875,29982.380859375
45.0,40950.16015625,9440.0888671875,41956.99609375,35950.67578125,49246.08984375,30015.775390625
45.25,40950.703125,9436.525390625,41956.4609375,35950.4453125,49246.97265625,30004.15234375
45.5,41949.6015625,8445.7177734375,36956.265625,41945.63671875,48244.796875,28005.59765625
45.75,41931.64453125,8438.9482421875,36950.625,41956.609375,48243.82421875,28016.04296875
46.0,41948.80078125,8438.65625,36950.3671875,41955.953125,48241.859375,28016.181640625
46.25,41950.859375,8438.79296875,36950.62890625,41958.3828125,48220.54296875,28016.6875
46.5,41950.234375,8438.8564453125,36937.015625,41957.2265625,48241.46484375,28016.85546875
46.75,41951.328125,8439.04296875,36950.45703125,41958.28125,48245.19921875,28016.78125
47.0,41914.26953125,8430.9873046875,36910.53515625,41906.90625,48197.546875,27983.025390625
47.25,41951.3671875,8438.9150390625,36950.86328125,41958.3671875,48244.859375,28016.77734375
47.5,40950.40234375,8434.8525390625,34949.10546875,42944.06640625,47248.81640625,29011.8984375
47.75,40949.328125,8438.9970703125,34948.94140625,42943.43359375,47244.83203125,29018.91796875
48.0,40932.3046875,8438.8828125,34948.40234375,42961.03515625,47244.296875,29017.634765625
48.25,40948.578125,8438.6796875,34948.13671875,42959.375,47241.5703125,29017.935546875
