step,date_label,profile_time,v_632_A_rms_V,v_632_B_rms_V,v_632_C_rms_V,v_633_A_rms_V,v_633_B_rms_V,v_633_C_rms_V,v_634_A_rms_V,v_634_B_rms_V,v_634_C_rms_V,v_645_B_rms_V,v_645_C_rms_V,v_646_B_rms_V,v_646_C_rms_V,v_652_A_rms_V,v_671_A_rms_V,v_671_B_rms_V,v_671_C_rms_V,v_675_A_rms_V,v_675_B_rms_V,v_675_C_rms_V,v_680_A_rms_V,v_680_B_rms_V,v_680_C_rms_V,v_684_A_rms_V,v_684_C_rms_V,v_692_A_rms_V,v_692_B_rms_V,v_692_C_rms_V,v_611_C_rms_V
107,9-Jan-13,5:30,2460.8935546875,2460.8935546875,2460.8935546875,2459.426025390625,2460.413330078125,2460.26611328125,282.75115966796875,283.4397888183594,283.3663635253906,2456.8564453125,2459.8515625,2456.09228515625,2459.089599609375,2330.616943359375,2334.766357421875,2448.908447265625,2418.28662109375,2330.374267578125,2449.7548828125,2416.797119140625,2334.73486328125,2448.908447265625,2418.28662109375,2333.702880859375,2416.82568359375,2334.73486328125,2448.913818359375,2418.285888671875,2415.259765625
108,9-Jan-13,6:00,2462.223388671875,2460.8935546875,2460.8935546875,2459.573974609375,2460.432861328125,2460.32373046875,282.8677062988281,283.46954345703125,283.4225769042969,2457.124755859375,2459.92578125,2456.412109375,2459.21484375,2343.884033203125,2347.1259765625,2449.11376953125,2421.7119140625,2343.137451171875,2449.831298828125,2420.462646484375,2347.1259765625,2449.11376953125,2421.709228515625,2346.3017578125,2420.310791015625,2347.09423828125,2449.116943359375,2421.709228515625,2418.829345703125
109,9-Jan-13,6:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.990966796875,2460.476318359375,2460.388916015625,283.09429931640625,283.5135803222656,283.4817199707031,2457.413818359375,2459.994140625,2456.755126953125,2459.341064453125,2354.82373046875,2357.52685546875,2450.061767578125,2424.580322265625,2353.845703125,2450.7568359375,2423.48193359375,2357.49267578125,2450.063720703125,2424.580322265625,2356.840087890625,2423.2509765625,2357.49267578125,2450.063720703125,2424.580810546875,2421.851318359375
110,9-Jan-13,7:00,2460.8935546875,2460.8935546875,2460.8935546875,2459.547119140625,2460.5166015625,2460.323974609375,282.853759765625,283.5306396484375,283.4269714355469,2457.47265625,2459.771240234375,2456.690185546875,2458.992431640625,2352.77294921875,2355.4384765625,2450.17822265625,2424.979736328125,2351.742431640625,2450.9228515625,2423.871337890625,2355.441650390625,2450.17529296875,2424.978271484375,2354.795166015625,2423.73291015625,2355.441650390625,2450.17529296875,2424.978271484375,2422.4189453125
111,9-Jan-13,7:30,2460.8935546875,2460.8935546875,2460.8935546875,2459.83642578125,2460.52099609375,2460.42041015625,283.0778503417969,283.562255859375,283.5220642089844,2458.09375,2460.025146484375,2457.4814453125,2459.421630859375,2366.361572265625,2368.9423828125,2451.13037109375,2427.06396484375,2365.72509765625,2451.771484375,2426.052490234375,2368.9638671875,2451.13037109375,2427.065673828125,2368.333740234375,2425.84423828125,2368.9638671875,2451.132080078125,2427.065673828125,2424.556396484375
112,9-Jan-13,8:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.169921875,2461.9013671875,2460.442626953125,283.3328857421875,283.6261291503906,283.567626953125,2460.1826171875,2460.33251953125,2458.4482421875,2459.9296875,2392.013671875,2394.62744140625,2452.370849609375,2434.462158203125,2392.563232421875,2452.802978515625,2433.475830078125,2394.626708984375,2452.370849609375,2434.462158203125,2393.96044921875,2433.785888671875,2394.626708984375,2452.368896484375,2434.4609375,2433.0478515625
113,9-Jan-13,8:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.189208984375,2460.653564453125,2460.562255859375,283.3623046875,283.6982116699219,283.8189392089844,2460.4365234375,2460.4794921875,2460.124755859375,2460.167236328125,2401.163818359375,2403.240234375,2452.606201171875,2437.954833984375,2401.45361328125,2452.888427734375,2437.2490234375,2403.23974609375,2453.93017578125,2437.954833984375,2402.714599609375,2437.376953125,2403.23974609375,2453.93017578125,2437.953857421875,2436.75048828125
114,9-Jan-13,9:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.22314453125,2460.71875,2462.023193359375,283.402099609375,283.7596130371094,283.77227783203125,2459.43408203125,2461.8203125,2459.14306640625,2460.190185546875,2409.743408203125,2411.751953125,2453.873046875,2441.759765625,2410.352783203125,2454.09619140625,2441.1962890625,2411.754150390625,2453.873046875,2441.759765625,2411.234130859375,2441.435302734375,2411.754150390625,2455.197998046875,2441.760009765625,2441.064697265625
115,9-Jan-13,9:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.371337890625,2460.793212890625,2460.867919921875,283.531494140625,283.8394470214844,283.9208679199219,2459.824951171875,2460.673828125,2459.654296875,2460.496826171875,2428.9072265625,2429.74072265625,2454.441650390625,2446.961181640625,2428.89013671875,2454.484619140625,2446.720703125,2429.73876953125,2454.44140625,2446.960693359375,2429.5205078125,2446.78662109375,2429.73876953125,2455.767578125,2446.960693359375,2446.593505859375
116,9-Jan-13,10:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.58447265625,2460.95458984375,2460.875244140625,283.70343017578125,283.9768371582031,283.954345703125,2460.51513671875,2460.87548828125,2460.48828125,2460.856689453125,2445.783203125,2446.214111328125,2456.473876953125,2450.963623046875,2445.906494140625,2456.5361328125,2450.84814453125,2446.214111328125,2456.473876953125,2450.96337890625,2446.096435546875,2450.949951171875,2446.214111328125,2456.47412109375,2450.963623046875,2450.927734375
117,9-Jan-13,10:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.578857421875,2460.950439453125,2460.863525390625,283.69805908203125,283.9725036621094,283.94482421875,2460.5888671875,2460.876708984375,2460.56591796875,2460.853759765625,2453.3330078125,2453.349365234375,2456.234130859375,2454.39697265625,2453.4423828125,2456.18115234375,2454.38671875,2453.34912109375,2456.234619140625,2454.39697265625,2453.329833984375,2454.669189453125,2453.34912109375,2456.234619140625,2454.3974609375,2454.94384765625
118,9-Jan-13,11:00,2460.8935546875,2460.8935546875,2460.8935546875,2462.125732421875,2461.05224609375,2460.94677734375,283.8743591308594,284.0711669921875,284.0316162109375,2461.076416015625,2461.157470703125,2461.23291015625,2461.312255859375,2465.5830078125,2465.306884765625,2458.035400390625,2457.24658203125,2465.728759765625,2457.972412109375,2457.431884765625,2465.306884765625,2458.035400390625,2457.24658203125,2465.362548828125,2457.587646484375,2465.306884765625,2458.03466796875,2457.248046875,2457.9404296875
119,9-Jan-13,11:30,2460.8935546875,2460.8935546875,2460.8935546875,2462.24072265625,2461.066162109375,2461.076904296875,283.9709167480469,284.0996398925781,284.1398010253906,2461.39697265625,2461.25732421875,2461.6240234375,2461.483642578125,2472.398681640625,2472.200927734375,2459.0224609375,2459.2626953125,2472.820068359375,2458.9326171875,2459.515869140625,2472.201171875,2459.022705078125,2459.264404296875,2472.22265625,2459.7607421875,2472.200439453125,2459.02197265625,2459.264404296875,2460.26513671875
120,9-Jan-13,12:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.92431640625,2461.023681640625,2461.189453125,283.9862976074219,284.0771179199219,284.22283935546875,2461.165283203125,2461.367919921875,2461.44482421875,2461.638916015625,2471.71240234375,2471.275146484375,2460.2314453125,2458.792724609375,2471.72607421875,2460.328125,2459.01953125,2471.275390625,2460.2314453125,2458.792724609375,2471.364501953125,2459.255126953125,2471.275390625,2460.231689453125,2458.792724609375,2461.0595703125
121,9-Jan-13,12:30,2460.8935546875,2460.8935546875,2460.8935546875,2461.00341796875,2462.467529296875,2461.182373046875,284.0534362792969,284.1680908203125,284.2318115234375,2461.370849609375,2461.526611328125,2461.748779296875,2461.891845703125,2476.4404296875,2475.8203125,2460.6728515625,2461.275146484375,2476.37451171875,2460.694091796875,2461.677001953125,2475.8203125,2460.6728515625,2461.275146484375,2475.96240234375,2461.6865234375,2475.8203125,2460.6728515625,2459.94580078125,2460.78564453125
122,9-Jan-13,13:00,2460.8935546875,2460.8935546875,2460.8935546875,2461.148681640625,2461.027099609375,2461.35595703125,284.1667175292969,284.1085205078125,284.51959228515625,2461.5361328125,2461.542236328125,2461.92822265625,2461.927490234375,2488.617919921875,2487.2705078125,2460.157958984375,2465.080078125,2488.28076171875,2459.885986328125,2465.8671875,2487.2705078125,2460.1572265625,2465.080078125,2487.59716796875,2467.02294921875,2487.267578125,2460.1572265625,2466.412109375,2466.33642578125
123,9-Jan-13,13:30,2460.8935546875,2460.8935546875,2460.8935546875,2461.27099609375,2461.053955078125,2462.695068359375,284.260986328125,284.13818359375,284.3839111328125,2462.220947265625,2462.79736328125,2462.60302734375,2463.166259765625,2498.096435546875,2496.703857421875,2460.1767578125,2465.810791015625,2498.12060546875,2459.821044921875,2466.48876953125,2496.7041015625,2460.17724609375,2465.810791015625,2497.04833984375,2466.39111328125,2496.7041015625,2460.177490234375,2465.810791015625,2467.009033203125
124,9-Jan-13,14:00,2460.8935546875,2460.8935546875,2460.8935546875,2461.0771484375,2460.81298828125,2461.277587890625,284.09161376953125,283.9361572265625,284.2854309082031,2461.678466796875,2461.03369140625,2461.7919921875,2462.47509765625,2482.90234375,2482.145263671875,2458.924072265625,2460.452880859375,2481.851318359375,2457.265625,2460.682373046875,2480.802978515625,2457.5966796875,2460.45263671875,2480.97216796875,2460.849609375,2480.79345703125,2457.59716796875,2460.452880859375,2461.26904296875
125,9-Jan-13,14:30,2460.8935546875,2460.8935546875,2460.8935546875,2461.229248046875,2460.832763671875,2461.226318359375,284.2031555175781,283.958251953125,284.2596435546875,2461.9267578125,2461.23095703125,2462.164306640625,2461.447998046875,2487.02099609375,2486.212158203125,2459.06689453125,2460.7392578125,2487.373046875,2460.225830078125,2460.901611328125,2486.212158203125,2459.06689453125,2460.73876953125,2487.74951171875,2461.1611328125,2487.553955078125,2460.395751953125,2460.73876953125,2461.60693359375
126,9-Jan-13,15:00,2460.8935546875,2460.8935546875,2460.8935546875,2461.206298828125,2460.817626953125,2461.237060546875,284.1856994628906,283.9459228515625,284.2649230957031,2461.80517578125,2461.259765625,2462.052001953125,2461.498046875,2483.970703125,2483.337158203125,2458.5244140625,2461.105712890625,2484.43896484375,2458.251220703125,2461.389892578125,2483.338623046875,2458.5244140625,2461.10546875,2483.482666015625,2461.55859375,2483.338623046875,2458.524169921875,2461.10546875,2462.032470703125
127,9-Jan-13,15:30,2460.8935546875,2460.8935546875,2460.8935546875,2461.1982421875,2460.76708984375,2461.227783203125,284.3287658691406,283.9067077636719,284.2536315917969,2461.163330078125,2461.198486328125,2461.346923828125,2461.38232421875,2468.6552734375,2468.6748046875,2459.211181640625,2456.187744140625,2469.117919921875,2459.20166015625,2456.2353515625,2468.675048828125,2459.21142578125,2456.187744140625,2468.651123046875,2456.494140625,2468.675048828125,2459.21142578125,2456.188720703125,2456.80419921875
128,9-Jan-13,16:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.916259765625,2460.668701171875,2460.91259765625,283.93353271484375,283.7886047363281,283.9866943359375,2460.267333984375,2460.890380859375,2460.2373046875,2460.86962890625,2446.510009765625,2446.96826171875,2456.46923828125,2448.759521484375,2446.7158203125,2456.636474609375,2448.284423828125,2446.96826171875,2456.46923828125,2448.759521484375,2446.8466796875,2448.7880859375,2446.97265625,2456.468994140625,2450.08349609375,2448.807861328125
129,9-Jan-13,16:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.695068359375,2460.7138671875,2460.7265625,283.7574462890625,283.7925109863281,283.8324890136719,2460.185302734375,2460.721923828125,2460.0576171875,2460.588134765625,2437.8701171875,2439.082763671875,2455.171875,2447.184326171875,2438.719482421875,2455.30126953125,2446.556396484375,2440.40087890625,2455.171875,2447.184326171875,2440.07568359375,2447.19140625,2440.40087890625,2455.171875,2447.184326171875,2447.17236328125
130,9-Jan-13,17:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.629638671875,2461.98291015625,2460.66796875,283.69970703125,283.73773193359375,283.77886962890625,2461.08837890625,2460.656005859375,2460.90478515625,2460.469970703125,2424.4638671875,2426.01220703125,2454.71728515625,2441.671630859375,2425.09423828125,2454.995849609375,2440.84228515625,2426.01220703125,2454.71728515625,2441.671630859375,2425.621337890625,2441.328125,2426.01220703125,2454.716796875,2441.671630859375,2440.94921875
131,9-Jan-13,17:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.328125,2460.51708984375,2460.476806640625,283.4497985839844,283.59918212890625,283.754638671875,2459.0029296875,2460.424072265625,2459.98486328125,2460.068359375,2409.309326171875,2411.32080078125,2453.11474609375,2439.619873046875,2410.125732421875,2453.28564453125,2438.7060546875,2411.321044921875,2451.788818359375,2439.6181640625,2410.79150390625,2439.311279296875,2411.31982421875,2451.78857421875,2439.6181640625,2438.958251953125
132,9-Jan-13,18:00,2460.8935546875,2460.8935546875,2462.223388671875,2459.9931640625,2460.40185546875,2461.6728515625,283.18060302734375,283.47802734375,283.4665832519531,2458.015625,2459.981201171875,2457.37548828125,2459.36083984375,2376.73681640625,2380.109375,2449.10546875,2430.318603515625,2377.7861328125,2449.348876953125,2429.060791015625,2378.824951171875,2449.10546875,2430.318603515625,2377.959716796875,2429.577392578125,2378.824951171875,2449.10546875,2430.31640625,2428.753173828125
133,9-Jan-13,18:30,2460.8935546875,2460.8935546875,2460.8935546875,2459.619873046875,2460.226806640625,2460.208740234375,282.8782653808594,283.30914306640625,283.3238220214844,2456.994140625,2459.535400390625,2456.057861328125,2458.608154296875,2340.857666015625,2344.83349609375,2446.092529296875,2421.648193359375,2341.299560546875,2446.455078125,2420.192138671875,2344.84375,2446.095458984375,2422.957275390625,2343.839111328125,2420.4638671875,2344.8330078125,2446.095458984375,2421.6484375,2419.182861328125
134,9-Jan-13,19:00,2460.8935546875,2460.8935546875,2460.8935546875,2459.459716796875,2460.23974609375,2460.1708984375,282.75653076171875,283.30438232421875,283.28411865234375,2456.685302734375,2459.473876953125,2455.700927734375,2458.494873046875,2331.30078125,2335.14697265625,2446.05322265625,2419.05078125,2331.12109375,2446.601318359375,2417.531494140625,2335.13818359375,2446.05615234375,2419.049560546875,2334.190673828125,2417.692138671875,2335.146240234375,2446.056884765625,2419.049560546875,2416.23974609375
135,9-Jan-13,19:30,2460.8935546875,2460.8935546875,2460.8935546875,2459.405517578125,2460.306884765625,2460.185302734375,282.72198486328125,283.3520812988281,283.2957763671875,2456.82763671875,2459.51953125,2455.875,2458.580810546875,2334.044677734375,2337.99951171875,2446.745361328125,2421.166259765625,2334.083984375,2447.269775390625,2419.775634765625,2337.99951171875,2446.74951171875,2421.1669921875,2336.99365234375,2419.917724609375,2337.997314453125,2446.74951171875,2421.1669921875,2418.5703125
136,9-Jan-13,20:00,2462.223388671875,2460.8935546875,2460.8935546875,2459.593505859375,2460.28759765625,2460.095458984375,283.0075378417969,283.3445739746094,283.2406311035156,2457.059326171875,2459.60498046875,2456.165283203125,2458.70458984375,2340.4248046875,2344.3349609375,2446.442626953125,2420.83935546875,2340.754638671875,2446.96142578125,2419.232666015625,2344.369140625,2446.434814453125,2420.837158203125,2343.3837890625,2419.6240234375,2344.369140625,2446.434814453125,2420.837158203125,2418.314697265625
137,9-Jan-13,20:30,2460.8935546875,2460.8935546875,2460.8935546875,2459.59765625,2460.28857421875,2460.1025390625,282.8584899902344,283.3460693359375,283.2464294433594,2457.11328125,2459.563720703125,2456.19921875,2458.6591796875,2333.50830078125,2337.539794921875,2447.40625,2417.322509765625,2333.495361328125,2449.42724609375,2415.689697265625,2338.802978515625,2447.40625,2417.322509765625,2337.8046875,2415.77392578125,2338.802978515625,2447.40625,2417.322021484375,2414.125
138,9-Jan-13,21:00,2460.8935546875,2460.8935546875,2460.8935546875,2459.572021484375,2460.27880859375,2460.083984375,282.8371276855469,283.4884948730469,283.2297668457031,2457.1806640625,2459.528564453125,2456.248779296875,2458.6171875,2333.47802734375,2337.65576171875,2448.494384765625,2417.010498046875,2333.6787109375,2449.225830078125,2415.216552734375,2337.655517578125,2447.172119140625,2417.010498046875,2336.6123046875,2415.5302734375,2337.655517578125,2447.172119140625,2417.010498046875,2413.946044921875
139,9-Jan-13,21:30,2460.8935546875,2460.8935546875,2460.8935546875,2459.553955078125,2461.6240234375,2460.14306640625,282.8291015625,283.5035400390625,283.27410888671875,2457.039306640625,2459.5068359375,2457.416015625,2458.5615234375,2337.478759765625,2341.136962890625,2447.576416015625,2419.047607421875,2337.201416015625,2448.298583984375,2417.442626953125,2341.137939453125,2447.576416015625,2419.04736328125,2340.23291015625,2417.67724609375,2341.137939453125,2447.576416015625,2419.04736328125,2416.2158203125
140,9-Jan-13,22:00,2460.8935546875,2460.8935546875,2460.8935546875,2459.758056640625,2460.263916015625,2460.1708984375,282.9817810058594,283.3442077636719,283.3083801269531,2457.275634765625,2459.64404296875,2457.740478515625,2458.7900390625,2347.187255859375,2350.837158203125,2447.51513671875,2422.005859375,2348.604248046875,2449.3974609375,2420.5048828125,2350.845703125,2447.5146484375,2422.007080078125,2349.9248046875,2420.798583984375,2350.874755859375,2447.516845703125,2422.0078125,2419.49853515625
141,9-Jan-13,22:30,2460.8935546875,2460.8935546875,2462.223388671875,2459.633056640625,2460.2939453125,2461.555908203125,282.8945617675781,283.362060546875,283.3431701660156,2456.9619140625,2459.61328125,2456.06787109375,2458.730224609375,2344.515869140625,2347.968017578125,2447.505859375,2423.537109375,2344.300537109375,2448.02734375,2422.27001953125,2347.968017578125,2447.505859375,2423.537109375,2347.10888671875,2422.419921875,2347.977294921875,2447.505859375,2423.537109375,2422.525146484375
142,9-Jan-13,23:00,2460.8935546875,2460.8935546875,2460.8935546875,2459.72705078125,2460.310546875,2460.19921875,282.9641418457031,283.379150390625,283.33087158203125,2456.8779296875,2461.070556640625,2456.052490234375,2460.243408203125,2349.263671875,2352.4052734375,2447.797607421875,2426.270263671875,2348.86767578125,2448.28857421875,2423.81884765625,2352.4052734375,2447.7978515625,2426.270263671875,2351.62060546875,2425.20849609375,2352.4052734375,2447.7978515625,2424.965087890625,2424.073974609375
143,9-Jan-13,23:30,2460.8935546875,2460.8935546875,2460.8935546875,2459.9697265625,2460.23193359375,2460.28759765625,283.1463317871094,283.34417724609375,283.41021728515625,2457.417236328125,2459.833251953125,2456.667236328125,2459.08349609375,2361.234619140625,2364.190185546875,2447.645751953125,2427.21923828125,2361.10009765625,2447.94921875,2427.47021484375,2364.18994140625,2447.645751953125,2427.21923828125,2363.45361328125,2426.174560546875,2364.18994140625,2447.64599609375,2427.21923828125,2425.05712890625
144,10-Jan-13,0:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.052978515625,2460.304443359375,2460.259521484375,283.2121276855469,283.4028015136719,283.40057373046875,2457.6181640625,2459.981201171875,2456.960205078125,2459.329833984375,2369.811767578125,2372.639892578125,2448.025390625,2429.10498046875,2369.873046875,2448.299072265625,2429.31005859375,2372.639892578125,2448.025634765625,2429.10498046875,2371.93017578125,2429.5166015625,2372.639892578125,2448.025634765625,2430.417724609375,2427.234375
145,10-Jan-13,0:30,2460.8935546875,2460.8935546875,2460.8935546875,2459.973388671875,2460.47509765625,2460.3154296875,283.169189453125,283.5296325683594,283.449462890625,2457.727783203125,2460.15234375,2457.171142578125,2459.589599609375,2373.400634765625,2376.38330078125,2449.73828125,2431.1474609375,2373.688232421875,2450.115234375,2430.0927734375,2376.38330078125,2449.73828125,2431.1474609375,2375.62060546875,2430.428466796875,2376.38330078125,2449.73828125,2432.461181640625,2429.63671875
146,10-Jan-13,1:00,2460.8935546875,2460.8935546875,2460.8935546875,2461.26708984375,2460.49658203125,2460.408935546875,283.1509704589844,283.55023193359375,283.5191345214844,2458.04150390625,2460.140380859375,2457.4921875,2459.58447265625,2377.445556640625,2380.580078125,2450.424072265625,2432.599365234375,2378.011474609375,2450.827392578125,2431.537109375,2380.57177734375,2450.424072265625,2432.599365234375,2379.764404296875,2431.980224609375,2380.57177734375,2450.424072265625,2432.599365234375,2431.28515625
147,10-Jan-13,1:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.150634765625,2460.554443359375,2460.40283203125,283.314208984375,283.60870361328125,283.5348205566406,2458.476318359375,2460.1943359375,2457.97607421875,2459.701416015625,2389.96337890625,2392.31982421875,2450.768310546875,2434.510986328125,2390.073974609375,2451.0908203125,2433.6396484375,2392.3232421875,2450.768310546875,2434.510986328125,2391.728271484375,2433.822509765625,2392.3232421875,2450.768310546875,2434.510986328125,2433.076171875
148,10-Jan-13,2:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.162841796875,2460.568115234375,2460.419189453125,283.3256530761719,283.6211853027344,283.5491027832031,2458.626953125,2460.19287109375,2458.132568359375,2459.699462890625,2392.363525390625,2394.721923828125,2451.069580078125,2435.0986328125,2392.5634765625,2451.404541015625,2434.2275390625,2394.721923828125,2451.069580078125,2435.0986328125,2394.1279296875,2434.446533203125,2394.721923828125,2451.069580078125,2435.098388671875,2433.73681640625
149,10-Jan-13,2:30,2460.8935546875,2462.223388671875,2460.8935546875,2460.20166015625,2461.891845703125,2460.320556640625,283.34686279296875,283.61212158203125,283.47698974609375,2459.991455078125,2460.145751953125,2458.1435546875,2459.63720703125,2391.7275390625,2394.38818359375,2450.6640625,2434.609619140625,2392.31103515625,2451.001220703125,2433.57080078125,2394.38818359375,2451.9892578125,2434.609619140625,2393.7060546875,2434.029296875,2394.38818359375,2451.9892578125,2434.6103515625,2433.3857421875
150,10-Jan-13,3:00,2460.8935546875,2460.8935546875,2462.223388671875,2460.224853515625,2460.65771484375,2461.716064453125,283.3761291503906,283.6907043457031,283.6888427734375,2458.761962890625,2460.294189453125,2458.331298828125,2459.853515625,2395.92041015625,2398.482666015625,2451.64501953125,2435.99609375,2396.467529296875,2451.986572265625,2435.094482421875,2398.482666015625,2451.644775390625,2435.99609375,2397.822265625,2435.454345703125,2398.482666015625,2451.644775390625,2435.9970703125,2434.851318359375
151,10-Jan-13,3:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.283935546875,2460.634521484375,2460.35888671875,283.41656494140625,283.6753845214844,283.517578125,2458.72412109375,2461.611572265625,2458.284423828125,2461.177734375,2397.284912109375,2399.778564453125,2451.62060546875,2435.528564453125,2397.75341796875,2451.97216796875,2434.604736328125,2399.778564453125,2451.62060546875,2435.528564453125,2399.139892578125,2434.957763671875,2399.778564453125,2451.62060546875,2435.528564453125,2434.326171875
152,10-Jan-13,4:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.2705078125,2460.650390625,2460.35888671875,283.40771484375,283.6864318847656,283.5176696777344,2458.7333984375,2460.290283203125,2458.298583984375,2459.83642578125,2400.27294921875,2402.2783203125,2451.47021484375,2436.61572265625,2400.378662109375,2451.79052734375,2435.777587890625,2402.2783203125,2451.47021484375,2436.611083984375,2401.774169921875,2436.037841796875,2402.2783203125,2451.47021484375,2436.611083984375,2435.415283203125
153,10-Jan-13,4:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.294677734375,2460.629150390625,2460.382568359375,283.426025390625,283.67388916015625,283.5359191894531,2458.6728515625,2460.337646484375,2458.26220703125,2459.9384765625,2400.0244140625,2402.01123046875,2451.3056640625,2436.550537109375,2400.093017578125,2451.589111328125,2435.751708984375,2402.01123046875,2451.305908203125,2436.550537109375,2401.510498046875,2435.95458984375,2402.01123046875,2451.305908203125,2436.555419921875,2435.3046875
154,10-Jan-13,5:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.302490234375,2460.613525390625,2460.45166015625,283.43585205078125,283.6678771972656,283.5874938964844,2458.79248046875,2460.336669921875,2458.38623046875,2459.9384765625,2403.074951171875,2404.8837890625,2451.54541015625,2439.114501953125,2403.04443359375,2451.802001953125,2437.085693359375,2404.88916015625,2451.54541015625,2439.114501953125,2404.430908203125,2438.56005859375,2404.88916015625,2451.5458984375,2439.114501953125,2436.643798828125
155,10-Jan-13,5:30,2462.223388671875,2460.8935546875,2460.8935546875,2461.492431640625,2460.540771484375,2460.45166015625,283.32598876953125,283.6031188964844,283.57171630859375,2458.55419921875,2460.18310546875,2458.05126953125,2459.6962890625,2396.652099609375,2398.474365234375,2450.884033203125,2436.390380859375,2396.459228515625,2451.149169921875,2435.63037109375,2398.474365234375,2450.884033203125,2436.390380859375,2398.0205078125,2435.752685546875,2398.474365234375,2450.884033203125,2436.39111328125,2435.069091796875
156,10-Jan-13,6:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.120361328125,2460.518310546875,2460.378173828125,283.2871398925781,283.57745361328125,283.5111999511719,2458.45947265625,2460.073974609375,2457.890869140625,2459.497314453125,2394.143310546875,2396.127197265625,2450.619384765625,2436.0478515625,2394.115478515625,2450.895263671875,2435.207275390625,2396.127197265625,2450.619140625,2436.0478515625,2395.62451171875,2435.447998046875,2396.127197265625,2450.619140625,2436.049560546875,2434.801025390625
157,10-Jan-13,6:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.095947265625,2460.47509765625,2460.3603515625,283.26422119140625,283.6951904296875,283.49273681640625,2458.417236328125,2459.95263671875,2457.7783203125,2459.313232421875,2385.818359375,2387.91943359375,2451.708740234375,2432.533935546875,2385.54736328125,2450.775390625,2431.54052734375,2387.91943359375,2450.38916015625,2432.533935546875,2387.402099609375,2431.681640625,2387.91943359375,2450.38916015625,2432.5341796875,2430.777587890625
158,10-Jan-13,7:00,2460.8935546875,2462.223388671875,2460.8935546875,2460.051513671875,2460.4423828125,2460.372802734375,283.2296142578125,283.51507568359375,283.4964294433594,2458.2919921875,2460.016357421875,2457.68359375,2459.422119140625,2383.03662109375,2385.196533203125,2450.14794921875,2432.05419921875,2382.719482421875,2450.513671875,2431.157470703125,2385.196533203125,2450.14794921875,2432.0556640625,2384.671630859375,2431.134033203125,2385.221923828125,2450.14794921875,2432.0556640625,2430.15869140625
159,10-Jan-13,7:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.1103515625,2460.45751953125,2460.342041015625,283.27239990234375,283.52838134765625,283.63189697265625,2458.257568359375,2460.043701171875,2457.6630859375,2459.463134765625,2382.370361328125,2384.74658203125,2450.152099609375,2430.697509765625,2382.214111328125,2450.559814453125,2429.660888671875,2384.74658203125,2450.152099609375,2430.697021484375,2384.156982421875,2429.7568359375,2384.74658203125,2450.152099609375,2430.697021484375,2428.757080078125
160,10-Jan-13,8:00,2460.8935546875,2460.8935546875,2462.223388671875,2460.177490234375,2460.4775390625,2460.4677734375,283.3334045410156,283.5577087402344,283.5802307128906,2458.5205078125,2461.52001953125,2458.020263671875,2461.025390625,2392.23046875,2394.2880859375,2450.34228515625,2434.2861328125,2392.095703125,2450.576171875,2433.50390625,2394.2880859375,2450.34228515625,2434.2861328125,2392.488037109375,2433.4736328125,2392.996337890625,2450.34228515625,2434.2861328125,2432.6103515625
161,10-Jan-13,8:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.273681640625,2460.54150390625,2460.513916015625,283.4136657714844,283.61639404296875,283.6271667480469,2459.09326171875,2460.24267578125,2458.6474609375,2459.801025390625,2400.83203125,2402.50341796875,2451.407958984375,2435.115234375,2400.56884765625,2451.67138671875,2434.3583984375,2402.50341796875,2451.407958984375,2435.115234375,2402.1064453125,2434.198974609375,2402.50341796875,2451.407958984375,2435.115234375,2434.5556640625
162,10-Jan-13,9:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.31298828125,2460.565673828125,2460.50830078125,283.4444274902344,283.636962890625,283.6276550292969,2459.20654296875,2460.252197265625,2458.771240234375,2459.82470703125,2403.604248046875,2405.3955078125,2451.26513671875,2437.47802734375,2405.06201171875,2451.418212890625,2436.7587890625,2405.3955078125,2451.26513671875,2437.47802734375,2404.949462890625,2436.809326171875,2405.3955078125,2451.26513671875,2437.47802734375,2437.4140625
