step,date_label,profile_time,v_632_A_rms_V,v_632_B_rms_V,v_632_C_rms_V,v_633_A_rms_V,v_633_B_rms_V,v_633_C_rms_V,v_634_A_rms_V,v_634_B_rms_V,v_634_C_rms_V,v_645_B_rms_V,v_645_C_rms_V,v_646_B_rms_V,v_646_C_rms_V,v_652_A_rms_V,v_671_A_rms_V,v_671_B_rms_V,v_671_C_rms_V,v_675_A_rms_V,v_675_B_rms_V,v_675_C_rms_V,v_680_A_rms_V,v_680_B_rms_V,v_680_C_rms_V,v_684_A_rms_V,v_684_C_rms_V,v_692_A_rms_V,v_692_B_rms_V,v_692_C_rms_V,v_611_C_rms_V
112,9-Jan-13,8:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.169921875,2460.57177734375,2460.442626953125,283.3328857421875,283.6261291503906,283.7208557128906,2458.854736328125,2460.33251953125,2458.448974609375,2459.923095703125,2392.00634765625,2394.62646484375,2452.367919921875,2434.46142578125,2392.562255859375,2452.800048828125,2433.474853515625,2394.62646484375,2452.367919921875,2434.46142578125,2393.9833984375,2433.786376953125,2394.6494140625,2452.367919921875,2434.46142578125,2433.048583984375
113,9-Jan-13,8:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.189453125,2460.653564453125,2460.562255859375,283.3623352050781,283.6982116699219,283.6656494140625,2459.1083984375,2460.4794921875,2458.79541015625,2460.170166015625,2401.180419921875,2403.2548828125,2452.60302734375,2437.95458984375,2401.46923828125,2452.88525390625,2437.24853515625,2403.2548828125,2452.60302734375,2437.95458984375,2402.72998046875,2437.377685546875,2403.240478515625,2452.60302734375,2437.95458984375,2436.751220703125
114,9-Jan-13,9:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.22314453125,2460.71875,2460.693359375,283.402099609375,283.7596130371094,283.77227783203125,2459.43408203125,2460.49072265625,2459.14306640625,2461.54345703125,2409.7451171875,2411.752197265625,2453.8701171875,2441.75927734375,2410.353271484375,2454.093505859375,2441.195556640625,2411.752197265625,2453.871826171875,2441.75927734375,2411.232177734375,2441.4345703125,2411.752197265625,2453.871826171875,2441.759765625,2441.064208984375
115,9-Jan-13,9:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.37158203125,2460.793212890625,2460.867919921875,283.5317077636719,283.8394470214844,283.9208679199219,2459.824951171875,2460.673828125,2459.654296875,2460.49267578125,2428.887451171875,2429.740478515625,2454.441650390625,2446.9609375,2428.889892578125,2454.484619140625,2446.720703125,2429.740478515625,2454.441650390625,2446.9609375,2429.5224609375,2446.786865234375,2429.73876953125,2454.441650390625,2446.9609375,2446.593994140625
116,9-Jan-13,10:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.58447265625,2460.95458984375,2460.875244140625,283.70343017578125,283.9768371582031,283.954345703125,2460.51513671875,2460.87548828125,2460.48828125,2460.8525390625,2445.772216796875,2446.2138671875,2456.473876953125,2450.963623046875,2445.906494140625,2456.5361328125,2450.84814453125,2446.2138671875,2456.473876953125,2450.963623046875,2446.096435546875,2450.949951171875,2446.214111328125,2456.473876953125,2450.963623046875,2450.927734375
117,9-Jan-13,10:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.578857421875,2460.950439453125,2460.863525390625,283.85137939453125,283.9725036621094,283.9448547363281,2460.5888671875,2460.876708984375,2460.56591796875,2460.853271484375,2453.325439453125,2453.34912109375,2456.234619140625,2454.3974609375,2453.442138671875,2456.181640625,2454.386962890625,2453.34912109375,2456.234619140625,2454.396484375,2453.330078125,2454.668212890625,2453.34912109375,2456.234619140625,2454.396484375,2454.942626953125
118,9-Jan-13,11:00,2460.8935546875,2460.8935546875,2460.8935546875,2462.125732421875,2461.05224609375,2460.94677734375,283.8743591308594,284.0711669921875,284.0316162109375,2461.076171875,2461.157470703125,2461.233154296875,2461.304443359375,2465.58642578125,2465.306640625,2458.035400390625,2457.24853515625,2465.728515625,2457.972412109375,2457.43408203125,2465.306640625,2458.035400390625,2457.24853515625,2465.3623046875,2457.58984375,2465.306640625,2458.035400390625,2457.24658203125,2457.938720703125
119,9-Jan-13,11:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.91064453125,2461.066162109375,2461.076904296875,283.9709167480469,284.0996398925781,284.1398010253906,2461.39697265625,2461.25732421875,2461.624267578125,2461.484375,2472.388916015625,2472.20068359375,2459.022705078125,2459.264892578125,2472.81982421875,2458.9326171875,2459.518310546875,2472.200927734375,2459.022705078125,2459.264892578125,2472.22314453125,2459.760986328125,2472.200927734375,2459.022705078125,2459.264892578125,2461.59521484375
120,9-Jan-13,12:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.92431640625,2461.023681640625,2461.189453125,283.9862976074219,284.23065185546875,284.22283935546875,2461.16552734375,2461.367919921875,2461.44482421875,2461.641357421875,2471.7021484375,2471.275146484375,2460.232177734375,2458.792724609375,2471.72607421875,2460.328125,2459.01953125,2471.275146484375,2460.231689453125,2458.792724609375,2471.364501953125,2459.255126953125,2471.275146484375,2460.231689453125,2460.12158203125,2459.730224609375
121,9-Jan-13,12:30,2460.8935546875,2460.8935546875,2460.8935546875,2461.00341796875,2461.1376953125,2461.182373046875,284.0534362792969,284.3216552734375,284.2318115234375,2461.370849609375,2461.526611328125,2461.748779296875,2461.8935546875,2476.436279296875,2475.820556640625,2460.6728515625,2461.275146484375,2476.37451171875,2460.694091796875,2461.677001953125,2475.820556640625,2460.6728515625,2461.275146484375,2475.96240234375,2461.6865234375,2475.820556640625,2460.6728515625,2461.275146484375,2460.78564453125
122,9-Jan-13,13:00,2460.8935546875,2460.8935546875,2460.8935546875,2461.148681640625,2461.027099609375,2461.35595703125,284.1667175292969,284.1084899902344,284.36590576171875,2461.5361328125,2461.542236328125,2461.93017578125,2463.26806640625,2488.610107421875,2487.2705078125,2460.157470703125,2465.080078125,2488.280517578125,2459.88525390625,2465.867431640625,2487.2705078125,2460.157470703125,2465.080078125,2487.59716796875,2465.6904296875,2487.2705078125,2460.157470703125,2465.080078125,2466.33642578125
123,9-Jan-13,13:30,2460.8935546875,2460.8935546875,2460.8935546875,2461.27099609375,2461.053955078125,2461.364990234375,284.260986328125,284.13818359375,284.3839111328125,2462.220947265625,2461.467041015625,2462.6025390625,2461.844482421875,2498.089111328125,2496.689208984375,2461.508544921875,2465.810546875,2498.12060546875,2461.152587890625,2466.488525390625,2496.703857421875,2461.508544921875,2465.810546875,2497.048095703125,2466.39111328125,2496.703857421875,2460.177490234375,2465.810546875,2467.009033203125
124,9-Jan-13,14:00,2460.8935546875,2460.8935546875,2460.8935546875,2461.0771484375,2460.81298828125,2461.277587890625,284.09161376953125,283.9361572265625,284.2854309082031,2461.67822265625,2461.03369140625,2461.7919921875,2461.1689453125,2481.5517578125,2480.804443359375,2457.59619140625,2460.453369140625,2481.852783203125,2458.593017578125,2460.682861328125,2480.804443359375,2457.59619140625,2460.453369140625,2480.983154296875,2460.850341796875,2482.14501953125,2457.59619140625,2460.453369140625,2461.26953125
125,9-Jan-13,14:30,2460.8935546875,2460.8935546875,2460.8935546875,2461.229248046875,2460.832763671875,2461.226318359375,284.2031555175781,283.958251953125,284.2596435546875,2461.9267578125,2461.23095703125,2462.162353515625,2461.4580078125,2487.02197265625,2486.2119140625,2459.06689453125,2460.7392578125,2487.373046875,2458.89697265625,2460.902099609375,2486.2119140625,2459.06689453125,2460.7392578125,2486.407470703125,2461.16162109375,2486.2119140625,2459.06689453125,2460.7392578125,2461.607177734375
126,9-Jan-13,15:00,2460.8935546875,2460.8935546875,2460.8935546875,2461.206298828125,2460.8173828125,2461.237060546875,284.1856994628906,283.9459228515625,284.2649230957031,2461.805419921875,2461.259765625,2462.052001953125,2461.4931640625,2483.969970703125,2483.338623046875,2458.524169921875,2461.10546875,2484.440673828125,2458.251220703125,2461.389892578125,2483.338623046875,2458.524169921875,2461.10546875,2483.48291015625,2461.55859375,2483.338623046875,2458.524169921875,2461.1064453125,2462.032470703125
127,9-Jan-13,15:30,2460.8935546875,2460.8935546875,2460.8935546875,2462.5283203125,2460.76708984375,2461.227783203125,284.1751708984375,283.90673828125,284.2536315917969,2461.163330078125,2461.198486328125,2461.34716796875,2461.373779296875,2468.6591796875,2468.6748046875,2459.21142578125,2456.18896484375,2469.11767578125,2459.201904296875,2456.23681640625,2468.6748046875,2459.21142578125,2456.18896484375,2468.651123046875,2456.495361328125,2468.6748046875,2459.21142578125,2456.187744140625,2456.802978515625
128,9-Jan-13,16:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.916259765625,2460.6689453125,2460.91259765625,283.93353271484375,283.7886047363281,283.9866638183594,2460.267578125,2460.890380859375,2460.23828125,2460.85009765625,2446.502197265625,2446.96826171875,2456.469482421875,2448.759765625,2446.716796875,2456.63671875,2448.28466796875,2446.968994140625,2456.469482421875,2448.759765625,2446.843017578125,2448.788330078125,2446.968994140625,2456.46923828125,2448.759765625,2448.8076171875
129,9-Jan-13,16:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.695068359375,2460.7138671875,2460.7265625,283.7574768066406,283.7925109863281,283.8325500488281,2460.185302734375,2460.721923828125,2460.0576171875,2460.59130859375,2439.2021484375,2440.40087890625,2455.171875,2447.184326171875,2440.037353515625,2455.30126953125,2446.556396484375,2440.40087890625,2455.171875,2447.184326171875,2440.07568359375,2447.19140625,2440.40087890625,2455.171875,2447.184326171875,2447.17236328125
130,9-Jan-13,17:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.629638671875,2460.653076171875,2460.66796875,283.69970703125,283.89105224609375,283.77886962890625,2459.75927734375,2460.656005859375,2459.57568359375,2460.47119140625,2424.501220703125,2426.012451171875,2454.717529296875,2441.671630859375,2425.09423828125,2454.995849609375,2440.84228515625,2426.01220703125,2454.717529296875,2441.671630859375,2425.621337890625,2441.328125,2426.01220703125,2454.716796875,2441.671630859375,2440.94921875
131,9-Jan-13,17:30,2460.8935546875,2462.223388671875,2460.8935546875,2460.328125,2460.51708984375,2460.476806640625,283.4497985839844,283.7524108886719,283.60137939453125,2459.0029296875,2460.424072265625,2458.6552734375,2460.080322265625,2409.30126953125,2411.321044921875,2451.788818359375,2439.6181640625,2410.124755859375,2451.95947265625,2438.704345703125,2411.320068359375,2451.788818359375,2439.6181640625,2410.79150390625,2439.31103515625,2411.320068359375,2451.78857421875,2439.6181640625,2438.957763671875
132,9-Jan-13,18:00,2460.8935546875,2460.8935546875,2462.223388671875,2459.9931640625,2460.40185546875,2461.672607421875,283.1805725097656,283.47802734375,283.4665832519531,2458.015625,2459.981201171875,2457.375244140625,2459.342041015625,2376.739013671875,2380.109375,2449.10546875,2430.318603515625,2377.7861328125,2449.348876953125,2429.060791015625,2380.109375,2449.10546875,2430.318603515625,2377.959716796875,2429.577392578125,2378.82470703125,2449.10546875,2430.318603515625,2428.75634765625
133,9-Jan-13,18:30,2460.8935546875,2460.8935546875,2460.8935546875,2459.619873046875,2460.226806640625,2460.208740234375,282.8782653808594,283.30914306640625,283.3238220214844,2456.994140625,2459.535400390625,2456.057861328125,2459.931884765625,2340.861572265625,2344.833251953125,2446.092529296875,2421.6484375,2341.299560546875,2446.455078125,2420.192138671875,2344.833251953125,2446.094970703125,2421.6484375,2343.82861328125,2420.4638671875,2344.833251953125,2446.094970703125,2421.6484375,2419.182861328125
134,9-Jan-13,19:00,2460.8935546875,2460.8935546875,2460.8935546875,2459.459716796875,2460.23974609375,2460.1708984375,282.75653076171875,283.30438232421875,283.2841491699219,2456.685302734375,2459.47412109375,2455.70068359375,2458.49365234375,2331.291748046875,2335.139892578125,2446.055908203125,2419.049560546875,2331.122802734375,2446.60107421875,2417.530029296875,2335.139892578125,2446.055908203125,2419.049560546875,2334.184326171875,2417.693359375,2335.139892578125,2446.055908203125,2419.05078125,2416.240966796875
135,9-Jan-13,19:30,2460.8935546875,2460.8935546875,2460.8935546875,2459.405517578125,2460.306884765625,2460.185302734375,282.72198486328125,283.3520812988281,283.2957763671875,2456.82763671875,2459.519775390625,2455.875,2458.572021484375,2334.00146484375,2337.99951171875,2446.749267578125,2421.166259765625,2334.083984375,2447.269775390625,2419.775634765625,2337.99951171875,2446.749267578125,2421.167236328125,2336.995849609375,2419.917724609375,2337.99951171875,2446.749267578125,2421.167236328125,2418.570556640625
136,9-Jan-13,20:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.922607421875,2460.2880859375,2460.095458984375,282.85467529296875,283.34490966796875,283.2406311035156,2457.05859375,2459.60498046875,2456.1640625,2458.7177734375,2340.4111328125,2344.3349609375,2446.442626953125,2420.840087890625,2340.71826171875,2446.96142578125,2419.233642578125,2344.3349609375,2446.442626953125,2420.840087890625,2343.348876953125,2419.625732421875,2344.3349609375,2446.442626953125,2420.839111328125,2418.316650390625
137,9-Jan-13,20:30,2460.8935546875,2460.8935546875,2460.8935546875,2459.597900390625,2460.28857421875,2460.1025390625,282.8584899902344,283.3460693359375,283.2464294433594,2457.11328125,2459.563232421875,2456.197998046875,2458.6572265625,2333.500244140625,2338.80322265625,2447.406494140625,2417.322265625,2333.49560546875,2449.42724609375,2415.689697265625,2338.80322265625,2447.406494140625,2417.322265625,2336.542236328125,2415.77392578125,2338.80322265625,2447.406494140625,2417.322265625,2414.125244140625
138,9-Jan-13,21:00,2460.8935546875,2460.8935546875,2460.8935546875,2459.572021484375,2460.278564453125,2460.083984375,282.8371276855469,283.33538818359375,283.2297668457031,2457.180908203125,2459.528564453125,2456.248779296875,2458.606201171875,2333.466552734375,2337.65576171875,2448.494384765625,2417.010498046875,2333.6787109375,2447.903076171875,2415.216552734375,2337.65576171875,2448.494384765625,2417.010498046875,2336.6123046875,2415.5302734375,2337.65576171875,2448.494384765625,2417.010498046875,2413.9462890625
139,9-Jan-13,21:30,2460.8935546875,2460.8935546875,2460.8935546875,2459.553955078125,2460.29443359375,2460.142822265625,282.8291015625,283.5035400390625,283.27410888671875,2457.039306640625,2459.506591796875,2457.416015625,2458.573974609375,2337.483154296875,2341.137939453125,2447.576416015625,2419.047607421875,2337.201416015625,2448.298583984375,2417.442626953125,2341.137939453125,2447.576416015625,2419.047607421875,2340.23291015625,2417.67724609375,2341.137939453125,2447.576416015625,2419.04736328125,2416.2158203125
140,9-Jan-13,22:00,2460.8935546875,2460.8935546875,2460.8935546875,2459.758056640625,2460.263916015625,2460.1708984375,282.98175048828125,283.34423828125,283.46148681640625,2457.27587890625,2459.64404296875,2456.4130859375,2458.785888671875,2347.19482421875,2350.84521484375,2447.51806640625,2422.01220703125,2347.338134765625,2448.07763671875,2420.51025390625,2350.84521484375,2447.51806640625,2422.009765625,2349.929931640625,2420.80078125,2350.84521484375,2447.51806640625,2422.009765625,2419.501953125
141,9-Jan-13,22:30,2460.8935546875,2460.8935546875,2462.223388671875,2459.633056640625,2460.2939453125,2461.555908203125,282.8945617675781,283.362060546875,283.3431701660156,2456.9619140625,2459.61328125,2456.06787109375,2458.708984375,2344.510986328125,2347.968017578125,2447.505859375,2423.537109375,2344.300537109375,2448.02734375,2422.27001953125,2347.968017578125,2447.505859375,2423.537109375,2347.099609375,2422.419677734375,2347.977294921875,2447.505859375,2423.537109375,2422.525146484375
142,9-Jan-13,23:00,2460.8935546875,2460.8935546875,2462.223388671875,2459.727294921875,2460.310546875,2461.52880859375,282.9641418457031,283.379150390625,283.33087158203125,2456.8779296875,2459.741455078125,2456.052490234375,2458.915283203125,2349.26513671875,2352.4052734375,2447.7978515625,2424.965087890625,2348.866455078125,2448.28857421875,2423.8251953125,2352.404296875,2447.7998046875,2424.965087890625,2351.61962890625,2423.90380859375,2352.404296875,2447.7998046875,2424.965087890625,2424.073974609375
143,9-Jan-13,23:30,2460.8935546875,2460.8935546875,2460.8935546875,2459.969482421875,2460.23193359375,2460.28759765625,283.1463317871094,283.34417724609375,283.41021728515625,2457.417236328125,2459.833251953125,2456.667236328125,2459.081787109375,2361.228271484375,2364.18994140625,2447.645751953125,2427.21923828125,2361.10009765625,2447.94921875,2427.47021484375,2364.18994140625,2447.645751953125,2427.21923828125,2363.453369140625,2426.174560546875,2364.18994140625,2447.645751953125,2427.21923828125,2425.05712890625
144,10-Jan-13,0:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.052978515625,2460.304443359375,2460.25927734375,283.2121276855469,283.40283203125,283.40057373046875,2457.617919921875,2459.981201171875,2456.960205078125,2459.3251953125,2369.805419921875,2372.639892578125,2448.025390625,2429.10498046875,2369.873046875,2448.299072265625,2427.997802734375,2372.639892578125,2448.025390625,2429.10498046875,2371.93017578125,2428.204345703125,2372.64013671875,2448.025390625,2429.10498046875,2427.234375
145,10-Jan-13,0:30,2460.8935546875,2460.8935546875,2460.8935546875,2459.973388671875,2460.47509765625,2460.3154296875,283.32220458984375,283.5296325683594,283.449462890625,2457.727783203125,2460.15234375,2457.171142578125,2459.58984375,2373.40673828125,2376.38330078125,2449.73828125,2431.1474609375,2373.688232421875,2450.115478515625,2430.0927734375,2376.38330078125,2449.73828125,2431.1474609375,2375.62060546875,2430.428466796875,2376.38330078125,2449.73828125,2431.1474609375,2429.63671875
146,10-Jan-13,1:00,2460.8935546875,2460.8935546875,2460.8935546875,2461.26708984375,2460.49658203125,2460.408935546875,283.1509704589844,283.5502014160156,283.5191345214844,2458.04150390625,2460.140380859375,2457.4921875,2459.600341796875,2377.43408203125,2380.580322265625,2450.42431640625,2432.599365234375,2378.011474609375,2450.82763671875,2431.537109375,2380.580322265625,2450.42431640625,2432.599365234375,2379.77294921875,2431.980224609375,2380.57177734375,2450.42431640625,2432.599365234375,2431.28515625
147,10-Jan-13,1:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.150634765625,2460.55419921875,2460.40283203125,283.314208984375,283.60870361328125,283.5348205566406,2458.476318359375,2460.1943359375,2457.97607421875,2459.68896484375,2389.980712890625,2392.3232421875,2450.768310546875,2434.510986328125,2390.077392578125,2451.0908203125,2433.6396484375,2392.3232421875,2450.76806640625,2434.510986328125,2391.728271484375,2433.822509765625,2392.3232421875,2450.76806640625,2434.5126953125,2433.077880859375
148,10-Jan-13,2:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.162841796875,2460.568115234375,2460.419189453125,283.3256530761719,283.7744445800781,283.549072265625,2458.626953125,2460.19287109375,2458.132568359375,2459.689697265625,2392.402099609375,2394.744873046875,2452.3916015625,2435.098388671875,2392.587646484375,2452.7265625,2434.227294921875,2394.722900390625,2452.3916015625,2435.098388671875,2394.12890625,2434.446533203125,2394.722900390625,2451.069580078125,2435.098388671875,2433.73681640625
149,10-Jan-13,2:30,2460.8935546875,2462.223388671875,2460.8935546875,2460.20166015625,2461.891845703125,2460.320556640625,283.34686279296875,283.61212158203125,283.47698974609375,2459.991455078125,2460.1455078125,2458.1435546875,2459.629638671875,2391.73193359375,2394.38818359375,2450.6640625,2434.609375,2392.31103515625,2451.00048828125,2433.57080078125,2394.38818359375,2451.9892578125,2434.609375,2393.7060546875,2434.029296875,2394.38818359375,2451.9892578125,2434.609375,2433.3857421875
150,10-Jan-13,3:00,2460.8935546875,2460.8935546875,2462.223388671875,2460.224853515625,2460.65771484375,2461.716064453125,283.3761291503906,283.6907043457031,283.53564453125,2458.761962890625,2461.623779296875,2458.330810546875,2459.85693359375,2397.223388671875,2399.77880859375,2451.64501953125,2435.99609375,2397.7626953125,2451.986572265625,2435.094482421875,2399.77880859375,2451.64501953125,2435.99609375,2397.822265625,2435.45458984375,2398.482666015625,2451.64501953125,2435.99609375,2434.850341796875
151,10-Jan-13,3:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.2841796875,2460.634521484375,2460.35888671875,283.4168395996094,283.6753845214844,283.517578125,2458.72412109375,2460.281982421875,2458.284423828125,2461.16552734375,2395.994384765625,2398.48193359375,2451.62060546875,2435.528564453125,2396.457763671875,2451.971923828125,2434.604736328125,2399.778564453125,2451.62060546875,2435.528564453125,2399.139892578125,2434.957763671875,2399.778564453125,2451.62060546875,2435.528564453125,2434.326416015625
152,10-Jan-13,4:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.2705078125,2460.650390625,2460.35888671875,283.40771484375,283.6864318847656,283.51763916015625,2458.7333984375,2460.290283203125,2458.298583984375,2459.8486328125,2400.290283203125,2402.27880859375,2451.470458984375,2436.61083984375,2400.37939453125,2451.790771484375,2435.771728515625,2402.27880859375,2451.470458984375,2436.61083984375,2401.774658203125,2436.042724609375,2402.27880859375,2451.470458984375,2436.61572265625,2435.420654296875
153,10-Jan-13,4:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.294677734375,2460.62939453125,2460.382568359375,283.5791931152344,283.6740417480469,283.5359191894531,2458.673095703125,2460.337646484375,2458.26220703125,2459.932861328125,2400.02880859375,2402.017333984375,2451.306884765625,2436.550537109375,2400.09912109375,2451.590087890625,2437.068115234375,2402.017333984375,2451.307373046875,2436.550537109375,2401.5166015625,2437.265625,2402.017333984375,2451.307373046875,2436.550537109375,2435.299072265625
154,10-Jan-13,5:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.302490234375,2460.61328125,2460.45166015625,283.43585205078125,283.667724609375,283.5874938964844,2458.79248046875,2460.336669921875,2458.38623046875,2459.93603515625,2403.06005859375,2404.8837890625,2451.545654296875,2439.114501953125,2403.039306640625,2451.802001953125,2437.085693359375,2404.88916015625,2451.545654296875,2439.114501953125,2404.430908203125,2438.56005859375,2404.88916015625,2451.5458984375,2439.114501953125,2436.643798828125
155,10-Jan-13,5:30,2460.8935546875,2460.8935546875,2460.8935546875,2461.492431640625,2460.540771484375,2460.451904296875,283.32598876953125,283.6031188964844,283.5719299316406,2458.5537109375,2460.182861328125,2458.05029296875,2459.68505859375,2396.666259765625,2398.47705078125,2450.882568359375,2436.390625,2396.4619140625,2451.147705078125,2435.630615234375,2398.47705078125,2450.882568359375,2436.390625,2398.0205078125,2435.752197265625,2398.474365234375,2450.882568359375,2436.390625,2435.068603515625
156,10-Jan-13,6:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.120361328125,2460.518310546875,2460.377685546875,283.2871398925781,283.57745361328125,283.5109558105469,2458.45947265625,2460.073974609375,2457.890869140625,2459.509765625,2394.1279296875,2396.12353515625,2450.617919921875,2436.048095703125,2394.11181640625,2450.8935546875,2435.20751953125,2396.12353515625,2450.617919921875,2436.048095703125,2395.620849609375,2435.447998046875,2396.12353515625,2450.619384765625,2436.048095703125,2434.799560546875
157,10-Jan-13,6:30,2460.8935546875,2462.223388671875,2460.8935546875,2460.095947265625,2461.804931640625,2460.3603515625,283.26422119140625,283.5419616699219,283.49273681640625,2459.745849609375,2459.95263671875,2457.7783203125,2459.311279296875,2385.8505859375,2387.94287109375,2451.710693359375,2432.5341796875,2385.572265625,2452.09716796875,2431.540771484375,2387.94287109375,2451.710693359375,2432.5341796875,2387.42578125,2431.68212890625,2387.91943359375,2451.710693359375,2432.5341796875,2430.777587890625
158,10-Jan-13,7:00,2460.8935546875,2462.223388671875,2460.8935546875,2460.051513671875,2461.77197265625,2460.372802734375,283.2296142578125,283.51507568359375,283.4964294433594,2458.291259765625,2460.016357421875,2459.0107421875,2459.4140625,2383.060546875,2385.196533203125,2450.14794921875,2432.055908203125,2382.719482421875,2450.513671875,2431.15771484375,2385.221923828125,2450.14794921875,2432.055908203125,2384.697265625,2431.134033203125,2385.221923828125,2451.472900390625,2432.055908203125,2430.158935546875
159,10-Jan-13,7:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.1103515625,2460.45751953125,2460.342041015625,283.2723693847656,283.52838134765625,283.63189697265625,2458.257568359375,2460.043701171875,2457.6630859375,2459.4423828125,2382.359619140625,2384.74658203125,2450.15185546875,2430.697509765625,2382.214111328125,2450.559814453125,2429.660888671875,2384.74658203125,2450.15185546875,2430.697021484375,2384.156982421875,2429.7568359375,2384.74658203125,2450.15185546875,2430.697021484375,2428.75732421875
160,10-Jan-13,8:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.177978515625,2460.4775390625,2460.467529296875,283.3337097167969,283.5577087402344,283.5802001953125,2458.5205078125,2461.52001953125,2458.020263671875,2461.016357421875,2390.94091796875,2392.99560546875,2450.342529296875,2434.29150390625,2390.80419921875,2450.576416015625,2433.509765625,2394.2880859375,2450.342529296875,2434.29150390625,2393.779541015625,2433.4794921875,2394.2880859375,2450.34228515625,2434.29150390625,2432.61669921875
161,10-Jan-13,8:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.273681640625,2460.541748046875,2460.513916015625,283.4136657714844,283.61639404296875,283.6271667480469,2459.09326171875,2460.24267578125,2458.6474609375,2459.794677734375,2399.536865234375,2401.205810546875,2451.407958984375,2436.43115234375,2399.2724609375,2451.67138671875,2434.3583984375,2401.205810546875,2451.407958984375,2435.115234375,2400.80908203125,2434.19873046875,2402.503173828125,2451.407958984375,2435.115234375,2433.24072265625
162,10-Jan-13,9:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.31298828125,2460.56591796875,2460.50830078125,283.5976257324219,283.63714599609375,283.6276550292969,2459.20654296875,2460.252197265625,2458.771240234375,2459.822021484375,2403.60595703125,2405.395751953125,2451.2666015625,2437.47802734375,2403.76318359375,2451.418212890625,2436.7587890625,2405.395751953125,2451.26513671875,2437.47802734375,2404.949462890625,2436.809326171875,2405.395751953125,2451.26513671875,2438.795166015625,2436.09765625
163,10-Jan-13,9:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.150634765625,2460.578125,2460.660888671875,283.33514404296875,283.64605712890625,283.73187255859375,2458.984619140625,2460.218017578125,2458.520263671875,2459.7470703125,2401.06103515625,2402.727783203125,2452.049072265625,2439.857666015625,2400.8955078125,2452.247802734375,2439.291748046875,2402.7275390625,2452.049072265625,2439.857666015625,2402.31396484375,2439.2587890625,2402.7275390625,2452.049072265625,2439.857666015625,2437.302490234375
164,10-Jan-13,10:00,2462.223388671875,2460.8935546875,2460.8935546875,2461.546875,2460.719970703125,2460.738525390625,283.4013366699219,283.763427734375,283.8061218261719,2459.195068359375,2460.45654296875,2458.874267578125,2460.139404296875,2412.456787109375,2413.5595703125,2453.195556640625,2442.65966796875,2412.062255859375,2453.34716796875,2442.32861328125,2413.5595703125,2453.195556640625,2442.65966796875,2413.28857421875,2442.2548828125,2413.5595703125,2453.195556640625,2442.65966796875,2441.82373046875
165,10-Jan-13,10:30,2462.223388671875,2460.8935546875,2460.8935546875,2461.735107421875,2460.833251953125,2460.78662109375,283.5540771484375,283.8660583496094,283.864990234375,2459.73193359375,2460.669677734375,2459.5546875,2460.47998046875,2431.1982421875,2430.446533203125,2454.952392578125,2446.86083984375,2429.568359375,2455.095947265625,2447.94580078125,2430.446533203125,2454.952392578125,2446.86083984375,2430.30517578125,2446.6376953125,2430.446533203125,2454.952392578125,2446.86083984375,2446.402099609375
166,10-Jan-13,11:00,2460.8935546875,2462.223388671875,2460.8935546875,2460.6552734375,2460.67626953125,2460.63818359375,283.71844482421875,283.90802001953125,283.7599182128906,2459.67919921875,2460.577392578125,2459.447509765625,2460.336181640625,2429.2197265625,2429.876708984375,2454.111083984375,2444.047607421875,2429.073974609375,2454.2607421875,2443.558837890625,2429.876708984375,2454.111083984375,2444.047607421875,2429.7236328125,2443.674560546875,2429.876708984375,2454.110595703125,2444.047607421875,2443.28662109375
167,10-Jan-13,11:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.803955078125,2460.758056640625,2460.7333984375,283.8427734375,283.9876708984375,283.8492126464844,2459.933349609375,2460.80419921875,2459.8408203125,2460.720947265625,2435.70849609375,2436.49072265625,2455.197509765625,2446.2373046875,2435.80712890625,2455.306396484375,2445.9150390625,2436.49072265625,2455.197509765625,2446.2373046875,2436.29248046875,2446.000244140625,2436.49072265625,2455.197509765625,2446.2373046875,2445.745361328125
