step,day,date_label,profile_time,eta_per_kwh,p_load_forecast_total_kw,p_pv_forecast_total_kw,p_load_actual_total_kw,p_pv_actual_total_kw,baseline_grid_actual_kw,pbat_aggregate_kw,battery_action,grid_forecast_qp_kw,grid_actual_calculated_kw,soc_predicted_pct,soc646_measured_pct,qp_status,qp_objective_day,pbat_646_B_kw,pbat_645_B_kw,pbat_611_C_kw,pbat_652_A_kw,pbat_671_A_kw,pbat_671_B_kw,pbat_671_C_kw,pbat_692_C_kw,pbat_692_B_kw,pbat_692_A_kw,pbat_675_C_kw,pbat_675_B_kw,pbat_675_A_kw,pbat_634_C_kw,pbat_634_B_kw,pbat_634_A_kw
203,5,11-Jan-13,5:30,0.03,508.934,0.18,508.934,0.18,508.754,-401.44642,Charge,910.20042,910.20042,66.0599,64.65,optimal,-385.540514,-30.78762,-19.015883,-20.52508,-13.884613,-47.992467,-46.785109,-47.992467,-19.921401,-0.0,-0.0,-35.91889,-10.866219,-57.651328,-15.695649,-13.582774,-20.82692
204,5,11-Jan-13,6:00,0.03,517.744,0.048,517.744,0.048,517.696,-392.504286,Charge,910.200286,910.200286,67.53548,66.17,optimal,-385.540514,-30.101832,-18.592308,-20.067888,-13.575336,-46.923445,-45.742981,-46.923445,-19.477656,-0.0,-0.0,-35.118805,-10.624176,-56.367157,-15.346032,-13.28022,-20.363004
205,5,11-Jan-13,6:30,0.03,550.676,2.318,550.676,2.318,548.358,-361.842141,Charge,910.200141,910.200141,68.895788,67.63,optimal,-385.540514,-27.7503,-17.139891,-18.5002,-12.514841,-43.25782,-42.169573,-43.25782,-17.956076,-0.0,-0.0,-32.375349,-9.794223,-51.963796,-14.147212,-12.242779,-18.772261
206,5,11-Jan-13,7:00,0.03,587.486,29.35,587.486,29.35,558.136,-352.063984,Charge,910.199984,910.199984,70.219337,69.0,optimal,-385.540514,-27.000396,-16.676715,-18.000264,-12.176649,-42.088852,-41.030013,-42.088852,-17.470844,-0.0,-0.0,-31.500462,-9.529551,-50.559565,-13.764908,-11.911939,-18.264974
207,5,11-Jan-13,7:30,0.06,610.37,109.538,610.37,109.538,500.832,170.732103,Discharge,330.099897,330.099897,69.577487,70.12,optimal,-385.540514,13.09374,8.08731,8.72916,5.90502,20.41083,19.89735,20.41083,8.47242,0.0,0.0,15.27603,4.62132,24.51867,6.67524,5.77665,8.85753
208,5,11-Jan-13,8:00,0.06,666.526,248.216,666.526,248.216,418.31,88.21019,Discharge,330.09981,330.09981,69.24587,69.52,optimal,-385.540514,6.764992,4.178377,4.509995,3.050879,10.545429,10.280135,10.545429,4.377348,0.0,0.0,7.892491,2.387644,12.667779,3.448819,2.984555,4.576318
209,5,11-Jan-13,8:30,0.06,657.222,441.996,657.222,441.996,215.226,-114.87372,Charge,330.099721,330.09972,69.677726,69.25,optimal,-385.540514,-8.809864,-5.441387,-5.873243,-3.973076,-13.733024,-13.387539,-13.733024,-5.7005,-0.0,-0.0,-10.278175,-3.109364,-16.496903,-4.491303,-3.886705,-5.959614
210,5,11-Jan-13,9:00,0.06,731.04,666.11,731.04,666.11,64.93,-265.169628,Charge,330.099628,330.099628,70.674604,69.75,optimal,-385.540514,-20.336317,-12.560667,-13.557545,-9.17128,-31.70073,-30.903227,-31.70073,-13.158794,-0.0,-0.0,-23.725704,-7.177524,-38.080751,-10.367534,-8.971905,-13.756921
211,5,11-Jan-13,9:30,0.06,785.292,883.094,785.292,883.094,-97.802,-427.901534,Charge,330.099534,330.099534,72.283257,70.79,optimal,-385.540514,-32.816509,-20.26902,-21.877672,-14.799602,-51.155146,-49.868224,-51.155146,-21.234211,-0.0,-0.0,-38.285927,-11.582297,-61.450521,-16.729985,-14.477871,-22.199403
212,5,11-Jan-13,10:00,0.06,765.574,1068.38,765.574,1068.38,-302.806,-632.905436,Charge,330.099436,330.099436,74.662601,72.49,optimal,-385.540514,-48.538612,-29.979731,-32.359075,-21.889962,-75.663131,-73.759656,-75.663131,-31.407337,-0.0,-0.0,-56.628381,-17.131275,-90.890931,-24.745175,-21.414094,-32.834944
213,5,11-Jan-13,10:30,0.06,738.922,1245.158,738.922,1245.158,-506.236,-836.335336,Charge,330.099336,330.099336,77.806718,74.96,optimal,-385.540514,-64.140003,-39.615884,-42.760002,-28.925884,-99.982946,-97.467652,-99.982946,-41.502355,-0.0,-0.0,-74.830004,-22.637648,-120.1053,-32.698825,-28.29706,-43.388826
214,5,11-Jan-13,11:00,0.06,778.774,1387.002,778.774,1387.002,-608.228,-938.327234,Charge,330.099234,330.099234,81.334264,78.14,optimal,-385.540514,-71.961938,-44.447079,-47.974625,-32.453423,-112.175963,-109.353926,-112.175963,-46.563607,-0.0,-0.0,-83.955595,-25.398331,-134.752257,-36.686478,-31.747914,-48.680135
215,5,11-Jan-13,11:30,0.06,923.732,1506.37,923.732,1506.37,-582.638,-912.737129,Charge,330.099129,330.099129,84.765607,81.66,optimal,-385.540514,-69.999389,-43.234917,-46.666259,-31.568352,-109.116694,-106.37162,-109.116694,-45.293722,-0.0,-0.0,-81.665954,-24.705667,-131.077287,-35.685963,-30.882083,-47.352528
216,5,11-Jan-13,12:00,0.06,1023.496,1589.92,1023.496,1589.92,-566.424,-896.523021,Charge,330.099022,330.099021,88.135994,85.09,optimal,-385.540514,-68.755901,-42.46688,-45.837267,-31.007563,-107.178316,-104.482006,-107.178316,-44.489112,-0.0,-0.0,-80.215218,-24.266789,-128.748795,-35.052028,-30.333486,-46.511345
217,5,11-Jan-13,12:30,0.06,1128.824,1528.404,1128.824,1528.404,-399.58,-729.678912,Charge,330.098912,330.098912,90.879148,88.41,optimal,-385.540514,-55.960338,-34.563738,-37.306892,-25.237015,-87.232291,-85.037768,-87.232291,-36.20963,-0.0,-0.0,-65.287061,-19.750707,-104.788475,-28.5288,-24.688384,-37.855522
218,5,11-Jan-13,13:00,0.06,1148.574,1624.634,1148.574,1624.634,-476.06,-806.1588,Charge,330.0988,330.0988,93.90982,91.18,optimal,-385.540514,-61.825712,-38.186469,-41.217142,-27.882184,-96.375375,-93.950838,-96.375375,-40.004873,-0.0,-0.0,-72.129998,-21.82084,-115.771677,-31.518991,-27.27605,-41.823276
219,5,11-Jan-13,13:30,0.06,1191.026,1661.932,1191.026,1661.932,-470.906,-801.004686,Charge,330.098686,330.098686,96.921116,94.21,optimal,-385.540514,-61.430435,-37.942327,-40.953623,-27.703921,-95.759207,-93.35017,-95.759207,-39.749105,-0.0,-0.0,-71.66884,-21.68133,-115.0315,-31.317476,-27.101662,-41.555882
220,5,11-Jan-13,14:00,0.06,1160.956,1591.582,1160.956,1591.582,-430.626,-760.724569,Charge,330.098569,330.098569,99.780983,97.19,optimal,-385.540514,-58.341283,-36.034322,-38.894188,-26.310775,-90.943764,-88.655871,-90.943764,-37.750242,-0.0,-0.0,-68.06483,-20.591041,-109.246912,-29.742615,-25.738801,-39.466162
221,5,11-Jan-13,14:30,0.3,1312.84,1505.326,1312.84,1505.326,-192.486,-58.505689,Charge,-133.980311,-133.980311,100.000929,99.77,optimal,-385.540514,-4.486902,-2.771322,-2.991268,-2.023505,-6.994289,-6.818332,-6.994289,-2.90329,-0.0,-0.0,-5.23472,-1.583613,-8.401945,-2.28744,-1.979516,-3.035258
222,5,11-Jan-13,15:00,0.3,1351.022,1383.514,1351.022,1383.514,-32.492,0.495668,Idle,-32.98773,-32.987668,99.999066,99.95,optimal,-385.540514,0.038014,0.023479,0.025342,0.017143,0.059257,0.057766,0.059257,0.024597,0.0,0.0,0.044349,0.013417,0.071182,0.01938,0.016771,0.025715
223,5,11-Jan-13,15:30,0.3,1403.594,1211.68,1403.594,1211.68,191.914,224.837489,Discharge,-32.923489,-32.923489,99.153813,99.86,optimal,-385.540514,17.243176,10.650197,11.495451,7.776334,26.879068,26.202865,26.879068,11.157349,0.0,0.0,20.117038,6.085827,32.288692,8.790639,7.607283,11.664501
224,5,11-Jan-13,16:00,0.3,1492.73,1250.638,1492.73,1250.638,242.092,275.015466,Discharge,-32.923465,-32.923466,98.11992,99.01,optimal,-385.540514,21.091412,13.027048,14.060941,9.511813,32.877789,32.050675,32.877789,13.647384,0.0,0.0,24.606647,7.444028,39.494702,10.752484,9.305035,14.26772
225,5,11-Jan-13,16:30,0.3,1449.684,1138.992,1449.684,1138.992,310.692,343.615442,Discharge,-32.923442,-32.923442,96.828133,97.95,optimal,-385.540514,26.352462,16.276521,17.568308,11.884444,41.078839,40.045409,41.078839,17.051593,0.0,0.0,30.74454,9.300869,49.346278,13.434589,11.626086,17.826666
226,5,11-Jan-13,17:00,0.3,1618.772,944.804,1618.772,944.804,673.968,706.891419,Discharge,-32.923419,-32.923419,94.170646,96.54,optimal,-385.540514,54.212725,33.48433,36.141817,24.448876,84.508072,82.382083,84.508072,35.078822,0.0,0.0,63.24818,19.133903,101.515986,27.63786,23.917379,36.673314
227,5,11-Jan-13,17:30,0.3,1714.354,735.012,1714.354,735.012,979.342,1012.265397,Discharge,-32.923396,-32.923397,90.365137,93.78,optimal,-385.540514,77.632384,47.949414,51.754923,35.010683,121.015187,117.970779,121.015187,50.232719,0.0,0.0,90.571114,27.399665,145.370444,39.577294,34.249581,52.516024
228,5,11-Jan-13,18:00,0.3,1762.644,521.758,1762.644,521.758,1240.886,1273.809374,Discharge,-32.923374,-32.923374,85.57638,89.86,optimal,-385.540514,97.690644,60.338339,65.127096,44.056565,152.282474,148.451468,152.282474,63.211593,0.0,0.0,113.972418,34.479051,182.930519,49.803073,43.098813,66.084847
229,5,11-Jan-13,18:30,0.3,1871.918,324.028,1871.918,324.028,1547.89,1580.813353,Discharge,-32.923352,-32.923353,79.633473,84.94,optimal,-385.540514,121.23531,74.880632,80.82354,54.674748,188.984453,184.230128,188.984453,78.446377,0.0,0.0,141.441195,42.788933,227.01906,61.806236,53.486166,82.012121
230,5,11-Jan-13,19:00,0.3,1936.316,160.252,1936.316,160.252,1776.064,1808.987331,Discharge,-32.92333,-32.923331,72.832768,78.92,optimal,-385.540514,138.734367,85.688874,92.489578,62.566479,216.262395,210.821832,216.262395,89.769296,0.0,0.0,161.856761,48.965071,259.786902,70.727324,61.206338,93.849719
231,5,11-Jan-13,19:30,0.3,1998.146,62.792,1998.146,62.792,1935.354,1968.27731,Discharge,-32.923309,-32.92331,65.43323,72.05,optimal,-385.540514,150.950591,93.234188,100.633727,68.075757,235.305333,229.385701,235.305333,97.673912,0.0,0.0,176.109022,53.276679,282.662381,76.955203,66.595849,102.113635
232,5,11-Jan-13,20:00,0.3,1955.402,11.368,1955.402,11.368,1944.034,1976.957289,Discharge,-32.923288,-32.923289,58.001059,64.64,optimal,-385.540514,151.616273,93.645345,101.077516,68.375966,236.343014,230.397278,236.343014,98.104647,0.0,0.0,176.885652,53.511626,283.908904,77.294571,66.889532,102.56395
233,5,11-Jan-13,20:30,0.06,1932.538,0.212,1932.538,0.212,1932.326,1096.942311,Discharge,835.383689,835.383689,53.877216,57.52,optimal,-385.540514,84.126403,51.960425,56.084269,37.939358,131.138216,127.839142,131.138216,54.434731,0.0,0.0,98.14747,29.691672,157.530813,42.88797,37.114589,56.909037
234,5,11-Jan-13,21:00,0.06,1973.416,0.252,1973.416,0.252,1973.164,1137.780217,Discharge,835.383784,835.383783,49.599847,53.39,optimal,-385.540514,87.258332,53.894852,58.172222,39.351797,136.020342,132.598446,136.020342,56.461274,0.0,0.0,101.801388,30.797058,163.395505,44.48464,38.496323,59.027695
235,5,11-Jan-13,21:30,0.06,1850.426,0.104,1850.426,0.104,1850.322,1014.93813,Discharge,835.38387,835.38387,45.78429,49.17,optimal,-385.540514,77.83736,48.076017,51.891574,35.103123,121.334709,118.282263,121.334709,50.365351,0.0,0.0,90.810254,27.47201,145.754273,39.681792,34.340012,52.654685
236,5,11-Jan-13,22:00,0.06,1708.18,0.168,1708.18,0.168,1708.012,872.628052,Discharge,835.383948,835.383948,42.503733,45.4,optimal,-385.540514,66.923354,41.335013,44.61557,30.181121,104.321699,101.697254,104.321699,43.303347,0.0,0.0,78.077247,23.620007,125.317262,34.117789,29.525009,45.271681
237,5,11-Jan-13,22:30,0.03,1560.41,0.348,1560.41,0.348,1560.062,-360.706103,Charge,1920.768104,1920.768103,43.859771,42.58,optimal,-385.540514,-27.663175,-17.086079,-18.442117,-12.475549,-43.122008,-42.037177,-43.122008,-17.899701,-0.0,-0.0,-32.273704,-9.763473,-51.800651,-14.102795,-12.204342,-18.713324
238,5,11-Jan-13,23:00,0.03,1479.18,0.152,1479.18,0.152,1479.028,-441.740208,Charge,1920.768208,1920.768208,45.520449,43.98,optimal,-385.540514,-33.87782,-20.924536,-22.585214,-15.278233,-52.809544,-51.481002,-52.809544,-21.920943,-0.0,-0.0,-39.524124,-11.956878,-63.437879,-17.271046,-14.946097,-22.917349
239,5,11-Jan-13,23:30,0.03,1418.988,0.564,1418.988,0.564,1418.424,-502.344277,Charge,1920.768277,1920.768277,47.408961,45.67,optimal,-385.540514,-38.525651,-23.795255,-25.683768,-17.374313,-60.054692,-58.543882,-60.054692,-24.928363,-0.0,-0.0,-44.946593,-13.597289,-72.141171,-19.640528,-16.996611,-26.06147
240,5,12-Jan-13,0:00,0.03,1231.666,0.114,1231.666,0.114,1231.552,-689.216312,Charge,1920.768312,1920.768312,50.0,47.65,optimal,-385.540514,-52.857191,-32.647088,-35.238127,-23.837557,-82.395033,-80.322202,-82.395033,-34.201712,-0.0,-0.0,-61.666723,-18.655479,-98.977681,-26.946803,-23.319349,-35.756335
