Time,Time Varying Load 611.Single phase time-varying load1.P_measured,Time Varying Load 634.Single phase time-varying load with the Master PulseA.P_measured,Time Varying Load 634.Single phase time-varying load with the Master PulseB.P_measured,Time Varying Load 634.Single phase time-varying load with the Master PulseC.P_measured,Time Varying Load 645.Single phase time-varying load645.P_measured,Time Varying Load 646.Single phase time-varying load646.P_measured,Time Varying Load 652.Single phase time-varying load652.P_measured,Time Varying Load 692.Single phase time-varying loadC.P_measured
338.75,19260.361328125,26978.013671875,13160.5390625,9159.03515625,19832.533203125,31778.474609375,12189.6240234375,13582.9970703125
339.0,19254.673828125,26978.771484375,13160.5947265625,9159.6640625,19838.55078125,31770.826171875,12194.6455078125,13581.1298828125
339.25,19262.46875,26978.78515625,13160.5673828125,9159.3662109375,19833.806640625,31767.6796875,12187.2216796875,13581.3515625
339.5,19262.080078125,26978.80859375,13160.5556640625,9159.86328125,19836.06640625,31779.341796875,12194.205078125,13581.068359375
339.75,19262.505859375,26978.833984375,13160.5400390625,9159.2353515625,19823.751953125,31785.353515625,12194.01953125,13579.2353515625
340.0,19262.291015625,26978.806640625,13160.5419921875,9159.3232421875,19831.26953125,31781.498046875,12195.34765625,13577.46875
340.25,19262.392578125,26978.8203125,13160.572265625,9159.349609375,19837.236328125,31778.001953125,12192.6015625,13580.9033203125
340.5,19262.31640625,26978.771484375,13160.576171875,9159.5205078125,19828.001953125,31778.478515625,12195.85546875,13580.5068359375
340.75,16236.6552734375,28957.287109375,11148.7744140625,9145.4501953125,25811.3671875,28742.474609375,12179.916015625,13566.2392578125
341.0,16258.73828125,28987.474609375,11159.7041015625,9156.078125,25842.275390625,28775.205078125,12193.9267578125,13580.8388671875
341.25,16251.001953125,28987.5234375,11159.6845703125,9155.6591796875,25838.958984375,28769.369140625,12194.7763671875,13580.8505859375
341.5,16251.0322265625,28987.525390625,11159.6806640625,9155.7255859375,25844.212890625,28774.46484375,12194.7001953125,13581.4501953125
341.75,16258.380859375,28987.533203125,11159.7119140625,9155.650390625,25841.802734375,28771.337890625,12193.8408203125,13581.287109375
