Time,Node 680.V1_rms,Node 680.V2_rms,Node 680.V3_rms,Node 684.V1_rms,Node 684.V3_rms,Node 692.V1_rms,Node 692.V2_rms,Node 692.V3_rms,UpperBound,LowerBound
425.5,2421.801513671875,2452.75439453125,2441.182861328125,2421.3486328125,2440.6328125,2421.801513671875,2452.75439453125,2441.182861328125,2522.0,2282.0
425.75,2421.788330078125,2452.755615234375,2441.18408203125,2421.335205078125,2440.63427734375,2421.788330078125,2452.755615234375,2441.18408203125,2522.0,2282.0
426.0,2421.785400390625,2452.756103515625,2441.1826171875,2421.332275390625,2440.632568359375,2421.785400390625,2452.756103515625,2441.1826171875,2522.0,2282.0
426.25,2421.784912109375,2452.75732421875,2441.182373046875,2421.331787109375,2440.63232421875,2421.784912109375,2452.75732421875,2441.182373046875,2522.0,2282.0
426.5,2421.784912109375,2452.756103515625,2441.182373046875,2421.331787109375,2440.63232421875,2421.784912109375,2452.756103515625,2441.182373046875,2522.0,2282.0
426.75,2421.954345703125,2453.22314453125,2441.455322265625,2421.56591796875,2440.869384765625,2421.954345703125,2453.22314453125,2441.455322265625,2522.0,2282.0
427.0,2421.954345703125,2453.22314453125,2441.455322265625,2421.56591796875,2440.869384765625,2421.954345703125,2453.22314453125,2441.455322265625,2522.0,2282.0
427.25,2421.953857421875,2453.22314453125,2441.455322265625,2421.5654296875,2440.869384765625,2421.953857421875,2453.22314453125,2441.455322265625,2522.0,2282.0
427.5,2421.957275390625,2453.224365234375,2441.45556640625,2421.569091796875,2440.86962890625,2421.957275390625,2453.224365234375,2441.45556640625,2522.0,2282.0
427.75,2421.9599609375,2453.22216796875,2441.456787109375,2421.57177734375,2440.870849609375,2421.9599609375,2453.22216796875,2441.456787109375,2522.0,2282.0
428.0,2421.957763671875,2454.548828125,2441.456787109375,2421.5693359375,2440.870849609375,2421.957763671875,2454.548828125,2441.456787109375,2522.0,2282.0
428.25,2421.954833984375,2454.548828125,2441.455322265625,2421.56640625,2440.869384765625,2421.954833984375,2454.548828125,2441.455322265625,2522.0,2282.0
428.5,2421.954345703125,2453.22412109375,2441.455078125,2421.56591796875,2440.869140625,2421.954345703125,2453.22412109375,2441.455078125,2522.0,2282.0
428.75,2422.923095703125,2452.775146484375,2441.85009765625,2422.52783203125,2441.357177734375,2422.923095703125,2452.775146484375,2441.85009765625,2522.0,2282.0
429.0,2422.923095703125,2452.775146484375,2441.849853515625,2422.52783203125,2441.357177734375,2422.923095703125,2452.775146484375,2441.849853515625,2522.0,2282.0
429.25,2422.923095703125,2452.775146484375,2443.16943359375,2422.52783203125,2442.676513671875,2422.923095703125,2452.775146484375,2443.16943359375,2522.0,2282.0
429.5,2422.922607421875,2452.775390625,2441.85400390625,2422.52734375,2441.361572265625,2422.922607421875,2452.775390625,2441.85400390625,2522.0,2282.0
429.75,2422.922607421875,2452.775390625,2441.85400390625,2422.52734375,2441.361572265625,2422.922607421875,2452.775390625,2441.85400390625,2522.0,2282.0
430.0,2422.92578125,2452.775390625,2441.851806640625,2422.530517578125,2441.359130859375,2422.92578125,2452.775390625,2441.851806640625,2522.0,2282.0
430.25,2422.926513671875,2454.1005859375,2441.85009765625,2422.53125,2441.357421875,2422.926513671875,2454.1005859375,2441.85009765625,2522.0,2282.0
430.5,2422.92333984375,2452.775146484375,2441.85009765625,2422.528076171875,2441.357177734375,2422.92333984375,2452.775146484375,2441.85009765625,2522.0,2282.0
430.75,2423.2587890625,2452.892333984375,2441.452880859375,2422.8251953125,2441.055908203125,2423.2587890625,2452.892333984375,2441.452880859375,2522.0,2282.0
431.0,2423.2587890625,2452.892333984375,2441.453125,2422.8251953125,2441.055908203125,2423.2587890625,2452.892333984375,2441.453125,2522.0,2282.0
431.25,2423.2587890625,2452.892333984375,2441.453125,2422.8251953125,2441.055908203125,2423.2587890625,2452.892333984375,2441.453125,2522.0,2282.0
431.5,2423.2587890625,2452.892333984375,2441.453125,2422.8251953125,2441.055908203125,2423.2587890625,2452.892333984375,2441.453125,2522.0,2282.0
431.75,2423.25830078125,2452.892333984375,2441.453125,2422.82470703125,2441.055908203125,2423.25830078125,2452.892333984375,2441.453125,2522.0,2282.0
432.0,2424.5673828125,2452.893310546875,2441.45703125,2424.133544921875,2441.060302734375,2424.5673828125,2452.893310546875,2441.45703125,2522.0,2282.0
432.25,2423.26171875,2452.892333984375,2441.45361328125,2422.827880859375,2441.056396484375,2423.26171875,2452.892333984375,2441.45361328125,2522.0,2282.0
432.5,2423.271484375,2454.216796875,2441.453125,2422.837890625,2441.055908203125,2423.271484375,2454.216796875,2441.453125,2522.0,2282.0
432.75,2423.913818359375,2453.3115234375,2442.147216796875,2423.482666015625,2441.718994140625,2423.913818359375,2453.3115234375,2442.147216796875,2522.0,2282.0
433.0,2423.9140625,2451.98779296875,2442.14697265625,2423.48291015625,2441.718994140625,2423.9140625,2451.98779296875,2442.14697265625,2522.0,2282.0
