SimHour,Node646B_ActivePower_kW,Node646B_RMSVoltage_V
33.6875,114.852984375,2452.51293945312
33.75,114.8478515625,2452.51416015625
33.8125,114.8903046875,2452.50927734375
33.875,114.8835859375,2452.5078125
33.9375,114.8894140625,2452.51123046875
34,114.8911953125,2453.83666992188
34.0625,114.8864765625,2453.83666992188
34.125,113.88503125,2452.59643554688
34.1875,113.8880078125,2452.59594726562
34.25,113.8505703125,2452.599609375
34.3125,113.8541875,2452.59594726562
34.375,113.8885625,2452.59814453125
34.4375,113.886921875,2452.59692382812
34.5,113.88971875,2452.5966796875
34.5625,113.887640625,2452.59619140625
34.625,113.717203125,2452.54248046875
34.6875,113.8886484375,2452.54833984375
34.75,113.891765625,2452.544921875
34.8125,113.862578125,2452.54467773438
34.875,113.8631328125,2452.54443359375
34.9375,113.883765625,2452.54638671875
35,113.8882109375,2452.54663085938
35.0625,113.8900234375,2452.54467773438
35.125,112.8867421875,2452.78735351562
35.1875,112.7199296875,2452.78588867188
35.25,112.885578125,2452.78564453125
35.3125,112.884375,2452.78955078125
35.375,112.8611171875,2452.78735351562
35.4375,112.85184375,2452.78759765625
35.5,112.883546875,2452.78564453125
35.5625,112.88890625,2452.78955078125
35.625,112.885546875,2452.94018554688
35.6875,112.88409375,2452.94018554688
35.75,112.881953125,2454.26635742188
35.8125,112.88553125,2452.94018554688
35.875,112.8880625,2452.94189453125
35.9375,112.85475,2452.943359375
36,112.8517890625,2452.94360351562
36.0625,112.8806796875,2452.94018554688
36.125,56.81546875,2455.25610351562
36.1875,56.80940234375,2455.255859375
36.25,56.81582421875,2456.58276367188
36.3125,56.74605859375,2455.255859375
36.375,56.81504296875,2455.25659179688
36.4375,56.81703125,2455.25561523438
36.5,56.82136328125,2455.25512695312
36.5625,56.79690234375,2455.255859375
36.625,50.799390625,2455.97973632812
36.6875,50.807421875,2455.98266601562
36.75,50.80955859375,2455.97973632812
36.8125,50.74351953125,2455.97900390625
36.875,50.7489140625,2455.97973632812
36.9375,50.80455078125,2455.9814453125
37,50.80717578125,2455.97998046875
37.0625,50.86497265625,2455.81518554688
37.125,51.80782421875,2455.79052734375
37.1875,51.81087890625,2455.79028320312
37.25,51.80616015625,2455.79052734375
37.3125,51.80684765625,2457.11767578125
37.375,51.74953515625,2455.79150390625
37.4375,51.74677734375,2455.7919921875
37.5,51.8098125,2455.79052734375
37.5625,51.80994140625,2455.79223632812
37.625,50.8141484375,2456.33740234375
37.6875,50.811703125,2456.33959960938
37.75,50.80697265625,2456.33959960938
37.8125,50.80375390625,2456.34155273438
37.875,50.80829296875,2456.33959960938
37.9375,50.74879296875,2456.33959960938
38,50.8068984375,2456.33959960938
38.0625,50.81545703125,2456.47827148438
38.125,52.8064453125,2456.63208007812
38.1875,52.80091015625,2456.62841796875
38.25,52.8048515625,2456.6298828125
38.3125,52.81409375,2456.6279296875
38.375,52.810390625,2456.62963867188
38.4375,52.809140625,2457.95727539062
38.5,52.74774609375,2456.6298828125
38.5625,52.8236875,2456.74145507812
38.625,54.811875,2456.86694335938
38.6875,54.8130859375,2456.87036132812
38.75,54.80476953125,2456.87084960938
38.8125,54.79959375,2456.86840820312
38.875,54.81094921875,2456.86840820312
38.9375,54.81521484375,2456.86840820312
