Time,Time Varying Load 611.Single phase time-varying load1.P_measured,Time Varying Load 634.Single phase time-varying load with the Master PulseA.P_measured,Time Varying Load 634.Single phase time-varying load with the Master PulseB.P_measured,Time Varying Load 634.Single phase time-varying load with the Master PulseC.P_measured,Time Varying Load 645.Single phase time-varying load645.P_measured,Time Varying Load 646.Single phase time-varying load646.P_measured,Time Varying Load 652.Single phase time-varying load652.P_measured,Time Varying Load 692.Single phase time-varying loadC.P_measured
111.5,108034.9140625,127027.203125,76051.203125,86031.9296875,117036.5078125,171061.0625,82015.71875,106025.90625
111.75,108034.9296875,127027.21875,76051.1953125,86031.9296875,117036.5078125,171060.625,82015.6171875,106025.875
112.0,108035.2734375,127027.21875,76051.203125,86031.859375,117036.890625,171061.75,82016.0,105996.6484375
112.25,108012.2578125,127027.21875,76051.21875,86031.90625,117036.1796875,171060.015625,82016.2109375,106026.5234375
112.5,107999.15625,127027.2109375,76051.2265625,86031.8984375,117001.0390625,171060.984375,82016.0234375,106026.4296875
112.75,108034.2890625,127027.21875,76051.234375,86031.890625,117000.46875,171061.578125,82016.140625,106026.2734375
113.0,108034.8046875,127027.2109375,76051.234375,86031.8828125,117035.8828125,171061.28125,82016.0859375,106026.4453125
113.25,108034.8515625,127027.2109375,76051.25,86031.875,117036.3515625,171037.390625,81972.71875,106026.6953125
113.5,113036.515625,124006.4296875,73050.3828125,88027.5,115034.921875,169992.796875,79977.5234375,112029.8515625
113.75,113036.546875,124006.453125,73050.3359375,88027.5625,115035.171875,170061.265625,80015.25,112027.3359375
114.0,113013.359375,124006.4453125,73050.359375,88027.53125,115036.6640625,170060.359375,80015.640625,112028.2109375
114.25,113036.7421875,124006.453125,73050.3515625,88027.546875,115036.140625,170060.546875,80015.2734375,112027.8671875
114.5,113035.9453125,124006.453125,73050.359375,88027.53125,115036.1640625,170059.84375,80015.8125,112027.765625
114.75,113035.8828125,124006.453125,73050.3671875,88027.515625,115010.5078125,170061.40625,80015.75,112027.7265625
115.0,113035.8671875,124006.4453125,73050.375,88027.515625,115011.484375,170060.8125,80015.7421875,112027.7265625
115.25,113036.4765625,124006.4453125,73050.390625,88027.5078125,115036.2421875,170060.53125,80015.640625,112027.890625
115.5,113036.421875,123051.9140625,74028.71875,88041.4375,111034.390625,172062.6875,82019.28125,109028.5625
115.75,113036.6171875,123051.9296875,74028.6640625,88041.5,111035.1953125,172061.3125,82015.8515625,108998.78125
116.0,113036.34375,123051.9296875,74028.6640625,88041.5,111033.921875,172062.71875,82015.5859375,108998.7578125
116.25,113036.8359375,123051.9296875,74028.6796875,88041.421875,111034.8984375,172061.25,82015.921875,109027.3359375
116.5,113036.703125,123051.9296875,74028.6796875,88041.484375,111033.5859375,172061.828125,82015.984375,109027.28125
116.75,113012.8046875,123051.9296875,74028.6875,88041.4765625,111034.9921875,172061.90625,82016.1953125,109027.2734375
117.0,113035.9140625,123051.921875,74028.6953125,88041.4609375,111034.9375,172061.4375,82016.15625,109027.0078125
117.25,113036.46875,123051.921875,74028.7109375,88041.4453125,111034.3828125,171993.71875,82016.0390625,109027.1796875
117.5,114036.8125,123042.3671875,72044.125,87047.4375,111034.7734375,168993.40625,84016.4296875,108026.8984375
117.75,113841.5625,123041.8984375,71931.453125,86900.5390625,110861.328125,168695.859375,84017.765625,107950.8828125
118.0,113841.6875,123041.90625,71931.421875,86900.5703125,110862.40625,168696.515625,84012.5,107949.0390625
118.25,114036.6484375,123042.375,72044.078125,87047.4921875,111033.8828125,169060.171875,84015.5859375,107998.25
118.5,114037.234375,123042.375,72044.09375,87047.484375,111033.6640625,169060.25,84016.3828125,107996.5546875
118.75,114012.6171875,123042.3671875,72044.1015625,87047.46875,111034.921875,169059.5,84016.546875,108026.8359375
119.0,113999.1171875,123042.3671875,72044.109375,87047.4609375,111000.96875,169060.75,84016.40625,108026.921875
119.25,114036.2421875,123042.3671875,72044.109375,87047.453125,111034.75,169060.640625,84016.5625,108026.7578125
119.5,114036.71875,122051.8203125,72990.046875,87041.0703125,110034.5078125,170061.625,84016.4609375,107026.6875
119.75,114036.7578125,122051.828125,72990.0546875,87041.125,110035.484375,169993.046875,83972.09375,107026.9609375
120.0,113841.546875,122051.3671875,72875.8984375,86894.234375,109860.53125,169694.4375,84017.75,106951.359375
120.25,113841.6796875,122051.3671875,72875.8671875,86894.265625,109861.8984375,169694.109375,84012.515625,106949.546875
120.5,114036.65625,122051.8359375,72990.0078125,87041.1796875,110033.796875,170059.703125,84015.578125,106998.2890625
120.75,114036.7578125,122051.8359375,72990.015625,87041.171875,110035.2578125,170060.421875,84016.1328125,107026.4296875
121.0,114037.015625,122051.8359375,72990.0234375,87041.15625,110035.3203125,170061.78125,84016.359375,107026.78125
121.25,113999.125,122051.8359375,72990.03125,87041.1484375,109999.7265625,170059.65625,84016.40625,107026.640625
121.5,114036.2109375,123033.625,74028.53125,87041.359375,113035.0703125,169060.390625,83016.3984375,110027.265625
121.75,114036.734375,123033.6171875,74028.5390625,87041.359375,113034.828125,169060.53125,83016.28125,110027.4296875
122.0,114036.796875,123033.6171875,74028.546875,87041.34375,113035.1875,169059.375,83016.2265625,110027.3828125
122.25,114036.75,123033.6171875,74028.5546875,87041.3359375,113035.0859375,169061.515625,83019.5625,110028.859375
122.5,114036.9296875,123033.625,74028.4921875,87041.3984375,113035.1875,169060.796875,83016.2265625,109998.9375
122.75,114036.671875,123033.625,74028.4921875,87041.3984375,113034.9375,169060.390625,83015.7734375,109998.7578125
123.0,114037.1171875,123033.625,74028.5078125,87041.390625,113034.28125,169060.53125,83015.8515625,110027.3515625
123.25,114012.6171875,123033.625,74028.515625,87041.375,113035.0625,169060.78125,83016.34375,110027.328125
123.5,112012.671875,126014.765625,73039.5546875,87041.6015625,118037.046875,170060.921875,78015.40625,107026.796875
123.75,112036.1484375,126014.734375,73039.5703125,87041.578125,118036.0078125,170061.328125,78015.265625,107026.6875
124.0,112036.0859375,126014.7421875,73039.5703125,87041.5234375,118036.5546875,170060.65625,78015.3046875,107026.6875
124.25,112036.1484375,126014.734375,73039.578125,87041.5703125,118036.59375,170060.65625,78015.25,107026.640625
124.5,112036.1171875,126014.7421875,73039.5859375,87041.5625,118036.2265625,170060.703125,78018.4375,107028.0859375
124.75,111844.375,126014.265625,72925.3125,86894.71875,117853.25,169694.125,78014.3984375,106949.5703125
125.0,112036.2265625,126014.75,73039.53125,87041.6171875,118037.25,170060.125,78015.296875,106996.4375
125.25,112036.0859375,126014.7421875,73039.5390625,87041.6171875,118037.515625,170061.125,78014.984375,107026.4609375
125.5,113036.6796875,126015.0546875,73039.7265625,89028.578125,115036.3359375,171061.359375,77014.9375,107026.7734375
125.75,112999.1484375,126015.0546875,73039.7421875,89028.5625,115010.5390625,171061.25,77015.0546875,107026.640625
126.0,113036.0234375,126015.0546875,73039.75,89028.5546875,115035.1640625,171061.734375,77015.1875,107026.5859375
126.25,113036.4609375,126015.046875,73039.75,89028.5546875,115036.140625,171061.65625,77015.0703125,107026.671875
126.5,113036.46875,126015.046875,73039.7578125,89028.5390625,115037.0390625,170992.75,77015.0859375,107026.671875
126.75,113036.4296875,126015.046875,73039.765625,89028.53125,115036.6953125,171060.546875,77017.2578125,107027.7265625
127.0,112842.828125,126014.5703125,72925.5,88878.3359375,114855.53125,170692.03125,77013.234375,106949.25
127.25,113036.2890625,126015.0546875,73039.7109375,89028.59375,115036.1953125,171061.640625,77014.2890625,106995.7265625
127.5,112036.578125,127033.875,73039.6328125,87054.296875,117037.3828125,170060.46875,78015.265625,107996.5859375
127.75,112012.7265625,127033.8671875,73039.640625,87054.28125,116999.84375,170060.21875,78015.3828125,108027.0234375
128.0,111999.140625,127033.8671875,73039.6484375,87054.2421875,117000.1875,170060.796875,78015.234375,108026.9296875
128.25,112035.5546875,127033.8671875,73039.65625,87054.265625,117036.796875,170060.015625,78015.359375,108026.7421875
128.5,112036.09375,127033.859375,73039.6640625,87054.203125,117037.28125,170059.296875,78015.3046875,108026.9453125
128.75,112036.1484375,127033.859375,73039.671875,87054.25,117036.0703125,170060.90625,78015.265625,108026.921875
129.0,112036.1015625,127033.859375,73039.6796875,87054.2421875,117035.8046875,170061.125,78018.4453125,108028.34375
129.25,111844.390625,127033.3828125,72925.4140625,86907.3828125,116852.9296875,169693.25,78013.828125,107949.1484375
129.5,112036.0078125,126053.296875,75023.140625,85053.2109375,116035.5703125,172061.1875,78014.8203125,107998.765625
129.75,112036.203125,126053.3046875,75023.140625,85053.203125,116034.859375,172061.78125,78015.296875,107996.3984375
130.0,112036.3671875,126053.3046875,75023.1484375,85053.203125,116036.484375,172060.5625,78015.2109375,108027.03125
130.25,111999.140625,126053.3046875,75023.1640625,85053.1796875,116024.21875,172060.5,78015.234375,108026.8984375
130.5,112036.0859375,126053.3046875,75023.171875,85053.1796875,116036.234375,172061.890625,78015.296875,108026.9375
130.75,112036.078125,126053.3046875,75023.171875,85053.171875,116035.9296875,172061.59375,78015.296875,108026.9375
131.0,112036.1328125,126053.296875,75023.1796875,85053.1640625,116036.3671875,172061.46875,77974.0234375,108027.21875
131.25,111844.40625,126052.8203125,74905.8515625,84909.625,115854.2578125,171690.09375,78011.640625,107949.03125
131.5,110035.640625,128948.1640625,76029.53125,84046.5546875,115035.8046875,176063.15625,77015.2421875,105999.2890625
131.75,110035.375,128948.171875,76029.53125,84046.546875,115035.765625,176064.078125,77014.609375,105998.78125
132.0,110035.796875,128948.171875,76029.5390625,84046.546875,115036.5859375,176062.46875,77014.7265625,106026.359375
132.25,110012.4921875,128948.171875,76029.5546875,84046.53125,115036.125,176062.546875,77015.1875,106026.5234375
132.5,109999.1171875,128948.1640625,76029.5625,84046.515625,114999.1640625,176062.421875,77015.0234375,106026.3984375
132.75,110034.9375,128948.171875,76029.5625,84046.515625,115010.8359375,176061.703125,77015.1640625,106026.2578125
133.0,110035.453125,128948.1640625,76029.578125,84046.453125,115034.859375,176062.703125,77015.1015625,106026.4296875
133.25,110035.4921875,128948.1640625,76029.578125,84046.5,115036.25,175992.84375,76974.3515625,106026.7109375
133.5,111844.34375,125080.9609375,78894.8984375,85882.34375,110861.7109375,176681.59375,76013.59375,108948.8359375
133.75,111844.203125,125080.953125,78894.875,85882.375,110860.6171875,176680.09375,76013.1640625,108948.4140625
134.0,112036.0,125081.4296875,79018.4375,86027.578125,111035.53125,177064.03125,76014.3125,108995.8359375
134.25,112036.53125,125081.4296875,79018.4453125,86027.5,111034.921875,177063.21875,76014.8125,109027.3671875
134.5,112036.6796875,125081.4296875,79018.4609375,86027.5546875,110998.1640625,177062.984375,76014.8359375,109027.4609375
134.75,112012.7109375,125081.421875,79018.4609375,86027.5546875,111033.796875,177064.0625,76015.0078125,109027.2890625
135.0,111999.109375,125081.421875,79018.46875,86027.5390625,111010.6328125,177063.421875,76014.8359375,109027.1171875
135.25,112036.1484375,125081.421875,79018.484375,86027.5234375,111034.0625,176993.703125,75974.6640625,109027.4609375
135.5,115037.109375,122070.8046875,78041.859375,88027.6953125,108032.921875,176992.59375,77017.2578125,110028.5078125
135.75,115037.3203125,122070.796875,78041.859375,88027.6875,108033.921875,177063.40625,77013.046875,110027.1875
136.0,114839.9921875,122070.3359375,77919.765625,87879.171875,107864.6796875,176682.15625,77013.34375,109947.96875
136.25,115037.0546875,122070.8046875,78041.8046875,88027.6796875,108033.8671875,177063.078125,77014.8046875,110027.25
136.5,115037.046875,122070.8046875,78041.8125,88027.7421875,108032.7890625,177063.015625,77014.796875,110027.234375
136.75,115037.515625,122070.8046875,78041.8203125,88027.734375,108033.40625,177063.15625,77014.984375,110027.609375
137.0,115037.6640625,122070.8046875,78041.828125,88027.7265625,108033.765625,177064.078125,77015.0234375,110027.71875
137.25,115036.640625,122070.796875,78041.84375,88027.7109375,108033.796875,177062.5625,77015.203125,110027.3359375
137.5,48015.9375,59297.046875,36107.0546875,39157.84375,45014.03125,84029.5859375,36004.7421875,42008.8359375
137.75,48015.48046875,59297.2265625,36107.1171875,39157.85546875,45014.0703125,83996.0859375,36007.08984375,42010.328125
138.0,47933.77734375,59297.0,36050.64453125,39091.765625,44943.65234375,83837.234375,36006.84375,41982.44140625
138.25,47933.80859375,59297.00390625,36050.62890625,39091.78515625,44943.84375,83848.6484375,36006.8359375,41982.45703125
138.5,48015.48828125,59297.23046875,36107.09375,39157.87890625,45014.0859375,84030.1875,35988.32421875,42010.578125
138.75,48015.4921875,59297.23046875,36107.09765625,39157.84765625,45014.06640625,84030.3046875,36006.86328125,42010.21875
139.0,48015.50390625,59297.23046875,36107.1015625,39157.87109375,44999.6015625,84029.8046875,36007.09765625,42010.34375
139.25,48015.56640625,59297.23046875,36107.1015625,39157.87109375,45000.0234375,84030.1953125,36007.078125,42010.3671875
139.5,54017.328125,56033.23046875,37014.37109375,37023.3046875,39012.1484375,81028.3984375,38007.50390625,46011.2890625
139.75,54017.34375,56033.234375,37014.37109375,37023.3046875,39011.875,81029.203125,38007.5,46011.2890625
140.0,54017.41796875,56033.234375,37014.37890625,37023.30078125,39012.109375,80996.375,38007.484375,46011.30859375
140.25,54017.40625,56033.234375,37014.37890625,37023.30078125,39012.44140625,80996.1015625,38007.48828125,46011.30859375
140.5,53925.4375,56033.0234375,36956.46875,36960.83203125,38951.24609375,80854.078125,38007.2109375,45980.7578125
140.75,54017.3984375,56033.234375,37014.3515625,37023.296875,39012.05859375,81029.3203125,38006.9140625,45999.25390625
141.0,54017.42578125,56033.234375,37014.35546875,37023.296875,39012.30078125,81028.9375,38007.24609375,46011.19140625
141.25,54017.421875,56033.234375,37014.359375,37023.3203125,39012.3828125,81028.953125,38007.41015625,46011.2578125
141.5,49015.92578125,59007.22265625,39012.234375,35003.63671875,44009.3359375,82029.3203125,40007.89453125,40009.875
141.75,48999.59375,59007.21484375,39012.23828125,35003.62890625,44013.5625,82028.921875,40007.90234375,40009.8203125
142.0,49015.75,59007.21484375,39012.23828125,35003.625,44013.9765625,82028.96875,40007.89453125,40009.8203125
142.25,49015.80859375,59007.2109375,39012.24609375,35003.625,44013.50390625,82029.3125,40007.87890625,40009.8359375
142.5,49015.796875,59007.2109375,39012.25,35003.62109375,44014.0703125,82008.234375,40007.87890625,40009.83203125
142.75,49015.8515625,59007.21484375,39012.21875,35003.64453125,44013.52734375,82029.671875,40007.9921875,40009.9375
143.0,49015.84765625,59007.21484375,39012.22265625,35003.640625,44013.609375,82029.171875,40008.51171875,39999.73828125
143.25,49015.8125,59007.21484375,39012.22265625,35003.640625,44013.71875,82029.53125,40006.9140625,39999.296875
143.5,55017.7109375,54039.0859375,40015.20703125,34018.41015625,40012.59375,82028.796875,39007.5859375,43010.53515625
143.75,55017.83984375,54039.1015625,40015.21484375,34018.40625,40003.5703125,82029.6328125,39007.671875,43010.61328125
144.0,55006.3046875,54039.09765625,40015.21484375,34018.40625,40012.37890625,82029.265625,39007.6484375,43010.625
144.25,54999.5625,54039.1015625,40015.21875,34018.40234375,40012.6171875,82029.3203125,39007.7109375,43010.55078125
144.5,55017.74609375,54039.09765625,40015.22265625,34018.3984375,40012.38671875,82028.921875,39007.6796875,43010.5703125
144.75,55017.7265625,54039.09765625,40015.23046875,34018.39453125,40012.67578125,81996.7109375,39007.6875,43010.5703125
145.0,55017.87890625,54039.1015625,40015.1953125,34018.41796875,40012.55859375,82029.0859375,38987.46484375,43010.96484375
145.25,55017.75,54039.1015625,40015.19921875,34018.41796875,40012.44921875,82029.25,38987.3671875,43010.8359375
145.5,50016.18359375,56011.31640625,39021.26171875,38006.625,40012.67578125,83030.1640625,42008.9453125,35999.75
145.75,50016.1328125,56011.3125,39021.26953125,38006.62109375,39999.7421875,83029.3828125,42008.23046875,36008.84375
146.0,50016.21875,56011.30859375,39021.2734375,38006.6171875,40012.4765625,83029.4140625,42008.25390625,36008.890625
146.25,50005.71875,56011.30859375,39021.27734375,38006.6171875,40012.4375,83030.1328125,42008.23046875,36008.890625
146.5,49999.58984375,56011.30859375,39021.27734375,38006.5859375,40012.40625,83029.3984375,42008.3046875,36008.8359375
146.75,50016.1171875,56011.30859375,39021.28515625,38006.60546875,40012.98046875,82996.8359375,42008.27734375,36008.8515625
147.0,50016.12890625,56011.30859375,39021.2890625,38006.60546875,40012.69921875,82997.0859375,42008.265625,36008.8515625
147.25,50016.13671875,56011.3125,39021.2578125,38006.6328125,40012.16796875,83029.65625,42008.2734375,36008.8671875
147.5,54017.3828125,52034.05078125,46993.109375,35024.5625,39012.23828125,87030.7265625,34988.5703125,38999.73046875
147.75,54017.42578125,52034.0625,46993.10546875,35024.53125,39012.234375,87030.375,35006.66796875,39009.5
148.0,54017.44140625,52034.0625,46993.10546875,35024.55859375,38999.890625,87030.8984375,35006.74609375,39009.58203125
148.25,54017.4453125,52034.0625,46993.109375,35024.5546875,38999.76171875,87031.3125,35006.8984375,39009.60546875
148.5,54017.41796875,52034.05859375,46993.1328125,35024.5390625,39012.1171875,87018.3984375,35006.890625,39009.5859375
148.75,53999.546875,52034.0625,46993.125,35024.54296875,39012.171875,87030.5390625,35006.91796875,39009.56640625
149.0,54017.41015625,52034.05859375,46993.12890625,35024.5390625,39011.66796875,86995.5859375,35006.89453125,39009.58203125
149.25,54017.421875,52034.05859375,46993.12890625,35024.5390625,39012.50390625,86996.1171875,35006.890625,39009.58203125
149.5,48932.359375,61942.1875,51923.37109375,29975.337890625,35954.99609375,96824.890625,29005.494140625,31986.595703125
149.75,49015.8125,61942.40625,52004.68359375,30025.99609375,36011.30078125,97034.8828125,29005.177734375,31999.4453125
150.0,49015.82421875,61942.40625,52004.6875,30025.994140625,36011.04296875,97034.5625,29005.814453125,32007.8515625
150.25,49015.83203125,61942.40625,52004.6953125,30026.009765625,36011.05078125,97035.046875,29005.697265625,32007.857421875
150.5,49015.88671875,61942.40234375,52004.69921875,30026.0078125,36003.0625,97034.734375,29005.703125,32007.89453125
150.75,49005.56640625,61942.40234375,52004.703125,30026.00390625,36011.0859375,97034.5,29005.69140625,32007.890625
151.0,49015.73828125,61942.40234375,52004.7109375,30026.0,36011.5,97034.9140625,29005.728515625,32007.857421875
151.25,49015.796875,61942.40234375,52004.71484375,30025.998046875,36011.62890625,96995.953125,29005.716796875,32007.8671875
151.5,50929.51953125,61025.28515625,53932.20703125,28966.955078125,36953.546875,96812.125,28005.322265625,32986.1640625
151.75,51016.48828125,61025.51953125,54016.65234375,29015.947265625,37011.58984375,97034.4296875,28005.814453125,33008.26171875
152.0,51016.48828125,61025.51953125,54016.66015625,29015.943359375,37011.3671875,97034.3046875,28005.63671875,32998.83203125
152.25,51016.484375,61025.51953125,54016.66015625,29015.921875,37011.76953125,97034.8359375,28005.3671875,32998.78125
152.5,51016.48046875,61025.51953125,54016.6640625,29015.939453125,37011.61328125,97034.359375,28005.501953125,33008.1015625
152.75,51016.53515625,61025.515625,54016.67578125,29015.935546875,37012.06640625,97034.3671875,28005.501953125,33008.140625
153.0,51005.83203125,61025.515625,54016.67578125,29015.93359375,37011.703125,97034.6015625,28005.494140625,33008.1484375
153.25,50999.5703125,61025.515625,54016.68359375,29015.931640625,37011.484375,97034.953125,28005.53515625,33008.09765625
153.5,53017.0859375,62016.28125,55020.76953125,20022.994140625,38011.70703125,99995.7265625,25004.927734375,33008.09765625
153.75,52926.82421875,62016.04296875,54934.71875,19989.201171875,37952.46484375,99806.2109375,25004.75,32986.1796875
154.0,53017.140625,62016.28515625,55020.7265625,20023.009765625,38011.66015625,100035.8671875,24991.921875,33008.375
154.25,53017.07421875,62016.28125,55020.73828125,20023.005859375,38011.5234375,100036.671875,25004.712890625,32998.73828125
154.5,53017.12890625,62016.28125,55020.7421875,20022.990234375,38011.93359375,100035.5546875,25004.91796875,32998.828125
154.75,53017.1171875,62016.28125,55020.74609375,20023.00390625,38011.6640625,100035.0546875,25004.923828125,33008.125
155.0,53017.1171875,62016.28125,55020.75390625,20023.0,38003.5390625,100035.7890625,25004.92578125,33008.125
155.25,53006.01953125,62016.27734375,55020.7578125,20023.0,38011.8125,100035.6484375,25004.912109375,33008.140625
155.5,55017.75,65007.359375,53004.65625,16012.3857421875,44013.4765625,95033.953125,24004.73828125,32007.869140625
155.75,55017.74609375,65007.35546875,53004.65625,16012.384765625,44013.7890625,94996.1328125,24004.728515625,32007.865234375
156.0,55017.76171875,65007.36328125,53004.6171875,16012.396484375,44013.58984375,95033.984375,24004.7265625,32007.8828125
156.25,55017.7890625,65007.359375,53004.62109375,16012.3955078125,44013.94140625,95034.7421875,24004.990234375,32008.080078125
156.5,55017.796875,65007.359375,53004.625,16012.39453125,44013.59375,95034.34375,24004.259765625,32007.794921875
156.75,55017.71484375,65007.359375,53004.62890625,16012.3818359375,44013.41015625,95033.9609375,24004.60546875,31998.732421875
157.0,55017.7578125,65007.359375,53004.63671875,16012.3916015625,43999.91015625,95034.421875,24004.708984375,32007.87109375
157.25,55017.7578125,65007.359375,53004.640625,16012.3896484375,44004.06640625,95033.5546875,24004.7265625,32007.87890625
157.5,52005.921875,61040.0390625,63975.79296875,11009.408203125,42013.06640625,97034.5,27005.30859375,35008.6328125
157.75,52016.70703125,61040.0234375,63975.81640625,11009.40625,42013.1796875,97034.84375,27005.328125,35008.58984375
158.0,52016.77734375,61040.0234375,63975.81640625,11009.40625,42013.0078125,96996.4140625,27005.31640625,35008.60546875
158.25,51928.1796875,61039.79296875,63875.765625,10990.8232421875,41947.4453125,96811.1015625,27005.1328125,34985.328125
158.5,52016.78125,61040.02734375,63975.76953125,11009.4140625,42012.90234375,97034.4375,26991.333984375,35008.84765625
158.75,52016.82421875,61040.02734375,63975.77734375,11009.4052734375,42013.11328125,97033.984375,27004.87109375,35008.53125
159.0,52016.75,61040.02734375,63975.78125,11009.4033203125,42013.28125,97034.4609375,27005.21484375,34998.69140625
159.25,52016.79296875,61040.0234375,63975.79296875,11009.4091796875,42004.0859375,97034.5703125,27005.314453125,35008.61328125
159.5,44014.22265625,58033.96484375,70994.8984375,11998.517578125,49014.9296875,99035.53125,23004.544921875,28006.900390625
159.75,44014.265625,58033.95703125,70994.921875,11998.515625,49015.578125,99035.484375,23004.51953125,28006.908203125
160.0,43999.63671875,58033.95703125,70994.9296875,11998.5146484375,49015.140625,98996.0703125,23004.546875,28006.87109375
160.25,44014.23046875,58033.953125,70994.9375,11998.5126953125,49015.421875,99020.984375,23004.53515625,28006.89453125
160.5,44014.2109375,58033.9609375,70994.875,11998.5224609375,49015.16796875,99035.0390625,22992.169921875,28006.916015625
160.75,44014.20703125,58033.9609375,70994.8828125,11998.521484375,49015.4453125,99035.6171875,22992.470703125,28007.03125
161.0,44014.23828125,58033.95703125,70994.890625,11998.5205078125,49015.375,99035.5390625,23004.158203125,28006.830078125
161.25,44014.21484375,58033.95703125,70994.90625,11998.517578125,49015.42578125,99034.625,23004.521484375,28006.884765625
161.5,36011.6015625,56028.6015625,75012.125,17001.712890625,51999.47265625,99035.828125,26005.1171875,25006.150390625
161.75,36011.62890625,56028.59765625,75012.140625,17001.708984375,52004.27734375,99035.3125,26005.12109375,25006.15625
162.0,36004.0859375,56028.59765625,75012.1484375,17001.708984375,52015.83203125,99035.046875,26005.111328125,25006.166015625
162.25,35999.70703125,56028.59765625,75012.15625,17001.705078125,52016.1875,98995.3828125,26005.14453125,25006.134765625
162.5,36011.6015625,56028.59375,75012.171875,17001.69140625,52016.0703125,99021.0234375,26005.123046875,25006.140625
162.75,35950.23828125,56028.38671875,74894.8515625,16973.005859375,51934.93359375,98807.9375,26004.943359375,24989.505859375
163.0,36011.640625,56028.6015625,75012.109375,17001.716796875,52015.796875,99035.0390625,26005.375,25006.25
163.25,36011.6015625,56028.6015625,75012.125,17001.712890625,52015.8125,99035.171875,26004.89453125,24999.609375
163.5,38012.22265625,54026.5546875,66075.4453125,20004.66796875,48014.8671875,91033.1640625,36006.796875,26999.513671875
163.75,38012.27734375,54026.55859375,66075.4453125,20004.6796875,47999.9140625,91032.53125,36007.10546875,26999.060546875
164.0,38012.32421875,54026.55859375,66075.453125,20004.673828125,48004.1171875,91032.5703125,36007.06640625,27006.662109375
164.25,38012.2265625,54026.5546875,66075.4609375,20004.673828125,48015.453125,91032.015625,36007.1015625,27006.6328125
164.5,38012.21875,54026.5546875,66075.4609375,20004.673828125,48014.7890625,90996.140625,36007.109375,27006.6328125
164.75,38012.2578125,54026.5546875,66075.46875,20004.671875,48014.890625,90996.671875,36007.0859375,27006.640625
165.0,37947.5,54026.3515625,65972.1328125,19970.90625,47939.4921875,90823.0859375,36006.83203125,26988.642578125
165.25,38012.30859375,54026.5625,66075.4296875,20004.68359375,48014.64453125,91032.734375,35988.6015625,27006.904296875
165.5,-15004.65625,1004.2431030273438,25086.107421875,-24087.62109375,8002.52490234375,5001.802734375,6001.40478515625,-26007.02734375
165.75,-15004.8427734375,1004.2416381835938,25086.087890625,-24087.607421875,8002.5517578125,5001.771484375,6001.18603515625,-26006.353515625
166.0,-15004.83984375,1004.2416381835938,25086.09375,-24087.62109375,8000.76025390625,5001.81591796875,6001.1826171875,-26006.345703125
166.25,-15004.8388671875,1004.2416381835938,25086.095703125,-24087.625,8002.47021484375,5001.796875,6001.185546875,-26006.345703125
166.5,-15001.66015625,1004.2416381835938,25086.095703125,-24087.61328125,8002.5,5001.78857421875,6001.185546875,-26006.341796875
166.75,-14999.9111328125,1004.2416381835938,25086.099609375,-24087.5703125,8002.45654296875,5001.80517578125,6001.189453125,-26006.3515625
167.0,-15004.828125,1004.2415771484375,25086.1015625,-24087.6171875,8002.50146484375,5001.8095703125,6001.177734375,-25999.552734375
167.25,-15004.84765625,1004.24169921875,25086.08203125,-24087.65234375,8002.45703125,5001.77685546875,6001.185546875,-26006.361328125
167.5,-19006.1328125,12985.962890625,24013.330078125,-26016.36328125,14004.3896484375,3001.072265625,1999.314208984375,-26006.353515625
167.75,-19006.13671875,12985.966796875,24013.33203125,-26016.328125,14004.5029296875,3001.081787109375,2000.3935546875,-26006.3515625
168.0,-19006.134765625,12985.966796875,24013.3359375,-26016.330078125,13999.8388671875,3001.0634765625,2000.3970947265625,-26006.357421875
168.25,-19006.130859375,12985.966796875,24013.337890625,-26016.314453125,14001.2412109375,3001.07470703125,2000.3936767578125,-26006.34765625
168.5,-19006.130859375,12985.9658203125,24013.33984375,-26016.341796875,14004.314453125,3001.061767578125,2000.3951416015625,-26006.34375
168.75,-19002.099609375,12985.9658203125,24013.341796875,-26016.34375,14004.3798828125,3001.058349609375,2000.3953857421875,-26006.341796875
169.0,-18999.88671875,12985.9658203125,24013.345703125,-26016.349609375,14004.3466796875,3001.06640625,2000.396728515625,-26006.353515625
169.25,-19006.123046875,12985.9658203125,24013.349609375,-26016.33203125,14004.4013671875,2999.868408203125,2000.393310546875,-25999.0390625
169.5,-14979.4482421875,0.0,31945.28515625,-20966.52734375,5992.44921875,4990.27880859375,9001.744140625,-23990.708984375
169.75,-15004.84765625,0.0,31995.306640625,-21002.02734375,6001.8203125,5001.794921875,8996.9228515625,-24005.873046875
170.0,-15004.845703125,0.0,31995.310546875,-21001.970703125,6001.8681640625,5001.80029296875,9001.7783203125,-24005.865234375
170.25,-15004.8427734375,0.0,31995.31640625,-21001.958984375,6000.46142578125,5001.80029296875,9001.779296875,-24005.861328125
170.5,-15004.841796875,0.0,31995.3203125,-21001.9765625,6000.5791015625,5001.7724609375,9001.78515625,-24005.86328125
170.75,-15004.83984375,0.0,31995.32421875,-21001.96875,6001.8720703125,5001.767578125,9001.7783203125,-24005.853515625
171.0,-15004.8388671875,0.0,31995.328125,-21002.00390625,6001.8994140625,5001.78857421875,9001.779296875,-24005.85546875
171.25,-14999.9072265625,0.0,31995.330078125,-21001.955078125,6001.8564453125,5001.7841796875,9001.771484375,-23999.11328125
