Time,Node 646.V2_rms,Node 646.V3_rms,Node 652.V1_rms,Node 671.V1_rms,Node 671.V2_rms,Node 671.V3_rms,Node 675.V1_rms,Node 675.V2_rms,Node 675.V3_rms,UpperBound,LowerBound
32.25,2454.595703125,2461.89013671875,2368.83349609375,2371.683349609375,2449.09375,2428.7099609375,2368.784912109375,2449.590576171875,2426.156005859375,2522.0,2282.0
32.5,2454.595703125,2461.8994140625,2368.82373046875,2371.6826171875,2449.09375,2427.3984375,2368.7841796875,2449.590576171875,2426.156005859375,2522.0,2282.0
32.75,2454.595703125,2461.884521484375,2368.81298828125,2371.6787109375,2449.093505859375,2427.3994140625,2368.7802734375,2449.59033203125,2426.1572265625,2522.0,2282.0
33.0,2454.593505859375,2461.8798828125,2368.83251953125,2371.6806640625,2449.09375,2427.3984375,2368.7822265625,2449.590576171875,2426.156005859375,2522.0,2282.0
33.25,2454.595703125,2461.888671875,2368.83544921875,2371.686767578125,2450.419189453125,2427.3984375,2368.78857421875,2449.592529296875,2426.156005859375,2522.0,2282.0
33.5,2454.595703125,2461.888916015625,2368.80908203125,2371.684814453125,2450.419189453125,2427.39990234375,2368.78662109375,2450.916259765625,2426.157470703125,2522.0,2282.0
33.75,2454.595703125,2461.899658203125,2368.8076171875,2371.680419921875,2449.095703125,2427.39794921875,2368.7822265625,2449.5927734375,2426.155517578125,2522.0,2282.0
34.0,2454.595703125,2463.20849609375,2368.806884765625,2371.6787109375,2449.09375,2427.3916015625,2368.780517578125,2449.590576171875,2426.148681640625,2522.0,2282.0
34.25,2454.630615234375,2461.926513671875,2369.949951171875,2372.69921875,2448.689697265625,2427.260498046875,2369.840087890625,2449.186279296875,2425.980712890625,2522.0,2282.0
34.5,2454.630615234375,2461.9169921875,2369.95849609375,2372.69921875,2448.689697265625,2427.260498046875,2369.83984375,2449.186279296875,2427.291748046875,2522.0,2282.0
34.75,2455.958251953125,2461.916015625,2369.953125,2372.703125,2448.689697265625,2427.267333984375,2369.84375,2449.186279296875,2425.98876953125,2522.0,2282.0
35.0,2454.630615234375,2461.9130859375,2369.942138671875,2372.699462890625,2448.689697265625,2427.26416015625,2369.840087890625,2449.186279296875,2425.984375,2522.0,2282.0
