Time,Node 680.V1_rms,Node 680.V2_rms,Node 680.V3_rms,Node 684.V1_rms,Node 684.V3_rms,Node 692.V1_rms,Node 692.V2_rms,Node 692.V3_rms,UpperBound,LowerBound
357.0,2407.4619140625,2453.160888671875,2440.236572265625,2406.99658203125,2439.810791015625,2407.4619140625,2453.160888671875,2440.236572265625,2522.0,2282.0
357.25,2407.462158203125,2453.159912109375,2440.236083984375,2406.99658203125,2439.810546875,2407.462158203125,2453.159912109375,2440.236083984375,2522.0,2282.0
357.5,2410.044189453125,2453.026611328125,2439.209228515625,2409.680419921875,2438.6826171875,2410.044189453125,2453.026611328125,2439.209228515625,2522.0,2282.0
357.75,2410.041259765625,2453.02685546875,2439.208251953125,2409.67724609375,2438.681640625,2410.041259765625,2453.02685546875,2439.208251953125,2522.0,2282.0
358.0,2410.040283203125,2453.027099609375,2439.207763671875,2409.67626953125,2438.68115234375,2410.040283203125,2453.027099609375,2439.207763671875,2522.0,2282.0
358.25,2410.040283203125,2453.027099609375,2439.2080078125,2409.67626953125,2438.68115234375,2410.040283203125,2453.027099609375,2439.2080078125,2522.0,2282.0
358.5,2410.0400390625,2453.028076171875,2439.2080078125,2409.67626953125,2438.681396484375,2410.0400390625,2453.028076171875,2439.2080078125,2522.0,2282.0
358.75,2410.0390625,2453.02685546875,2439.212158203125,2409.67529296875,2438.685791015625,2410.0390625,2453.02685546875,2439.212158203125,2522.0,2282.0
359.0,2411.342529296875,2453.027099609375,2439.208251953125,2410.978515625,2438.681640625,2411.342529296875,2453.027099609375,2439.208251953125,2522.0,2282.0
359.25,2410.040283203125,2453.02734375,2439.209228515625,2409.67626953125,2438.6826171875,2410.040283203125,2453.02734375,2439.209228515625,2522.0,2282.0
359.5,2410.509033203125,2452.16552734375,2439.324462890625,2410.14306640625,2438.8291015625,2410.509033203125,2452.16552734375,2439.324462890625,2522.0,2282.0
359.75,2410.49609375,2453.490966796875,2439.32470703125,2410.1298828125,2438.8291015625,2410.49609375,2453.490966796875,2439.32470703125,2522.0,2282.0
360.0,2410.4931640625,2452.165771484375,2439.323974609375,2410.126953125,2438.828369140625,2410.4931640625,2452.165771484375,2439.323974609375,2522.0,2282.0
360.25,2410.491943359375,2452.166015625,2439.323486328125,2410.125732421875,2438.828125,2410.491943359375,2452.166015625,2439.323486328125,2522.0,2282.0
360.5,2410.491943359375,2452.165771484375,2439.32373046875,2410.125732421875,2438.828125,2410.491943359375,2452.165771484375,2439.32373046875,2522.0,2282.0
360.75,2410.496826171875,2452.167236328125,2440.641845703125,2410.130615234375,2440.14599609375,2410.496826171875,2452.167236328125,2440.641845703125,2522.0,2282.0
361.0,2411.793701171875,2452.16748046875,2439.326416015625,2411.42724609375,2438.830810546875,2411.793701171875,2452.16748046875,2439.326416015625,2522.0,2282.0
361.25,2410.491943359375,2452.165771484375,2439.32373046875,2410.125732421875,2438.828125,2410.491943359375,2452.165771484375,2439.32373046875,2522.0,2282.0
361.5,2407.885986328125,2451.6259765625,2438.518310546875,2407.593994140625,2437.862060546875,2407.885986328125,2451.6259765625,2438.518310546875,2522.0,2282.0
361.75,2407.88671875,2452.95166015625,2438.518798828125,2407.594970703125,2437.862548828125,2407.88671875,2452.95166015625,2438.518798828125,2522.0,2282.0
362.0,2407.889404296875,2452.95166015625,2438.518798828125,2407.597412109375,2437.862548828125,2407.889404296875,2452.95166015625,2438.518798828125,2522.0,2282.0
362.25,2407.890380859375,2451.626708984375,2438.51806640625,2407.5986328125,2437.86181640625,2407.890380859375,2451.626708984375,2438.51806640625,2522.0,2282.0
362.5,2407.887451171875,2451.628173828125,2438.517578125,2407.595458984375,2437.861328125,2407.887451171875,2451.628173828125,2438.517578125,2522.0,2282.0
362.75,2407.88623046875,2451.626708984375,2438.517578125,2407.59423828125,2437.861572265625,2407.88623046875,2451.626708984375,2438.517578125,2522.0,2282.0
363.0,2407.891357421875,2451.628173828125,2439.83544921875,2407.599365234375,2439.178955078125,2407.891357421875,2451.628173828125,2439.83544921875,2522.0,2282.0
363.25,2409.18701171875,2451.628173828125,2438.517578125,2407.59375,2437.861572265625,2409.18701171875,2451.628173828125,2438.517578125,2522.0,2282.0
363.5,2345.25,2446.02392578125,2420.8544921875,2344.422607421875,2419.55078125,2345.25,2446.02392578125,2420.8544921875,2522.0,2282.0
363.75,2345.263427734375,2446.02294921875,2420.84326171875,2344.436279296875,2419.539794921875,2345.263427734375,2446.02294921875,2420.84326171875,2522.0,2282.0
364.0,2345.263427734375,2446.02294921875,2422.1513671875,2344.436279296875,2420.84716796875,2345.263427734375,2446.02294921875,2422.1513671875,2522.0,2282.0
364.25,2345.250732421875,2446.02001953125,2420.84716796875,2344.423583984375,2419.54443359375,2345.250732421875,2446.02001953125,2420.84716796875,2522.0,2282.0
364.5,2345.252685546875,2446.02001953125,2420.84326171875,2344.425537109375,2419.539794921875,2345.252685546875,2446.02001953125,2420.84326171875,2522.0,2282.0
364.75,2345.259033203125,2446.01953125,2420.843017578125,2344.431884765625,2419.53955078125,2345.259033203125,2446.01953125,2420.843017578125,2522.0,2282.0
365.0,2345.259765625,2446.01953125,2420.8447265625,2344.432373046875,2419.541259765625,2345.259765625,2446.01953125,2420.8447265625,2522.0,2282.0
365.25,2345.25732421875,2446.02197265625,2420.845703125,2344.43017578125,2419.542236328125,2345.25732421875,2446.02197265625,2420.845703125,2522.0,2282.0
365.5,2338.423583984375,2446.639892578125,2419.85107421875,2337.603271484375,2418.421875,2338.423583984375,2446.639892578125,2419.85107421875,2522.0,2282.0
365.75,2338.434814453125,2446.64208984375,2419.849609375,2337.61474609375,2418.420166015625,2338.434814453125,2446.64208984375,2419.849609375,2522.0,2282.0
366.0,2338.424560546875,2446.641845703125,2421.1572265625,2337.604248046875,2419.72705078125,2338.424560546875,2446.641845703125,2421.1572265625,2522.0,2282.0
366.25,2338.42333984375,2446.63916015625,2419.85546875,2337.603271484375,2418.426025390625,2338.42333984375,2446.63916015625,2419.85546875,2522.0,2282.0
366.5,2338.423095703125,2446.638916015625,2419.853759765625,2337.602783203125,2418.42529296875,2338.423095703125,2446.638916015625,2419.853759765625,2522.0,2282.0
