SimHour,Node646B_ActivePower_kW,Node646B_RMSVoltage_V
20.125,109.88565625,2450.72485351562
20.1875,109.71971875,2450.72485351562
20.25,109.885484375,2450.72485351562
20.3125,109.8399140625,2450.72485351562
20.375,109.8471953125,2450.7265625
20.4375,109.8807890625,2450.724609375
20.5,109.881328125,2450.72485351562
20.5625,108.883125,2450.55224609375
20.625,108.8786875,2450.55419921875
20.6875,108.8849453125,2451.87841796875
20.75,108.720953125,2450.55322265625
20.8125,108.8815234375,2450.55224609375
20.875,108.880296875,2450.55322265625
20.9375,108.843203125,2450.55419921875
21,108.8826171875,2450.5537109375
21.0625,104.8768515625,2450.89990234375
21.125,104.87725,2450.89965820312
21.1875,104.87896875,2450.89965820312
21.25,104.8766484375,2450.90063476562
21.3125,104.7193828125,2450.8994140625
21.375,104.8796328125,2450.89965820312
21.4375,104.8746328125,2450.89965820312
21.5,104.84071875,2450.90283203125
21.5625,100.8666875,2450.72973632812
21.625,100.8775234375,2450.73168945312
21.6875,100.878609375,2450.72924804688
21.75,100.87140625,2450.72998046875
21.8125,100.871859375,2452.05615234375
21.875,100.876609375,2452.05639648438
21.9375,100.8741015625,2450.72973632812
22,100.869640625,2450.72998046875
22.0625,101.839234375,2450.90307617188
22.125,101.8743671875,2450.90161132812
22.1875,101.87209375,2450.90307617188
22.25,101.8734375,2450.90356445312
22.3125,101.8760859375,2450.9013671875
22.375,101.86903125,2452.22583007812
22.4375,101.724984375,2452.228515625
22.5,101.874453125,2450.9013671875
22.5625,101.8718046875,2451.00463867188
22.625,101.837609375,2451.0078125
22.6875,101.8765390625,2451.00463867188
22.75,101.8710625,2451.00463867188
22.8125,101.8727265625,2451.00463867188
22.875,101.8739296875,2451.00463867188
22.9375,101.87621875,2451.00463867188
23,101.72728125,2452.33227539062
23.0625,103.873265625,2451.14086914062
23.125,103.8729921875,2451.14233398438
23.1875,103.838265625,2451.14282226562
23.25,103.8729765625,2451.14111328125
23.3125,103.879328125,2451.14111328125
23.375,103.879578125,2451.14111328125
23.4375,103.876734375,2451.14086914062
23.5,103.876546875,2451.13940429688
23.5625,100.726328125,2451.19555664062
23.625,100.8744453125,2451.1943359375
23.6875,100.8404453125,2451.19702148438
23.75,100.8382890625,2451.1962890625
23.8125,100.8739921875,2451.1943359375
23.875,100.8768125,2451.1943359375
23.9375,100.8718671875,2451.1943359375
24,100.8687578125,2451.1943359375
24.0625,101.87575,2452.58715820312
24.125,101.7275234375,2451.26245117188
24.1875,101.8759453125,2451.26245117188
24.25,101.8734765625,2451.2626953125
24.3125,101.84134375,2451.26586914062
24.375,101.8725859375,2451.26245117188
24.4375,101.879125,2451.2626953125
24.5,101.873328125,2451.26245117188
24.5625,100.87665625,2451.14501953125
24.625,100.869359375,2452.47045898438
24.6875,100.7228125,2451.142578125
24.75,100.8670234375,2451.14282226562
24.8125,100.8727109375,2451.14282226562
24.875,100.837265625,2451.14721679688
24.9375,100.8734375,2451.14282226562
25,100.872421875,2451.14282226562
25.0625,100.8803359375,2450.83129882812
25.125,100.8743984375,2450.83129882812
25.1875,100.872375,2452.15747070312
25.25,100.723765625,2450.83471679688
25.3125,100.8714453125,2450.83325195312
25.375,100.87284375,2450.83325195312
25.4375,100.8361171875,2450.83618164062
25.5,100.8731015625,2450.8330078125
25.5625,102.8720546875,2450.96948242188
25.625,102.8724609375,2450.9697265625
25.6875,102.8798203125,2450.9697265625
25.75,102.8742421875,2450.96948242188
25.8125,102.72175,2452.29614257812
25.875,102.873375,2450.96948242188
25.9375,102.87328125,2450.96948242188
26,102.8363125,2450.9716796875
26.0625,101.8739375,2450.9013671875
26.125,101.8736953125,2450.90209960938
26.1875,101.871796875,2450.90283203125
26.25,101.8666171875,2450.9013671875
26.3125,101.8728203125,2450.90356445312
26.375,101.870078125,2450.90161132812
26.4375,101.8764609375,2450.9013671875
26.5,101.876140625,2450.89599609375
26.5625,103.8544921875,2450.88330078125
26.625,103.877171875,2450.88330078125
26.6875,103.8685390625,2450.884765625
26.75,103.8759609375,2450.88305664062
26.8125,103.8797890625,2452.2099609375
26.875,103.727296875,2450.88305664062
26.9375,103.872296875,2450.884765625
27,107.87646875,2450.74536132812
27.0625,107.8546484375,2450.7431640625
27.125,107.88096875,2450.7431640625
27.1875,107.8769453125,2450.74340820312
27.25,107.87890625,2450.74291992188
27.3125,107.8828984375,2450.7431640625
27.375,107.8829296875,2452.07153320312
27.4375,107.7241484375,2450.74291992188
27.5,108.2821640625,2450.85424804688
27.5625,108.884421875,2450.96826171875
27.625,108.85965625,2450.96435546875
27.6875,108.8805390625,2450.96435546875
27.75,108.8781640625,2450.96630859375
27.8125,108.877859375,2450.96630859375
27.875,108.8854921875,2450.96606445312
27.9375,108.8726328125,2450.96630859375
28,108.7197109375,2451.04663085938
28.0625,108.88190625,2451.12255859375
28.125,108.8795,2451.12475585938
28.1875,108.8608828125,2451.12451171875
28.25,108.8771640625,2451.12084960938
